"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","FDR05","FC05","FC10","DEP_FDR","DEP_FDR_FC05","DEP_FDR_FC10","Direction"
"Q53H76","High_vs_Low",-0.173242819148275,8.04355834207889,-1.89198872664723,0.0591048130848941,0.173584016433891,-4.38412373132284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96JP9","High_vs_Low",-0.200411426982835,6.72370087527936,-1.89147248646129,0.0592530494095233,0.173584016433891,-4.33850330609161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P35916","High_vs_Low",-0.168702283158678,9.52083692251428,-1.89001069306016,0.0593139247228777,0.173584016433891,-4.41983921635618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P08254","High_vs_Low",-0.198973371562133,9.21836908683984,-1.88409105664114,0.0601117930931451,0.175560715469593,-4.43042311171246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8WUM4","High_vs_Low",-0.268042340244619,10.5002343077627,-1.88016356886573,0.0606460624020491,0.176424385833438,-4.437427124214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P30101","High_vs_Low",-0.182286382537095,10.8976814926054,-1.88010857023912,0.0606535719776044,0.176424385833438,-4.43752510270188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05388","High_vs_Low",-0.210047336361859,8.46899758370409,-1.87732232215223,0.0610361064681248,0.177177685577512,-4.44205901390328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05362","High_vs_Low",-0.139830949270737,9.51469582533687,-1.86861078985912,0.0622405471373853,0.180308978979819,-4.45794602831116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5H9R7","High_vs_Low",-0.278972306063128,6.2024474221783,-1.865071895849,0.0628932434626773,0.181832482107821,-4.37183258859307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q99435","High_vs_Low",-0.216298366211012,9.42658302999995,-1.85942296882817,0.0635421936253671,0.183339045591099,-4.46503111529988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P55103","High_vs_Low",-0.156559905665958,10.8149609178478,-1.84632691947296,0.0654143882076946,0.188361913031795,-4.49717216265408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9BY67","High_vs_Low",-0.143236328582169,10.5867555749713,-1.84443551427598,0.0656898310090481,0.188679956385882,-4.50048022089196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P02679","High_vs_Low",-0.169830011491786,16.7947678506265,-1.84376306007213,0.0657879903716465,0.188679956385882,-4.50165553408081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P31431","High_vs_Low",-0.225502045017196,8.97947961589843,-1.83975437398552,0.0663756643600964,0.189818803324546,-4.50865313059736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O95373","High_vs_Low",-0.243416904064288,9.14071552601856,-1.83927322166956,0.0664498181791646,0.189818803324546,-4.50816625236469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8IZA0","High_vs_Low",-0.166635853427616,7.43627773205715,-1.83236929375034,0.0675048801720958,0.192046469744158,-4.49288936091164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q16363","High_vs_Low",-0.204441545793362,7.94111359494882,-1.83161973788074,0.067583756681587,0.192046469744158,-4.52225201395395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UBQ7","High_vs_Low",-0.228057288052755,6.72071701229526,-1.83223772401366,0.0676314276295674,0.192046469744158,-4.45364794866289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q12907","High_vs_Low",-0.136787572678649,9.51970807583091,-1.82863672280816,0.0680338325234263,0.192545513468565,-4.52505574050746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8WUA8","High_vs_Low",-0.179237284006623,9.59878099396833,-1.82833545307447,0.0680757150129444,0.192545513468565,-4.52609040212652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P50281","High_vs_Low",-0.222145966492221,9.31553080600294,-1.82643965624734,0.0683689589896103,0.192994266124215,-4.52250657216665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9ULV4","High_vs_Low",0.358130928133821,7.96139469694375,1.82545019878409,0.0686083989841142,0.193129443588334,-4.47012234402059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"A6NL88","High_vs_Low",-0.260952789115084,9.38920501769363,-1.82444069892077,0.0686862037866459,0.193129443588334,-4.52197259146526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q04756","High_vs_Low",-0.178723179562915,10.4808548624243,-1.81385953532388,0.0702771681967186,0.197216162806447,-4.55349334309071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96L46","High_vs_Low",-0.181675302978807,10.8305739398195,-1.80320399205461,0.0719387488310982,0.201484698874599,-4.56904592445991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04062","High_vs_Low",-0.171706847627012,7.18750937518443,-1.79447307356946,0.0733876876460966,0.204712428621922,-4.5212445730097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P55072","High_vs_Low",-0.270414360180263,10.0739114170884,-1.79397953333075,0.073398846927828,0.204712428621922,-4.58749248061228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14112","High_vs_Low",-0.19902032784675,10.4174647778282,-1.79276638422991,0.0735929681730586,0.204712428621922,-4.58955525762711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O60844","High_vs_Low",-0.246327605624336,7.235629263586,-1.79361478653291,0.0736622128095619,0.204712428621922,-4.42366355999884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P16671","High_vs_Low",-0.227183647719253,9.12073590880154,-1.79083260485446,0.0739078042596014,0.204997662104968,-4.59171213745414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UBE0","High_vs_Low",-0.227832533363568,9.46894582074166,-1.78703715076938,0.0745425295042529,0.205981070874736,-4.58070542259823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P10301","High_vs_Low",-0.201577671362639,7.11940284720664,-1.78790085602877,0.0745496344379275,0.205981070874736,-4.49052637461851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P21926","High_vs_Low",-0.172094983962056,11.4043040518504,-1.77814616310791,0.0759725521768211,0.209508922733772,-4.6063229953821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00451","High_vs_Low",-0.202024987302433,9.99236903700199,-1.7757777302818,0.0763558964445256,0.209931908082261,-4.61829718345529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P54920","High_vs_Low",-0.19287575078125,8.24123071567744,-1.7754529068484,0.0764187280466808,0.209931908082261,-4.61396791708158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14126","High_vs_Low",-0.161844220298981,10.1360289382692,-1.77401733291971,0.0766469850865956,0.210156360638964,-4.62126002876197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04196","High_vs_Low",-0.138690288382385,16.6690913818707,-1.76687693293128,0.077836996303768,0.213011932632831,-4.6332479598499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UQ53","High_vs_Low",-0.152648943568843,7.21874821200604,-1.76339763181588,0.0784597378884964,0.214307169775436,-4.61872584769944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P10321","High_vs_Low",-0.206281275494185,8.15859303886515,-1.76109005792798,0.0788999020118037,0.215099732861077,-4.57926030042003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P19338","High_vs_Low",-0.181649089573071,8.11936239349896,-1.75836081298573,0.0792935387408716,0.215762684163966,-4.63690193786351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05556","High_vs_Low",-0.13277200350916,10.9983636869684,-1.7485577506082,0.0809591802160193,0.219877773541234,-4.66378542407972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O60240","High_vs_Low",-0.219030903706129,6.78003423531578,-1.74498071351561,0.0816669496853843,0.221156292022262,-4.59150893977722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O95084","High_vs_Low",-0.224906864504303,7.45843404989294,-1.74467703102416,0.0817383785019518,0.221156292022262,-4.61536174985228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8IWU5","High_vs_Low",-0.194836975129443,7.55484870945816,-1.73698728562578,0.0830835722385701,0.224333182989814,-4.61894141299119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01137","High_vs_Low",-0.239406408024735,8.46171516346688,-1.73457359296658,0.0834796073213318,0.224333182989814,-4.66357459916005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P60520","High_vs_Low",-0.196482089126331,7.11976079200681,-1.73462691127492,0.0835046912090201,0.224333182989814,-4.60834703224507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96PC5","High_vs_Low",-0.179107439592909,7.78206044247071,-1.73472414547073,0.0835382982681735,0.224333182989814,-4.57854466973032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P31944","High_vs_Low",-0.232428258949598,9.47451305658791,-1.73069883614982,0.084125442809958,0.225487635494355,-4.66156851935218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04180","High_vs_Low",-0.135646472001982,11.8711718459701,-1.71999258284818,0.0860303938793379,0.230163404520467,-4.71077526137393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15113","High_vs_Low",-0.147821304780971,11.7487329708412,-1.71853027966099,0.0862967725899521,0.230446130156408,-4.71316018193922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62820","High_vs_Low",-0.267039976374056,7.68384207839924,-1.71742099653499,0.0866454585022315,0.230947188647212,-4.63134967586875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15904","High_vs_Low",-0.18401701024524,7.95811699464039,-1.71475593580117,0.0870280087623153,0.231296179809777,-4.70080340426968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q16378","High_vs_Low",-0.296958141814054,10.1440730591816,-1.71453432010476,0.0870989798446861,0.231296179809777,-4.65728022987586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96M27","High_vs_Low",-0.154450411621654,6.8903260568119,-1.70731075993255,0.088478545035592,0.234525385547207,-4.6848402426622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A2CJ06","High_vs_Low",-0.15879652152638,9.49209063448589,-1.6999835400143,0.0898165439718699,0.237608332300658,-4.6972209461061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P56199","High_vs_Low",-0.245511402418693,7.7734164138293,-1.69885404091035,0.0899730295950191,0.237608332300658,-4.72418311551058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62330","High_vs_Low",-0.16571782556627,8.08857331803925,-1.6934541076818,0.0910379316696682,0.239978665467471,-4.69894396075782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8NI51","High_vs_Low",0.341452449856096,12.5696084430357,1.69073467191763,0.0915200819752713,0.24080696798631,-4.73556383133194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00326","High_vs_Low",-0.216740714503326,9.50723702676621,-1.68399117948632,0.0927945545350477,0.243713170701939,-4.76554517472303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8N1N4","High_vs_Low",-0.217813927302053,9.14533230381043,-1.6825098563477,0.0930731181334968,0.243997900189094,-4.76923595946354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5HYC2","High_vs_Low",-0.234225949740939,9.47835725320824,-1.68049593623192,0.0935106634152885,0.244697611929788,-4.7377620586056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P80303","High_vs_Low",-0.213260371359691,6.46652394997508,-1.67944530337164,0.09383161655485,0.245090233405565,-4.65250981046414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15485","High_vs_Low",-0.198350297153931,9.5919517337402,-1.67385962295401,0.0947623426075175,0.247071271453055,-4.78366199537386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P11166","High_vs_Low",-0.19981390631056,9.63053545606769,-1.67284020060999,0.0949653726034374,0.247151260096786,-4.78563836408492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P30050","High_vs_Low",-0.222532234073894,7.46031952050682,-1.67152167443092,0.0953957289453475,0.247821513238457,-4.68977272851208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9BX97","High_vs_Low",-0.17017904875331,7.5249005837609,-1.66785091743936,0.0960077475730527,0.248960415948929,-4.757515870228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00748","High_vs_Low",-0.202399361772395,13.4292198143478,-1.66632560756261,0.0962524196704762,0.249144349832966,-4.79698901581575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P20062","High_vs_Low",-0.153658318108965,7.51364105882447,-1.66481394335098,0.096587056182081,0.249560069486674,-4.77440481499457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q562R1","High_vs_Low",-0.215330075605259,14.2360805312193,-1.6631136835088,0.0969057477145225,0.249933169465153,-4.79817159046348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P13646","High_vs_Low",-0.175900769776849,12.9634269236569,-1.66082244968736,0.0973535415418504,0.25063730443629,-4.80567688081039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O00391","High_vs_Low",-0.144743792349074,10.4747569374785,-1.65665813980089,0.0981934684172987,0.252346655394994,-4.81223220862473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O43866","High_vs_Low",-0.154450230859609,15.9080881659121,-1.65576136886602,0.0983762700694851,0.252364170446586,-4.81224999242461,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75874","High_vs_Low",-0.183495193571828,8.12115255390187,-1.65355889148287,0.0988258566409214,0.253064782898359,-4.81261562399233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O43399","High_vs_Low",-0.369314782086658,11.3308041015108,-1.65137230652869,0.0993268663220029,0.253482311962588,-4.77429048556153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96J42","High_vs_Low",-0.116449004053255,9.97326320443207,-1.65100756931381,0.0993424402531203,0.253482311962588,-4.8211011355783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8WVV4","High_vs_Low",-0.224553568994648,7.01356387567245,-1.65005879507229,0.0996550891867936,0.253482782697936,-4.73051533642275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P20774","High_vs_Low",-0.174911522657597,8.57232892003858,-1.64847548833271,0.0998690710380274,0.253482782697936,-4.81387775527986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P09237","High_vs_Low",-0.187435132983886,8.14326116262506,-1.64853995683106,0.0999868790234257,0.253482782697936,-4.73322405396201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07339","High_vs_Low",-0.172809915210367,9.11978319751669,-1.64755531791475,0.100049689684123,0.253482782697936,-4.82650491334332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P68104;Q5VTE0","High_vs_Low",-0.191774222052461,9.95519905502337,-1.64060050919631,0.101486718755716,0.256670114101757,-4.8373572392906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05067","High_vs_Low",-0.217277114505567,11.1199488298907,-1.63270752032661,0.103137516628333,0.260385913459559,-4.84961849283359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9BXR6","High_vs_Low",-0.17456978114398,9.66104560175177,-1.63079350232384,0.103543387242328,0.260570929964842,-4.84844203256343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13867","High_vs_Low",-0.172194553890535,9.44588096780553,-1.6307337911176,0.103574219023682,0.260570929964842,-4.83068991722416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q99733","High_vs_Low",-0.229462438895812,9.86440203814338,-1.62758433748986,0.104225148649935,0.261749322528908,-4.85602471189308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P19971","High_vs_Low",-0.15272665514264,7.15135146801673,-1.62432404342865,0.10492866545499,0.26305543052877,-4.85237743570665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07711","High_vs_Low",-0.171273990695813,8.22085501050504,-1.62209998473914,0.105416619489516,0.263152069255609,-4.83535371701597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P51149","High_vs_Low",-0.181487333745503,9.32379673727702,-1.62192231732452,0.105430105879446,0.263152069255609,-4.86534176847626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P63000","High_vs_Low",-0.180875891146778,9.51532367929739,-1.62168262736424,0.105517740461629,0.263152069255609,-4.84492698457772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P18827","High_vs_Low",-0.154020464782564,12.3310194637787,-1.61356488228065,0.107232490542079,0.266535530315564,-4.87820169186104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O60493","High_vs_Low",-0.262104599065424,8.90108250035593,-1.61307446160854,0.107429993671393,0.266535530315564,-4.81871729402335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P28300","High_vs_Low",-0.220564577362587,7.44752841850495,-1.61332082853889,0.107432033837096,0.266535530315564,-4.79648052137153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
