"UniqueSampleID","UMAP1","UMAP2","TREAT1_clean","condition","MS_batch_proxy"
"20260527_XZ_GG_27",4.20212874748988,-8.7022888913606,"low","high_stress",20260527
"20260527_XZ_GG_28",5.12458429672999,-7.84517934469922,"low","high_stress",20260527
"20260527_XZ_GG_29",4.52319727280421,-8.77900626806958,"low","high_stress",20260527
"20260527_XZ_GG_30",4.40246115067287,-10.8804552808259,"low","high_stress",20260527
"20260527_XZ_GG_31",5.20754537918849,-9.87833335547193,"high","high_stress",20260527
"20260527_XZ_GG_32",4.14225635865016,-8.80336692480786,"high","high_stress",20260527
"20260527_XZ_GG_33",4.28107080796046,-8.67422225622876,"high","high_stress",20260527
"20260527_XZ_GG_34",4.45231876709743,-8.64287307409985,"high","high_stress",20260527
"20260527_XZ_GG_35",5.31741915085597,-9.84869506506665,"high","high_stress",20260527
"20260527_XZ_GG_36",5.19657907822413,-9.67089488653882,"high","high_stress",20260527
"20260527_XZ_GG_37",5.19331274369044,-9.67670753149732,"high","high_stress",20260527
"20260527_XZ_GG_38",4.99382696488185,-7.93742301611646,"high","high_stress",20260527
"20260527_XZ_GG_39",4.17363128998561,-9.02084949164136,"high","high_stress",20260527
"20260527_XZ_GG_40",5.31052790024562,-9.7647249951814,"high","high_stress",20260527
"20260527_XZ_GG_41",4.62569437363429,-8.58807017950757,"high","high_stress",20260527
"20260527_XZ_GG_42",4.47760210373683,-8.87401988653882,"high","high_stress",20260527
"20260527_XZ_GG_43",4.12736687996669,-9.76377513556226,"high","high_stress",20260527
"20260527_XZ_GG_44",5.17573318817897,-9.6768868222688,"high","high_stress",20260527
"20260527_XZ_GG_46",5.0471893344192,-9.78830077795728,"high","high_stress",20260527
"20260527_XZ_GG_47",5.19106827118678,-9.75273254065259,"high","high_stress",20260527
"20260527_XZ_GG_50",4.52517948487086,-9.88227679877027,"high","high_stress",20260527
"20260527_XZ_GG_51",5.13546524384303,-8.04115131048902,"high","high_stress",20260527
"20260527_XZ_GG_52",5.03988418915553,-9.24534537939771,"high","high_stress",20260527
