"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20260527_XZ_GG_15","Short exposure","Unknown",,FALSE,"PC1",-9.03611324159963
"20260527_XZ_GG_16","Short exposure","Unknown",,FALSE,"PC1",-4.01007123358963
"20260527_XZ_GG_17","Short exposure","Unknown",,FALSE,"PC1",-2.84541859036052
"20260527_XZ_GG_18","Short exposure","Unknown",,FALSE,"PC1",-1.00613995331768
"20260527_XZ_GG_19","Short exposure","Unknown",,FALSE,"PC1",-3.1770950803311
"20260527_XZ_GG_20","Short exposure","Unknown",,FALSE,"PC1",-1.17714424814924
"20260527_XZ_GG_21","Short exposure","Unknown",,FALSE,"PC1",-3.42948185166774
"20260527_XZ_GG_22","Short exposure","Unknown",,FALSE,"PC1",-2.51920172680942
"20260527_XZ_GG_23","Short exposure","Unknown",,FALSE,"PC1",20.6444124287726
"20260527_XZ_GG_24","Short exposure","Unknown",,FALSE,"PC1",-1.11608759177226
"20260527_XZ_GG_25","Short exposure","Unknown",,FALSE,"PC1",-13.2984625581991
"20260527_XZ_GG_26","Short exposure","Unknown",,FALSE,"PC1",1.79440707516409
"20260527_XZ_GG_27","Short exposure","Unknown",,FALSE,"PC1",1.27657548063575
"20260527_XZ_GG_28","Short exposure","Unknown",,FALSE,"PC1",-5.29816058357625
"20260527_XZ_GG_29","Short exposure","Unknown",,FALSE,"PC1",4.47458599468381
"20260527_XZ_GG_30","Short exposure","Unknown",,FALSE,"PC1",-0.286058512317778
"20260527_XZ_GG_31","Long exposure","Unknown",,FALSE,"PC1",2.17898556110838
"20260527_XZ_GG_32","Long exposure","Unknown",,FALSE,"PC1",2.32366546318184
"20260527_XZ_GG_33","Long exposure","Unknown",,FALSE,"PC1",-2.24303510469248
"20260527_XZ_GG_34","Long exposure","Unknown",,FALSE,"PC1",5.62350653376132
"20260527_XZ_GG_35","Long exposure","Unknown",,FALSE,"PC1",7.9240826635177
"20260527_XZ_GG_36","Long exposure","Unknown",,FALSE,"PC1",3.97220354883059
"20260527_XZ_GG_37","Long exposure","Unknown",,FALSE,"PC1",0.779948458166691
"20260527_XZ_GG_38","Long exposure","Unknown",,FALSE,"PC1",-9.60348762113521
"20260527_XZ_GG_39","Long exposure","Unknown",,FALSE,"PC1",0.289324326811226
"20260527_XZ_GG_40","Long exposure","Unknown",,FALSE,"PC1",4.84856067233228
"20260527_XZ_GG_41","Long exposure","Unknown",,FALSE,"PC1",3.32987091566045
"20260527_XZ_GG_42","Long exposure","Unknown",,FALSE,"PC1",0.836495307837382
"20260527_XZ_GG_43","Long exposure","Unknown",,FALSE,"PC1",0.114678012003551
"20260527_XZ_GG_44","Long exposure","Unknown",,FALSE,"PC1",1.11588046033357
"20260527_XZ_GG_46","Long exposure","Unknown",,FALSE,"PC1",2.01433011243499
"20260527_XZ_GG_47","Long exposure","Unknown",,FALSE,"PC1",4.96521807737179
