"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20250914_FJ_PT_P25","Short exposure","Normal",,FALSE,"detected_protein_groups",2286
"20250914_FJ_PT_P26","Long exposure","Normal",,FALSE,"detected_protein_groups",2645
"20250914_FJ_PT_P27","Long exposure","Normal",,FALSE,"detected_protein_groups",2507
"20250914_FJ_PT_P29","Long exposure","Normal",,FALSE,"detected_protein_groups",2403
"20250914_FJ_PT_P30","Long exposure","Normal",,FALSE,"detected_protein_groups",2572
"20250914_FJ_PT_P33","Long exposure","Normal",,FALSE,"detected_protein_groups",2782
"20251001_FJ_FQ_F83","Short exposure","Normal",,FALSE,"detected_protein_groups",1934
"20251001_FJ_FQ_F95","Long exposure","Normal",,FALSE,"detected_protein_groups",1525
"20251001_FJ_FQ_F97","Long exposure","Normal",,FALSE,"detected_protein_groups",1951
"20251001_FJ_FQ_F105","Long exposure","Normal",,FALSE,"detected_protein_groups",1463
"20251001_FJ_FQ_F120","Long exposure","Normal",,FALSE,"detected_protein_groups",1939
"20251001_FJ_FQ_F136","Control","Normal",,FALSE,"detected_protein_groups",1978
"20251001_FJ_FQ_F141","Control","Normal",,FALSE,"detected_protein_groups",2198
"20251001_FJ_FQ_F147","Long exposure","Normal",,FALSE,"detected_protein_groups",1756
"20251001_FJ_FQ_F150","Control","Normal",,FALSE,"detected_protein_groups",2126
"20251001_FJ_FQ_F154","Long exposure","Normal",,FALSE,"detected_protein_groups",2197
"20251001_FJ_FQ_F158","Long exposure","Normal",,FALSE,"detected_protein_groups",1490
"20251001_FJ_FQ_F163","Control","Normal",,FALSE,"detected_protein_groups",1766
"20251001_FJ_FQ_F165","Control","Normal",,FALSE,"detected_protein_groups",1882
"20251001_FJ_FQ_F168","Long exposure","Normal",,FALSE,"detected_protein_groups",1973
"20251001_FJ_FQ_F170","Control","Normal",,FALSE,"detected_protein_groups",2167
"20251001_FJ_FQ_F173","Short exposure","Normal",,FALSE,"detected_protein_groups",2215
"20251001_FJ_FQ_F174","Short exposure","Normal",,FALSE,"detected_protein_groups",1904
"20251001_FJ_FQ_F175","Short exposure","Normal",,FALSE,"detected_protein_groups",1860
"20251001_FJ_FQ_F176","Short exposure","Normal",,FALSE,"detected_protein_groups",2077
"20251001_FJ_FQ_F177","Short exposure","Normal",,FALSE,"detected_protein_groups",2205
"20251001_FJ_FQ_F180","Short exposure","Normal",,FALSE,"detected_protein_groups",2008
