"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251001_XZ_YD_23","Short exposure","4h",,FALSE,"UMAP2",1.69053718896167
"20251001_XZ_YD_24","Short exposure","4h",,FALSE,"UMAP2",3.79267809243457
"20251001_XZ_YD_25","Short exposure","4h",,FALSE,"UMAP2",3.56351969094531
"20251001_XZ_YD_26","Short exposure","4h",,FALSE,"UMAP2",3.58106586785571
"20251001_XZ_YD_27","Short exposure","4h",,FALSE,"UMAP2",1.29560944886462
"20251001_XZ_YD_28","Short exposure","4h",,FALSE,"UMAP2",2.91406056733386
"20251026_FJ_PT_P31","Control","Unknown",,FALSE,"UMAP2",1.93739578576343
"20251026_FJ_QZ_Q73","Control","Unknown",,FALSE,"UMAP2",-0.260328258559542
"20251026_FJ_QZ_Q74","Short exposure","Unknown",,FALSE,"UMAP2",-0.41054861544116
"20251026_FJ_QZ_Q75","Short exposure","Unknown",,FALSE,"UMAP2",-0.397942270324068
"20251026_FJ_QZ_Q76","Long exposure","Unknown",,FALSE,"UMAP2",-0.425290893003779
"20251026_FJ_QZ_Q77","Long exposure","Unknown",,FALSE,"UMAP2",-8.97896888403638
"20251026_FJ_QZ_Q78","Long exposure","Unknown",,FALSE,"UMAP2",-0.321675772950487
"20251026_FJ_QZ_Q79","Control","Unknown",,FALSE,"UMAP2",-0.324705655858355
"20251026_FJ_QZ_Q80","Short exposure","Unknown",,FALSE,"UMAP2",-0.307903881356554
"20251026_FJ_QZ_Q81","Short exposure","Unknown",,FALSE,"UMAP2",-0.142631168649035
"20251026_FJ_QZ_Q82","Control","Unknown",,FALSE,"UMAP2",1.87301752419726
"20251026_FJ_QZ_Q83","Control","Unknown",,FALSE,"UMAP2",-0.0262785211060811
"20251104_FJ_FQ_F178","Short exposure","Unknown",,FALSE,"UMAP2",2.10219189973132
"20251104_FJ_FQ_F179","Long exposure","Unknown",,FALSE,"UMAP2",1.94021675439136
"20251107_XZ_YD_2","Short exposure","4h",,FALSE,"UMAP2",2.68456575722949
"20260527_XZ_GG_1","Short exposure","Unknown",,FALSE,"UMAP2",-7.69465186743482
"20260527_XZ_GG_2","Short exposure","Unknown",,FALSE,"UMAP2",-9.45086314825757
"20260527_XZ_GG_3","Short exposure","Unknown",,FALSE,"UMAP2",-10.7671787991975
"20260527_XZ_GG_4","Short exposure","Unknown",,FALSE,"UMAP2",-7.73771646170362
"20260527_XZ_GG_5","Short exposure","Unknown",,FALSE,"UMAP2",-10.7993433728669
"20260527_XZ_GG_6","Short exposure","Unknown",,FALSE,"UMAP2",-10.7079184308503
"20260527_XZ_GG_7","Short exposure","Unknown",,FALSE,"UMAP2",-7.57204034476026
"20260527_XZ_GG_8","Short exposure","Unknown",,FALSE,"UMAP2",-8.98215415625318
"20260527_XZ_GG_9","Short exposure","Unknown",,FALSE,"UMAP2",-9.54996993689282
"20260527_XZ_GG_10","Short exposure","Unknown",,FALSE,"UMAP2",-10.4080822720979
"20260527_XZ_GG_11","Short exposure","Unknown",,FALSE,"UMAP2",-10.7604592099641
"20260527_XZ_GG_12","Short exposure","Unknown",,FALSE,"UMAP2",-10.5221178784822
"20260527_XZ_GG_13","Short exposure","Unknown",,FALSE,"UMAP2",-7.84535195975049
"20260527_XZ_GG_14","Short exposure","Unknown",,FALSE,"UMAP2",-9.81107547430737
"20260527_XZ_GG_15","Short exposure","Unknown",,FALSE,"UMAP2",-7.62585427908643
"20260527_XZ_GG_16","Short exposure","Unknown",,FALSE,"UMAP2",-7.8335407033418
"20260527_XZ_GG_17","Short exposure","Unknown",,FALSE,"UMAP2",-9.57707717566235
"20260527_XZ_GG_18","Short exposure","Unknown",,FALSE,"UMAP2",-10.6735270276521
"20260527_XZ_GG_19","Short exposure","Unknown",,FALSE,"UMAP2",-10.6986162915681
"20260527_XZ_GG_20","Short exposure","Unknown",,FALSE,"UMAP2",-10.4899370923494
"20260527_XZ_GG_21","Short exposure","Unknown",,FALSE,"UMAP2",-9.65545108465894
"20260527_XZ_GG_22","Short exposure","Unknown",,FALSE,"UMAP2",-8.63278033880933
"20260527_XZ_GG_23","Short exposure","Unknown",,FALSE,"UMAP2",6.36893722863452
"20260527_XZ_GG_24","Short exposure","Unknown",,FALSE,"UMAP2",-9.40995528845532
"20260527_XZ_GG_25","Short exposure","Unknown",,FALSE,"UMAP2",-7.69571902899488
"20260527_XZ_GG_26","Short exposure","Unknown",,FALSE,"UMAP2",-8.76887443213208
