"Protein","N_observed_Control","N_total_Control","N_observed_Short","N_total_Short","N_observed_Long","N_total_Long","Short_minus_Control","Long_minus_Short","Long_minus_Control","Pattern","logFC","adj.P.Val","Pattern_version","Tolerance_log2","Baseline","Exposure","Abundance","Centered_log2"
"Q92823",153,153,186,186,176,176,0.0630250636414154,-0.27814969998555,-0.215124636344134,"Short_peak",-0.311124250565447,0.0143087537456409,"2.0",0.05,8.6677735993004,"Short",8.78149852050939,0.113724921208988
"Q92823",153,153,186,186,176,176,0.0630250636414154,-0.27814969998555,-0.215124636344134,"Short_peak",-0.311124250565447,0.0143087537456409,"2.0",0.05,8.6677735993004,"Long",8.50334882052384,-0.164424778776562
"Q9ULI3",153,153,186,186,176,176,0.13131484820229,-0.219267314951377,-0.087952466749087,"Short_peak",-0.172724104273938,0.0146931632807243,"2.0",0.05,13.56221980255,"Control",13.5477656753989,-0.014454127151069
"Q9ULI3",153,153,186,186,176,176,0.13131484820229,-0.219267314951377,-0.087952466749087,"Short_peak",-0.172724104273938,0.0146931632807243,"2.0",0.05,13.56221980255,"Short",13.6790805236012,0.116860721051221
"Q9ULI3",153,153,186,186,176,176,0.13131484820229,-0.219267314951377,-0.087952466749087,"Short_peak",-0.172724104273938,0.0146931632807243,"2.0",0.05,13.56221980255,"Long",13.4598132086498,-0.102406593900156
"Q02818",153,153,186,186,176,176,0.107006182151036,-0.284493752540273,-0.177487570389237,"Short_peak",-0.283677452961255,0.0148603035778247,"2.0",0.05,8.53227521833622,"Control",8.55576901441562,0.0234937960793999
"Q02818",153,153,186,186,176,176,0.107006182151036,-0.284493752540273,-0.177487570389237,"Short_peak",-0.283677452961255,0.0148603035778247,"2.0",0.05,8.53227521833622,"Short",8.66277519656665,0.130499978230436
"Q02818",153,153,186,186,176,176,0.107006182151036,-0.284493752540273,-0.177487570389237,"Short_peak",-0.283677452961255,0.0148603035778247,"2.0",0.05,8.53227521833622,"Long",8.37828144402638,-0.153993774309837
"Q504Y2",140,153,176,186,166,176,0.238285383056795,-0.390571519176246,-0.15228613611945,"Short_peak",-0.363995873900211,0.0148669001205594,"2.0",0.05,7.74182168880855,"Control",7.71315527316276,-0.0286664156457812
"Q504Y2",140,153,176,186,166,176,0.238285383056795,-0.390571519176246,-0.15228613611945,"Short_peak",-0.363995873900211,0.0148669001205594,"2.0",0.05,7.74182168880855,"Short",7.95144065621956,0.209618967411014
"Q504Y2",140,153,176,186,166,176,0.238285383056795,-0.390571519176246,-0.15228613611945,"Short_peak",-0.363995873900211,0.0148669001205594,"2.0",0.05,7.74182168880855,"Long",7.56086913704331,-0.180952551765231
"Q92187",153,153,186,186,176,176,0.0568257420256781,-0.219643907188523,-0.162818165162845,"Short_peak",-0.233118216179955,0.0148670651714849,"2.0",0.05,10.9887620445059,"Control",11.0240928522183,0.0353308077123895
"Q92187",153,153,186,186,176,176,0.0568257420256781,-0.219643907188523,-0.162818165162845,"Short_peak",-0.233118216179955,0.0148670651714849,"2.0",0.05,10.9887620445059,"Short",11.080918594244,0.0921565497380676
"Q92187",153,153,186,186,176,176,0.0568257420256781,-0.219643907188523,-0.162818165162845,"Short_peak",-0.233118216179955,0.0148670651714849,"2.0",0.05,10.9887620445059,"Long",10.8612746870555,-0.127487357450455
"P02760",153,153,186,186,176,176,0.119038157066166,-0.20268903019422,-0.0836508731280539,"Short_peak",-0.172662685662496,0.0149970712607733,"2.0",0.05,15.7735674756365,"Control",15.7617717143238,-0.0117957613127047
"P02760",153,153,186,186,176,176,0.119038157066166,-0.20268903019422,-0.0836508731280539,"Short_peak",-0.172662685662496,0.0149970712607733,"2.0",0.05,15.7735674756365,"Short",15.8808098713899,0.107242395753461
"P02760",153,153,186,186,176,176,0.119038157066166,-0.20268903019422,-0.0836508731280539,"Short_peak",-0.172662685662496,0.0149970712607733,"2.0",0.05,15.7735674756365,"Long",15.6781208411957,-0.0954466344407585
"Q53EL9",144,153,171,186,151,176,0.30781718474407,-0.345963912439597,-0.0381467276955272,"Short_peak",-0.301136788267518,0.0151539573323163,"2.0",0.05,7.99801561636517,"Control",7.90812546401565,-0.0898901523495139
"Q53EL9",144,153,171,186,151,176,0.30781718474407,-0.345963912439597,-0.0381467276955272,"Short_peak",-0.301136788267518,0.0151539573323163,"2.0",0.05,7.99801561636517,"Short",8.21594264875972,0.217927032394556
"Q53EL9",144,153,171,186,151,176,0.30781718474407,-0.345963912439597,-0.0381467276955272,"Short_peak",-0.301136788267518,0.0151539573323163,"2.0",0.05,7.99801561636517,"Long",7.86997873632012,-0.128036880045041
"Q15582",153,153,186,186,176,176,0.160389967049548,-0.300940964639322,-0.140550997589774,"Short_peak",-0.258773821009751,0.0151539573323163,"2.0",0.05,10.6915472223916,"Control",10.6849342325717,-0.00661298981992431
"Q15582",153,153,186,186,176,176,0.160389967049548,-0.300940964639322,-0.140550997589774,"Short_peak",-0.258773821009751,0.0151539573323163,"2.0",0.05,10.6915472223916,"Short",10.8453241996212,0.153776977229624
"Q15582",153,153,186,186,176,176,0.160389967049548,-0.300940964639322,-0.140550997589774,"Short_peak",-0.258773821009751,0.0151539573323163,"2.0",0.05,10.6915472223916,"Long",10.5443832349819,-0.147163987409698
"O00461",153,153,186,186,176,176,0.121020323266874,-0.29745251385601,-0.176432190589136,"Short_peak",-0.282960568641922,0.015402129266756,"2.0",0.05,8.94176915717675,"Control",8.9602397796175,0.0184706224407556
"O00461",153,153,186,186,176,176,0.121020323266874,-0.29745251385601,-0.176432190589136,"Short_peak",-0.282960568641922,0.015402129266756,"2.0",0.05,8.94176915717675,"Short",9.08126010288438,0.13949094570763
"O00461",153,153,186,186,176,176,0.121020323266874,-0.29745251385601,-0.176432190589136,"Short_peak",-0.282960568641922,0.015402129266756,"2.0",0.05,8.94176915717675,"Long",8.78380758902837,-0.15796156814838
"P26022",153,153,186,186,176,176,0.228578073988903,-0.358866778387625,-0.130288704398723,"Short_peak",-0.295036713350385,0.015432376412274,"2.0",0.05,10.4262762159382,"Control",10.3935130927414,-0.0327631231967267
"P26022",153,153,186,186,176,176,0.228578073988903,-0.358866778387625,-0.130288704398723,"Short_peak",-0.295036713350385,0.015432376412274,"2.0",0.05,10.4262762159382,"Short",10.6220911667304,0.195814950792176
"P26022",153,153,186,186,176,176,0.228578073988903,-0.358866778387625,-0.130288704398723,"Short_peak",-0.295036713350385,0.015432376412274,"2.0",0.05,10.4262762159382,"Long",10.2632243883427,-0.163051827595449
"O60462",153,153,186,186,176,176,0.225213355766497,-0.299598490990542,-0.0743851352240448,"Short_peak",-0.255842940490183,0.0155681817198973,"2.0",0.05,12.4657772623418,"Control",12.4155011888276,-0.0502760735141514
"O60462",153,153,186,186,176,176,0.225213355766497,-0.299598490990542,-0.0743851352240448,"Short_peak",-0.255842940490183,0.0155681817198973,"2.0",0.05,12.4657772623418,"Short",12.6407145445941,0.174937282252346
"O60462",153,153,186,186,176,176,0.225213355766497,-0.299598490990542,-0.0743851352240448,"Short_peak",-0.255842940490183,0.0155681817198973,"2.0",0.05,12.4657772623418,"Long",12.3411160536036,-0.124661208738196
"Q8IZP7",153,153,186,186,176,176,0.131446580601409,-0.31107943177909,-0.179632851177681,"Short_peak",-0.261440066503813,0.0156450468191564,"2.0",0.05,8.72002754326931,"Control",8.7360896334614,0.01606209019209
"Q8IZP7",153,153,186,186,176,176,0.131446580601409,-0.31107943177909,-0.179632851177681,"Short_peak",-0.261440066503813,0.0156450468191564,"2.0",0.05,8.72002754326931,"Short",8.86753621406281,0.147508670793499
"Q8IZP7",153,153,186,186,176,176,0.131446580601409,-0.31107943177909,-0.179632851177681,"Short_peak",-0.261440066503813,0.0156450468191564,"2.0",0.05,8.72002754326931,"Long",8.55645678228372,-0.163570760985591
"P29966",146,153,181,186,171,176,0.13326813294315,-0.322209105817453,-0.188940972874303,"Short_peak",-0.275976819924358,0.0162675668085129,"2.0",0.05,7.17175955225494,"Control",7.19031716556533,0.0185576133103842
"P29966",146,153,181,186,171,176,0.13326813294315,-0.322209105817453,-0.188940972874303,"Short_peak",-0.275976819924358,0.0162675668085129,"2.0",0.05,7.17175955225494,"Short",7.32358529850848,0.151825746253534
"P29966",146,153,181,186,171,176,0.13326813294315,-0.322209105817453,-0.188940972874303,"Short_peak",-0.275976819924358,0.0162675668085129,"2.0",0.05,7.17175955225494,"Long",7.00137619269102,-0.170383359563918
"Q14767",153,153,186,186,175,176,0.300635946983288,-0.431586142434147,-0.130950195450859,"Short_peak",-0.368237871251832,0.0162936921362173,"2.0",0.05,9.52210390803737,"Control",9.46554199085989,-0.0565619171774756
"Q14767",153,153,186,186,175,176,0.300635946983288,-0.431586142434147,-0.130950195450859,"Short_peak",-0.368237871251832,0.0162936921362173,"2.0",0.05,9.52210390803737,"Short",9.76617793784318,0.244074029805812
"Q14767",153,153,186,186,175,176,0.300635946983288,-0.431586142434147,-0.130950195450859,"Short_peak",-0.368237871251832,0.0162936921362173,"2.0",0.05,9.52210390803737,"Long",9.33459179540903,-0.187512112628335
"Q76LX8",153,153,186,186,176,176,0.400453202306554,-0.351470469357004,0.0489827329495505,"Short_peak",-0.294736636685709,0.0162983526382422,"2.0",0.05,9.85396233559882,"Control",9.70415035718012,-0.149811978418702
"Q76LX8",153,153,186,186,176,176,0.400453202306554,-0.351470469357004,0.0489827329495505,"Short_peak",-0.294736636685709,0.0162983526382422,"2.0",0.05,9.85396233559882,"Short",10.1046035594867,0.250641223887852
"Q76LX8",153,153,186,186,176,176,0.400453202306554,-0.351470469357004,0.0489827329495505,"Short_peak",-0.294736636685709,0.0162983526382422,"2.0",0.05,9.85396233559882,"Long",9.75313309012967,-0.100829245469152
"P16871",153,153,186,186,176,176,-0.00992338550527805,-0.232156386384741,-0.242079771890019,"Long_suppression",-0.300120345626206,0.0176252027347758,"2.0",0.05,10.2893881841952,"Control",10.3733892366603,0.0840010524650978
"P16871",153,153,186,186,176,176,-0.00992338550527805,-0.232156386384741,-0.242079771890019,"Long_suppression",-0.300120345626206,0.0176252027347758,"2.0",0.05,10.2893881841952,"Short",10.3634658511551,0.0740776669598198
"P16871",153,153,186,186,176,176,-0.00992338550527805,-0.232156386384741,-0.242079771890019,"Long_suppression",-0.300120345626206,0.0176252027347758,"2.0",0.05,10.2893881841952,"Long",10.1313094647703,-0.158078719424921
"Q9H159",153,153,186,186,176,176,0.187355891719804,-0.29097556897046,-0.103619677250656,"Short_peak",-0.275128594243997,0.0177917088440114,"2.0",0.05,9.42210373177542,"Control",9.3941916602857,-0.0279120714897161
"Q9H159",153,153,186,186,176,176,0.187355891719804,-0.29097556897046,-0.103619677250656,"Short_peak",-0.275128594243997,0.0177917088440114,"2.0",0.05,9.42210373177542,"Short",9.5815475520055,0.159443820230088
"Q9H159",153,153,186,186,176,176,0.187355891719804,-0.29097556897046,-0.103619677250656,"Short_peak",-0.275128594243997,0.0177917088440114,"2.0",0.05,9.42210373177542,"Long",9.29057198303505,-0.131531748740372
"Q07507",153,153,186,186,176,176,0.123723485754843,-0.301262733633171,-0.177539247878329,"Short_peak",-0.2791597989685,0.0180988735459372,"2.0",0.05,13.3668983382857,"Control",13.3848369256602,0.0179385873744948
"Q07507",153,153,186,186,176,176,0.123723485754843,-0.301262733633171,-0.177539247878329,"Short_peak",-0.2791597989685,0.0180988735459372,"2.0",0.05,13.3668983382857,"Short",13.508560411415,0.141662073129337
"Q07507",153,153,186,186,176,176,0.123723485754843,-0.301262733633171,-0.177539247878329,"Short_peak",-0.2791597989685,0.0180988735459372,"2.0",0.05,13.3668983382857,"Long",13.2072976777819,-0.159600660503834
"P00966",146,153,176,186,167,176,0.620869373264854,-0.50931330528841,0.111556067976443,"Short_peak",-0.362197878692168,0.0181325247291018,"2.0",0.05,7.84998014218936,"Control",7.60583832844226,-0.244141813747099
"P00966",146,153,176,186,167,176,0.620869373264854,-0.50931330528841,0.111556067976443,"Short_peak",-0.362197878692168,0.0181325247291018,"2.0",0.05,7.84998014218936,"Short",8.22670770170712,0.376727559517755
"P00966",146,153,176,186,167,176,0.620869373264854,-0.50931330528841,0.111556067976443,"Short_peak",-0.362197878692168,0.0181325247291018,"2.0",0.05,7.84998014218936,"Long",7.71739439641871,-0.132585745770656
"Q8IUK5",153,153,186,186,176,176,0.147377589529368,-0.254973828092947,-0.107596238563579,"Short_peak",-0.241450435308362,0.0181325247291018,"2.0",0.05,11.4469264828589,"Control",11.433666032537,-0.0132604503219298
"Q8IUK5",153,153,186,186,176,176,0.147377589529368,-0.254973828092947,-0.107596238563579,"Short_peak",-0.241450435308362,0.0181325247291018,"2.0",0.05,11.4469264828589,"Short",11.5810436220663,0.134117139207438
"Q8IUK5",153,153,186,186,176,176,0.147377589529368,-0.254973828092947,-0.107596238563579,"Short_peak",-0.241450435308362,0.0181325247291018,"2.0",0.05,11.4469264828589,"Long",11.3260697939734,-0.120856688885508
"P98095",153,153,186,186,175,176,0.288963110610139,-0.33912782745068,-0.0501647168405412,"Short_peak",-0.289679393335529,0.0181420449315958,"2.0",0.05,8.72857818538624,"Control",8.64897872079637,-0.0795994645898652
"P98095",153,153,186,186,175,176,0.288963110610139,-0.33912782745068,-0.0501647168405412,"Short_peak",-0.289679393335529,0.0181420449315958,"2.0",0.05,8.72857818538624,"Short",8.93794183140651,0.209363646020273
"P98095",153,153,186,186,175,176,0.288963110610139,-0.33912782745068,-0.0501647168405412,"Short_peak",-0.289679393335529,0.0181420449315958,"2.0",0.05,8.72857818538624,"Long",8.59881400395583,-0.129764181430406
"Q96AQ6",152,153,186,186,176,176,0.226337946225213,-0.351283696389595,-0.124945750164382,"Short_peak",-0.310011275973494,0.0181511543900977,"2.0",0.05,8.57166935453981,"Control",8.53787195585287,-0.0337973986869429
"Q96AQ6",152,153,186,186,176,176,0.226337946225213,-0.351283696389595,-0.124945750164382,"Short_peak",-0.310011275973494,0.0181511543900977,"2.0",0.05,8.57166935453981,"Short",8.76420990207808,0.19254054753827
"Q96AQ6",152,153,186,186,176,176,0.226337946225213,-0.351283696389595,-0.124945750164382,"Short_peak",-0.310011275973494,0.0181511543900977,"2.0",0.05,8.57166935453981,"Long",8.41292620568848,-0.158743148851325
"P24821",153,153,186,186,176,176,0.11253281956423,-0.331219692720733,-0.218686873156503,"Short_peak",-0.324609108312316,0.0182797893800968,"2.0",0.05,13.2606056851792,"Control",13.2959903697099,0.0353846845307562
"P24821",153,153,186,186,176,176,0.11253281956423,-0.331219692720733,-0.218686873156503,"Short_peak",-0.324609108312316,0.0182797893800968,"2.0",0.05,13.2606056851792,"Short",13.4085231892742,0.147917504094986
"P24821",153,153,186,186,176,176,0.11253281956423,-0.331219692720733,-0.218686873156503,"Short_peak",-0.324609108312316,0.0182797893800968,"2.0",0.05,13.2606056851792,"Long",13.0773034965534,-0.183302188625747
"Q658P3",147,153,181,186,170,176,0.341403759535337,-0.431267205090007,-0.0898634455546699,"Short_peak",-0.318889023802424,0.0184354872978685,"2.0",0.05,8.59075834754588,"Control",8.50691157621899,-0.083846771326888
"Q658P3",147,153,181,186,170,176,0.341403759535337,-0.431267205090007,-0.0898634455546699,"Short_peak",-0.318889023802424,0.0184354872978685,"2.0",0.05,8.59075834754588,"Short",8.84831533575433,0.257556988208449
"Q658P3",147,153,181,186,170,176,0.341403759535337,-0.431267205090007,-0.0898634455546699,"Short_peak",-0.318889023802424,0.0184354872978685,"2.0",0.05,8.59075834754588,"Long",8.41704813066432,-0.173710216881558
"Q6EMK4",153,153,186,186,176,176,0.357731049676435,-0.246921128932968,0.110809920743467,"Short_peak",-0.209511215241774,0.0184610984350618,"2.0",0.05,10.3554457233917,"Control",10.1992653999184,-0.156180323473301
"Q6EMK4",153,153,186,186,176,176,0.357731049676435,-0.246921128932968,0.110809920743467,"Short_peak",-0.209511215241774,0.0184610984350618,"2.0",0.05,10.3554457233917,"Short",10.5569964495948,0.201550726203134
"Q6EMK4",153,153,186,186,176,176,0.357731049676435,-0.246921128932968,0.110809920743467,"Short_peak",-0.209511215241774,0.0184610984350618,"2.0",0.05,10.3554457233917,"Long",10.3100753206619,-0.0453704027298336
"Q86YZ3",153,153,185,186,175,176,0.10571942548113,-0.357395869556814,-0.251676444075684,"Short_peak",-0.374262172725114,0.0184610984350618,"2.0",0.05,8.67553721491708,"Control",8.7241895544486,0.0486523395315182
"Q86YZ3",153,153,185,186,175,176,0.10571942548113,-0.357395869556814,-0.251676444075684,"Short_peak",-0.374262172725114,0.0184610984350618,"2.0",0.05,8.67553721491708,"Short",8.82990897992973,0.154371765012648
"Q86YZ3",153,153,185,186,175,176,0.10571942548113,-0.357395869556814,-0.251676444075684,"Short_peak",-0.374262172725114,0.0184610984350618,"2.0",0.05,8.67553721491708,"Long",8.47251311037291,-0.203024104544166
"P32942",153,153,186,186,176,176,0.0214010543273861,-0.253647336459647,-0.232246282132261,"Long_suppression",-0.245322274199392,0.0184610984350618,"2.0",0.05,9.77974656120079,"Control",9.85002830380242,0.0702817426016242
"P32942",153,153,186,186,176,176,0.0214010543273861,-0.253647336459647,-0.232246282132261,"Long_suppression",-0.245322274199392,0.0184610984350618,"2.0",0.05,9.77974656120079,"Short",9.8714293581298,0.0916827969290104
"P32942",153,153,186,186,176,176,0.0214010543273861,-0.253647336459647,-0.232246282132261,"Long_suppression",-0.245322274199392,0.0184610984350618,"2.0",0.05,9.77974656120079,"Long",9.61778202167016,-0.161964539530636
"Q6YHK3",153,153,186,186,176,176,0.29011138326365,-0.28269462517072,0.00741675809292985,"Short_peak",-0.258776249189143,0.0184610984350618,"2.0",0.05,9.53581832019307,"Control",9.43664227307421,-0.0991760471188599
"Q6YHK3",153,153,186,186,176,176,0.29011138326365,-0.28269462517072,0.00741675809292985,"Short_peak",-0.258776249189143,0.0184610984350618,"2.0",0.05,9.53581832019307,"Short",9.72675365633786,0.19093533614479
"Q6YHK3",153,153,186,186,176,176,0.29011138326365,-0.28269462517072,0.00741675809292985,"Short_peak",-0.258776249189143,0.0184610984350618,"2.0",0.05,9.53581832019307,"Long",9.44405903116714,-0.09175928902593
"P20908",147,153,180,186,164,176,0.203816872386564,-0.337742921326688,-0.133926048940125,"Short_peak",-0.292857084774441,0.0194227173839545,"2.0",0.05,7.72032621221295,"Control",7.69702927106414,-0.0232969411488133
"P20908",147,153,180,186,164,176,0.203816872386564,-0.337742921326688,-0.133926048940125,"Short_peak",-0.292857084774441,0.0194227173839545,"2.0",0.05,7.72032621221295,"Short",7.9008461434507,0.18051993123775
"P20908",147,153,180,186,164,176,0.203816872386564,-0.337742921326688,-0.133926048940125,"Short_peak",-0.292857084774441,0.0194227173839545,"2.0",0.05,7.72032621221295,"Long",7.56310322212401,-0.157222990088938
"Q10472",153,153,185,186,176,176,0.113154770941906,-0.272147684014012,-0.158992913072106,"Short_peak",-0.222112284728084,0.0194840548165674,"2.0",0.05,8.96874860419741,"Control",8.98402798490747,0.0152793807100657
"Q10472",153,153,185,186,176,176,0.113154770941906,-0.272147684014012,-0.158992913072106,"Short_peak",-0.222112284728084,0.0194840548165674,"2.0",0.05,8.96874860419741,"Short",9.09718275584938,0.128434151651971
"Q10472",153,153,185,186,176,176,0.113154770941906,-0.272147684014012,-0.158992913072106,"Short_peak",-0.222112284728084,0.0194840548165674,"2.0",0.05,8.96874860419741,"Long",8.82503507183537,-0.143713532362041
"P50895",152,153,186,186,176,176,0.281254258353917,-0.440872829604871,-0.159618571250954,"Short_peak",-0.312988698108146,0.0194840548165674,"2.0",0.05,8.55467717221337,"Control",8.51413194317904,-0.040545229034322
"P50895",152,153,186,186,176,176,0.281254258353917,-0.440872829604871,-0.159618571250954,"Short_peak",-0.312988698108146,0.0194840548165674,"2.0",0.05,8.55467717221337,"Short",8.79538620153296,0.240709029319595
"P50895",152,153,186,186,176,176,0.281254258353917,-0.440872829604871,-0.159618571250954,"Short_peak",-0.312988698108146,0.0194840548165674,"2.0",0.05,8.55467717221337,"Long",8.35451337192809,-0.200163800285276
"Q14242",153,153,186,186,176,176,0.138061116730462,-0.288803715204285,-0.150742598473823,"Short_peak",-0.236784097470755,0.0194840548165674,"2.0",0.05,12.0719533964149,"Control",12.076180556996,0.00422716058112016
"Q14242",153,153,186,186,176,176,0.138061116730462,-0.288803715204285,-0.150742598473823,"Short_peak",-0.236784097470755,0.0194840548165674,"2.0",0.05,12.0719533964149,"Short",12.2142416737264,0.142288277311582
"Q14242",153,153,186,186,176,176,0.138061116730462,-0.288803715204285,-0.150742598473823,"Short_peak",-0.236784097470755,0.0194840548165674,"2.0",0.05,12.0719533964149,"Long",11.9254379585222,-0.146515437892702
"Q8IZP9",153,153,186,186,175,176,0.272561460687291,-0.320480218227825,-0.0479187575405344,"Short_peak",-0.295922207034891,0.0194840548165674,"2.0",0.05,8.78144876589708,"Control",8.70656786484816,-0.0748809010489193
"Q8IZP9",153,153,186,186,175,176,0.272561460687291,-0.320480218227825,-0.0479187575405344,"Short_peak",-0.295922207034891,0.0194840548165674,"2.0",0.05,8.78144876589708,"Short",8.97912932553545,0.197680559638371
"Q8IZP9",153,153,186,186,175,176,0.272561460687291,-0.320480218227825,-0.0479187575405344,"Short_peak",-0.295922207034891,0.0194840548165674,"2.0",0.05,8.78144876589708,"Long",8.65864910730763,-0.122799658589454
"Q8NBJ4",153,153,186,186,176,176,0.185113675629982,-0.266955577292268,-0.0818419016622869,"Short_peak",-0.243269208530837,0.0198050625488226,"2.0",0.05,11.391640523694,"Control",11.3572165990381,-0.0344239246558988
"Q8NBJ4",153,153,186,186,176,176,0.185113675629982,-0.266955577292268,-0.0818419016622869,"Short_peak",-0.243269208530837,0.0198050625488226,"2.0",0.05,11.391640523694,"Short",11.5423302746681,0.150689750974083
"Q8NBJ4",153,153,186,186,176,176,0.185113675629982,-0.266955577292268,-0.0818419016622869,"Short_peak",-0.243269208530837,0.0198050625488226,"2.0",0.05,11.391640523694,"Long",11.2753746973758,-0.116265826318186
"P21810",153,153,186,186,176,176,0.0380943844546859,-0.25556272995108,-0.217468345496394,"Long_suppression",-0.255156077599995,0.0198609095611421,"2.0",0.05,10.8049185391422,"Control",10.8647098594895,0.0597913203472373
"P21810",153,153,186,186,176,176,0.0380943844546859,-0.25556272995108,-0.217468345496394,"Long_suppression",-0.255156077599995,0.0198609095611421,"2.0",0.05,10.8049185391422,"Short",10.9028042439442,0.0978857048019233
"P21810",153,153,186,186,176,176,0.0380943844546859,-0.25556272995108,-0.217468345496394,"Long_suppression",-0.255156077599995,0.0198609095611421,"2.0",0.05,10.8049185391422,"Long",10.6472415139931,-0.157677025149157
"O95715",138,153,175,186,153,176,0.31257962893971,-0.399772646639811,-0.0871930177001001,"Short_peak",-0.363457232280329,0.0199153184164183,"2.0",0.05,8.75308820192857,"Control",8.67795933151536,-0.075128870413204
"O95715",138,153,175,186,153,176,0.31257962893971,-0.399772646639811,-0.0871930177001001,"Short_peak",-0.363457232280329,0.0199153184164183,"2.0",0.05,8.75308820192857,"Short",8.99053896045507,0.237450758526506
"O95715",138,153,175,186,153,176,0.31257962893971,-0.399772646639811,-0.0871930177001001,"Short_peak",-0.363457232280329,0.0199153184164183,"2.0",0.05,8.75308820192857,"Long",8.59076631381526,-0.162321888113304
"Q9BXN1",153,153,186,186,176,176,0.251798866283215,-0.319804729607272,-0.068005863324057,"Short_peak",-0.26211184469213,0.0201707135623028,"2.0",0.05,11.3393575363017,"Control",11.278093201982,-0.0612643343197199
"Q9BXN1",153,153,186,186,176,176,0.251798866283215,-0.319804729607272,-0.068005863324057,"Short_peak",-0.26211184469213,0.0201707135623028,"2.0",0.05,11.3393575363017,"Short",11.5298920682652,0.190534531963495
"Q9BXN1",153,153,186,186,176,176,0.251798866283215,-0.319804729607272,-0.068005863324057,"Short_peak",-0.26211184469213,0.0201707135623028,"2.0",0.05,11.3393575363017,"Long",11.2100873386579,-0.129270197643777
"Q9H2X3",149,153,183,186,170,176,0.273562463626433,-0.301360271679384,-0.0277978080529504,"Short_peak",-0.276762037593478,0.0201975395623779,"2.0",0.05,8.29211900930747,"Control",8.21019745744965,-0.0819215518578265
"Q9H2X3",149,153,183,186,170,176,0.273562463626433,-0.301360271679384,-0.0277978080529504,"Short_peak",-0.276762037593478,0.0201975395623779,"2.0",0.05,8.29211900930747,"Short",8.48375992107608,0.191640911768607
"Q9H2X3",149,153,183,186,170,176,0.273562463626433,-0.301360271679384,-0.0277978080529504,"Short_peak",-0.276762037593478,0.0201975395623779,"2.0",0.05,8.29211900930747,"Long",8.18239964939669,-0.109719359910777
"Q6UX71",153,153,186,186,176,176,0.206868490474694,-0.27479235096871,-0.067923860494016,"Short_peak",-0.259297358490002,0.020221849306813,"2.0",0.05,10.1087722594762,"Control",10.062457382816,-0.0463148766602259
"Q6UX71",153,153,186,186,176,176,0.206868490474694,-0.27479235096871,-0.067923860494016,"Short_peak",-0.259297358490002,0.020221849306813,"2.0",0.05,10.1087722594762,"Short",10.2693258732907,0.160553613814468
"Q6UX71",153,153,186,186,176,176,0.206868490474694,-0.27479235096871,-0.067923860494016,"Short_peak",-0.259297358490002,0.020221849306813,"2.0",0.05,10.1087722594762,"Long",9.99453352232195,-0.114238737154242
"Q8NI99",153,153,186,186,176,176,0.248929094874468,-0.383710007963582,-0.134780913089115,"Short_peak",-0.376744036144384,0.0210157065256928,"2.0",0.05,11.9354932233111,"Control",11.8974438293827,-0.0380493939284516
"Q8NI99",153,153,186,186,176,176,0.248929094874468,-0.383710007963582,-0.134780913089115,"Short_peak",-0.376744036144384,0.0210157065256928,"2.0",0.05,11.9354932233111,"Short",12.1463729242572,0.210879700946016
"Q8NI99",153,153,186,186,176,176,0.248929094874468,-0.383710007963582,-0.134780913089115,"Short_peak",-0.376744036144384,0.0210157065256928,"2.0",0.05,11.9354932233111,"Long",11.7626629162936,-0.172830307017566
"O94769",153,153,186,186,176,176,0.136052558720792,-0.274209308038976,-0.138156749318185,"Short_peak",-0.282012511621854,0.0211681709246874,"2.0",0.05,9.26166457370338,"Control",9.26236597056918,0.000701396865796511
"O94769",153,153,186,186,176,176,0.136052558720792,-0.274209308038976,-0.138156749318185,"Short_peak",-0.282012511621854,0.0211681709246874,"2.0",0.05,9.26166457370338,"Short",9.39841852928997,0.136753955586588
"O94769",153,153,186,186,176,176,0.136052558720792,-0.274209308038976,-0.138156749318185,"Short_peak",-0.282012511621854,0.0211681709246874,"2.0",0.05,9.26166457370338,"Long",9.12420922125099,-0.137455352452388
"Q9NP78",140,153,178,186,160,176,0.669138757082775,-0.516561663334986,0.152577093747789,"Short_peak",-0.336049527634415,0.0212378207322746,"2.0",0.05,10.5851742310696,"Control",10.3112689474594,-0.273905283610187
"Q9NP78",140,153,178,186,160,176,0.669138757082775,-0.516561663334986,0.152577093747789,"Short_peak",-0.336049527634415,0.0212378207322746,"2.0",0.05,10.5851742310696,"Short",10.9804077045422,0.395233473472588
"Q9NP78",140,153,178,186,160,176,0.669138757082775,-0.516561663334986,0.152577093747789,"Short_peak",-0.336049527634415,0.0212378207322746,"2.0",0.05,10.5851742310696,"Long",10.4638460412072,-0.121328189862398
"Q9Y4L1",153,153,186,186,176,176,0.27772631834627,-0.290512582846697,-0.0127862645004271,"Short_peak",-0.252866355474646,0.0212378207322746,"2.0",0.05,8.96342957069421,"Control",8.87511621941226,-0.088313351281947
"Q9Y4L1",153,153,186,186,176,176,0.27772631834627,-0.290512582846697,-0.0127862645004271,"Short_peak",-0.252866355474646,0.0212378207322746,"2.0",0.05,8.96342957069421,"Short",9.15284253775853,0.189412967064323
"Q9Y4L1",153,153,186,186,176,176,0.27772631834627,-0.290512582846697,-0.0127862645004271,"Short_peak",-0.252866355474646,0.0212378207322746,"2.0",0.05,8.96342957069421,"Long",8.86232995491183,-0.101099615782374
