"Model","UniqueSampleID","Included","Environment_raw","Acquisition_raw","Age_raw","Sex_raw"
"Acquisition_matched_primary","20260717_GZ_TH_33",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_35",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_36",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_37",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_38",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_39",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_40",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_41",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_42",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_43",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_44",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_45",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_46",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_47",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_48",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_49",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_50",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_51",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_53",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_54",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_55",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_57",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_58",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_59",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_61",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_62",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_63",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_64",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_65",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_66",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_67",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_68",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_69",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_70",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_71",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_72",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_73",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_74",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_75",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_76",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_77",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_78",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_79",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_80",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_87",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_88",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_89",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_90",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_93",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_94",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_95",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_96",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_98",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_99",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_100",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_101",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_102",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_103",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_104",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_106",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_107",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_108",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_109",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_110",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_111",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_112",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_114",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_115",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_117",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_118",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_119",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_120",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_121",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_122",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_123",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_124",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_125",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_126",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_128",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_129",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_131",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_132",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_133",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_134",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_137",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_138",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_143",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_144",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_147",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_148",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_149",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_150",TRUE,"湿热","20260717",,
"Age_sex","20250913_FJ_QZ_Q3",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q4",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q12",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q13",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q14",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q15",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q16",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q18",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q20",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q21",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q22",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q23",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q25",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q26",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q27",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q28",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q29",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q31",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q32",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q33",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q34",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q36",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q37",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q38",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q39",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q41",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q42",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q44",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q45",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q48",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q49",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q50",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q52",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q54",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q55",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q57",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q58",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q59",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q60",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q61",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q62",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q63",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q65",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q66",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q67",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q68",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q69",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q70",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q71",FALSE,"湿热","20250913",,
"Age_sex","20250913_FJ_QZ_Q72",FALSE,"湿热","20250913",,
"Age_sex","20250914_FJ_FQ_F47",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F51",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F53",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F54",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F55",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F56",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F57",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F58",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F62",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F66",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F69",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F70",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F71",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F72",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F74",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F75",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F77",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F79",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F81",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F83",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F84",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F85",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F88",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F89",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F93",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F94",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F102",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F105",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F106",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F107",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F110",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F111",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F118",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F121",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F122",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F123",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F124",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F125",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F126",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F128",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F129",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F131",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F135",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_FQ_F137",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P2",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P3",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P4",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P6",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P7",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P8",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P9",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P10",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P11",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P13",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P15",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P17",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P18",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P19",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P20",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P21",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P22",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P23",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P24",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P25",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P26",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P27",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P29",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P30",FALSE,"湿热","20250914",,
"Age_sex","20250914_FJ_PT_P33",FALSE,"湿热","20250914",,
"Age_sex","20251001_FJ_FQ_F83",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F95",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F97",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F105",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F120",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F136",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F141",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F147",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F150",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F154",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F158",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F163",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F165",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F168",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F170",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F173",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F174",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F175",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F176",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F177",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F180",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F183",FALSE,"湿热","20251001",,
"Age_sex","20251001_FJ_FQ_F185",FALSE,"湿热","20251001",,
"Age_sex","20251001_XZ_YA_1",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_2",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_3",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_4",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_5",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_6",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_7",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_8",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_9",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_10",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_11",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_12",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_13",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_14",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_15",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_16",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_17",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_18",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_19",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_20",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_21",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YA_22",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_2",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_4",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_6",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_9",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_10",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_11",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_12",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_14",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_15",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YB_19",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_1",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_2",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_3",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_4",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_5",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_6",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_7",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_8",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_9",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_10",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_11",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_12",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_13",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_14",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_15",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_16",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_17",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_18",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_19",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_20",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_21",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_22",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_23",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_24",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_25",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_26",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_27",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_28",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_29",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_30",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_31",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_32",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_33",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YC_34",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_1",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_3",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_4",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_5",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_6",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_7",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_8",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_9",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_10",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_11",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_12",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_13",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_14",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_15",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_16",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_17",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_18",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_19",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_20",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_21",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_22",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_23",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_24",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_25",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_26",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_27",FALSE,"高海拔","20251001",,
"Age_sex","20251001_XZ_YD_28",FALSE,"高海拔","20251001",,
"Age_sex","20251026_FJ_PT_P31",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q73",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q74",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q75",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q76",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q77",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q78",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q79",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q80",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q81",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q82",FALSE,"湿热","20251026",,
"Age_sex","20251026_FJ_QZ_Q83",FALSE,"湿热","20251026",,
"Age_sex","20251104_FJ_FQ_F178",FALSE,"湿热","20251104",,
"Age_sex","20251104_FJ_FQ_F179",FALSE,"湿热","20251104",,
"Age_sex","20251107_XZ_YD_2",FALSE,"高海拔","20251107",,
"Age_sex","20260527_XZ_GG_1",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_2",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_3",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_4",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_5",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_6",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_7",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_8",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_9",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_10",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_11",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_12",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_13",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_14",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_15",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_16",FALSE,"高海拔","20260527",,
"Age_sex","20260527_XZ_GG_17",FALSE,"高海拔","20260527",,
