PG.ProteinGroups,control_ge50pct,low_ge50pct,high_ge50pct,all_doses_ge50pct,control_ge60pct,low_ge60pct,high_ge60pct,all_doses_ge60pct,control_ge70pct,low_ge70pct,high_ge70pct,all_doses_ge70pct,control_ge80pct,low_ge80pct,high_ge80pct,all_doses_ge80pct
Q16698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16706,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q16718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16775,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q16795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16820,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q16822,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q16827,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q16836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16851,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q16853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q16891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q19T08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q1KMD3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q27J81,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q2M2W7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q2NL82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q2TAY7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q30154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q32MZ4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q32P28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q32P44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q3B726,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q3KQU3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q3LXA3,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False
Q3SXM5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q3SY84,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q3YEC7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q3ZAQ7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q3ZCW2,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Q49MG5,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q4G0F5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4G148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4KMP7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4KMQ2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4KMZ1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4KWH8,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False
Q4LDE5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q4LE39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4U2R6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4V328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q4VCS5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q504Y2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q52LJ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53EL6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53EL9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q53FA7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53FT3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53GQ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53GS9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53H76,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q53H82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53H96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53QZ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53RD9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q53RT3,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q53S08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53T59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q53TN4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q562E7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q562R1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5D862,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5EG05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5FWE3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5GLZ8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5H9R7,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Q5HYC2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5HYK9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5JQS6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5JRA6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5JSH3,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q5JSP0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5JTV8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5JU69,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False
Q5JWF2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5KU26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5M775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5QJ74,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Q5QJE6,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Q5R3I4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5SGD2,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q5SQ64,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Q5SRI9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5SSJ5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q5SW96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q5SYB0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5SZK8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q5T013,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
