UniqueSampleID,PC1,PC2,PC1_variance_pct,PC2_variance_pct,TREAT1_clean,condition,group,MS_batch_proxy
20260527_XZ_GG_4,-5.807968060037579,-12.985276276829772,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_5,3.2326754531129684,-1.013363000942856,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_6,-2.8107388178385815,-3.352317319038859,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_7,-9.674751961085244,-14.007898029744595,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_8,-1.4319195936053029,-5.586490941877403,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_9,0.5613807755549313,-5.064971141076573,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_10,-3.3305921313727036,-4.61298111931525,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_11,0.3548937826662526,-3.58444525830676,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_12,-6.105208734237422,-6.826813554233492,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_13,-8.99310831107059,-14.068225926763844,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_14,-3.476595802780481,-6.342242442905923,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_15,-9.03611324159963,-11.492753811904027,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_16,-4.010071233589635,-11.853922991108421,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_17,-2.845418590360521,-5.016714431408116,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_18,-1.0061399533176791,-1.6314120703386406,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_19,-3.177095080331097,-5.37543655826704,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_20,-1.177144248149245,-5.938063966114409,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_21,-3.4294818516677408,-4.644448953413486,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_22,-2.5192017268094213,-11.654156613223538,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
