PG.ProteinGroups,control,high,low,unknown
O75874,0.9934640522875817,0.9886363636363636,1.0,1.0
O75882,1.0,0.9886363636363636,0.9946236559139785,1.0
O75884,0.26143790849673204,0.42045454545454547,0.3010752688172043,0.25
O75888,0.3202614379084967,0.3125,0.34408602150537637,0.5
O75897,0.8366013071895425,0.8522727272727273,0.7795698924731183,0.5
O75915,0.6470588235294118,0.6306818181818182,0.6451612903225806,1.0
O75923,0.28104575163398693,0.2784090909090909,0.2956989247311828,0.5
O75935,0.27450980392156865,0.2556818181818182,0.23655913978494625,0.25
O75947,0.3137254901960784,0.3409090909090909,0.34946236559139787,0.75
O75954,0.7712418300653595,0.6079545454545454,0.7043010752688172,1.0
O75955,0.9803921568627451,0.9715909090909091,0.9838709677419355,1.0
O75964,0.24836601307189543,0.32954545454545453,0.2903225806451613,0.5
O75995,0.28104575163398693,0.23295454545454544,0.20430107526881722,0.25
O76003,0.7254901960784313,0.6477272727272727,0.6881720430107527,0.75
O76013,0.5424836601307189,0.5170454545454546,0.5806451612903226,1.0
O76015,0.058823529411764705,0.06818181818181818,0.11827956989247312,0.0
O76021,0.06535947712418301,0.045454545454545456,0.053763440860215055,0.0
O76031,0.08496732026143791,0.09659090909090909,0.08064516129032258,0.0
O76061,0.24183006535947713,0.23295454545454544,0.20430107526881722,0.0
O76070,0.006535947712418301,0.005681818181818182,0.016129032258064516,0.0
O76074,0.5032679738562091,0.5,0.5161290322580645,0.75
O94766,0.35294117647058826,0.3409090909090909,0.41935483870967744,0.75
O94769,1.0,1.0,1.0,1.0
O94804,0.6013071895424836,0.6875,0.7258064516129032,1.0
O94818,0.1437908496732026,0.13636363636363635,0.0913978494623656,0.0
O94819,0.0196078431372549,0.017045454545454544,0.005376344086021506,0.0
O94826,0.1437908496732026,0.19318181818181818,0.16129032258064516,0.25
O94874,0.3006535947712418,0.2784090909090909,0.3010752688172043,0.75
O94886,0.17647058823529413,0.2159090909090909,0.27419354838709675,0.5
O94903,0.13725490196078433,0.16477272727272727,0.20430107526881722,0.25
O94905,0.13071895424836602,0.13636363636363635,0.10752688172043011,0.25
O94915,0.1111111111111111,0.14204545454545456,0.11290322580645161,0.25
O94919,0.5032679738562091,0.5340909090909091,0.5483870967741935,0.5
O94923,0.4117647058823529,0.3465909090909091,0.43548387096774194,0.75
O94925,0.0718954248366013,0.13636363636363635,0.12365591397849462,0.25
O94929,0.21568627450980393,0.24431818181818182,0.25268817204301075,0.5
O94966,0.8823529411764706,0.8465909090909091,0.9354838709677419,1.0
O94973,0.9150326797385621,0.9090909090909091,0.8817204301075269,1.0
O94979,0.3202614379084967,0.2784090909090909,0.2849462365591398,0.25
O94985,1.0,1.0,1.0,1.0
O95071,0.0784313725490196,0.09090909090909091,0.07526881720430108,0.5
O95084,0.8431372549019608,0.7897727272727273,0.9086021505376344,1.0
O95139,0.0457516339869281,0.03409090909090909,0.010752688172043012,0.0
O95154,0.0915032679738562,0.09090909090909091,0.10215053763440861,0.25
O95168,0.0718954248366013,0.07386363636363637,0.10215053763440861,0.0
O95169,0.05228758169934641,0.05113636363636364,0.04838709677419355,0.25
O95182,0.0392156862745098,0.03409090909090909,0.03225806451612903,0.0
O95196,0.9738562091503268,0.9715909090909091,0.9623655913978495,1.0
O95197,0.20261437908496732,0.23863636363636365,0.24731182795698925,0.5
O95202,0.20915032679738563,0.24431818181818182,0.25806451612903225,0.0
O95236,0.869281045751634,0.8181818181818182,0.8817204301075269,0.75
O95260,0.3006535947712418,0.25,0.2956989247311828,0.25
O95292,0.22875816993464052,0.24431818181818182,0.23118279569892472,0.5
O95295,0.06535947712418301,0.06818181818181818,0.10752688172043011,0.0
O95299,0.20261437908496732,0.22727272727272727,0.24731182795698925,0.75
O95319,0.0915032679738562,0.09659090909090909,0.08064516129032258,0.25
O95336,0.45098039215686275,0.4715909090909091,0.46236559139784944,0.75
O95340,0.0392156862745098,0.045454545454545456,0.03225806451612903,0.25
O95347,0.11764705882352941,0.0625,0.0967741935483871,0.0
O95372,0.23529411764705882,0.2556818181818182,0.27419354838709675,0.5
O95373,1.0,0.9886363636363636,0.9946236559139785,1.0
O95376,0.6209150326797386,0.5511363636363636,0.5591397849462365,0.5
O95379,0.20261437908496732,0.18181818181818182,0.20967741935483872,0.5
O95393,0.5228758169934641,0.48863636363636365,0.5268817204301075,0.5
O95394,0.032679738562091505,0.03977272727272727,0.043010752688172046,0.0
O95428,0.6209150326797386,0.6704545454545454,0.7311827956989247,0.75
O95433,0.39215686274509803,0.3693181818181818,0.3763440860215054,0.5
O95445,1.0,1.0,1.0,1.0
O95450,0.24183006535947713,0.2727272727272727,0.3602150537634409,0.0
O95456,0.20915032679738563,0.20454545454545456,0.21505376344086022,0.25
O95466,0.8104575163398693,0.8181818181818182,0.8602150537634409,1.0
O95479,0.43137254901960786,0.4375,0.478494623655914,0.5
O95497,0.5490196078431373,0.5625,0.6290322580645161,0.75
O95498,0.8431372549019608,0.8409090909090909,0.8279569892473119,1.0
O95571,0.08496732026143791,0.1534090909090909,0.14516129032258066,0.25
O95573,0.13725490196078433,0.1534090909090909,0.24193548387096775,0.5
O95630,0.3202614379084967,0.23295454545454544,0.25268817204301075,0.5
O95671,0.058823529411764705,0.03409090909090909,0.04838709677419355,0.25
O95674,0.08496732026143791,0.10795454545454546,0.12903225806451613,0.5
O95714,0.8235294117647058,0.7215909090909091,0.7473118279569892,1.0
O95715,0.9019607843137255,0.8693181818181818,0.9408602150537635,1.0
O95721,0.27450980392156865,0.26136363636363635,0.24193548387096775,0.25
O95744,0.7973856209150327,0.8693181818181818,0.8440860215053764,0.75
O95747,0.9738562091503268,0.9204545454545454,0.946236559139785,1.0
O95757,0.006535947712418301,0.005681818181818182,0.026881720430107527,0.0
O95777,0.0392156862745098,0.022727272727272728,0.05913978494623656,0.0
O95782,0.7973856209150327,0.75,0.8064516129032258,1.0
O95793,0.33986928104575165,0.3181818181818182,0.3064516129032258,0.75
O95803;Q9H3R1,0.33986928104575165,0.4090909090909091,0.44086021505376344,1.0
O95810,0.9869281045751634,0.9715909090909091,0.989247311827957,1.0
O95819,0.5555555555555556,0.6363636363636364,0.6182795698924731,0.75
O95831,0.2222222222222222,0.3352272727272727,0.22580645161290322,0.75
O95834,0.24836601307189543,0.23295454545454544,0.1989247311827957,0.25
O95861,0.16993464052287582,0.11363636363636363,0.1827956989247312,0.25
O95865,0.2549019607843137,0.19886363636363635,0.22043010752688172,0.25
O95866,0.5751633986928104,0.5568181818181818,0.532258064516129,1.0
O95870,0.24836601307189543,0.32954545454545453,0.3387096774193548,0.5
O95897,0.2679738562091503,0.30113636363636365,0.27419354838709675,0.5
O95954,0.45751633986928103,0.4318181818181818,0.4946236559139785,0.25
O95967,0.9869281045751634,0.9943181818181818,0.9946236559139785,1.0
O95969,0.2875816993464052,0.23295454545454544,0.25806451612903225,0.75
O95989,0.06535947712418301,0.11363636363636363,0.07526881720430108,0.25
O96000,0.10457516339869281,0.125,0.11827956989247312,0.25
O96007,0.0,0.005681818181818182,0.010752688172043012,0.0
O96019,0.0392156862745098,0.05113636363636364,0.043010752688172046,0.0
P00167,0.1437908496732026,0.20454545454545456,0.13978494623655913,0.0
P00325,0.9215686274509803,0.9375,0.9731182795698925,1.0
P00326,0.9934640522875817,0.9715909090909091,0.989247311827957,1.0
P00338,1.0,1.0,1.0,1.0
P00352,0.9411764705882353,0.9261363636363636,0.9301075268817204,0.75
P00367,0.3006535947712418,0.32954545454545453,0.3655913978494624,0.5
P00387,0.9869281045751634,0.9659090909090909,0.9946236559139785,1.0
P00390,0.5947712418300654,0.5454545454545454,0.5698924731182796,0.5
P00403,0.29411764705882354,0.3181818181818182,0.3010752688172043,0.25
P00441,0.7777777777777778,0.6988636363636364,0.7419354838709677,1.0
P00450,1.0,1.0,1.0,1.0
P00451,1.0,1.0,1.0,1.0
P00488,1.0,1.0,1.0,1.0
P00491,1.0,1.0,0.9946236559139785,1.0
P00492,0.7647058823529411,0.7272727272727273,0.7311827956989247,1.0
P00505,0.16993464052287582,0.20454545454545456,0.23118279569892472,0.25
P00558,1.0,1.0,1.0,1.0
P00568,0.9869281045751634,0.9659090909090909,0.9838709677419355,1.0
P00734,1.0,1.0,1.0,1.0
P00736,1.0,1.0,1.0,1.0
P00738,1.0,1.0,1.0,1.0
P00739,1.0,1.0,1.0,1.0
P00740,1.0,1.0,1.0,1.0
P00742,1.0,1.0,1.0,1.0
P00746,1.0,1.0,1.0,1.0
P00747,1.0,1.0,1.0,1.0
P00748,1.0,1.0,1.0,1.0
P00751,1.0,1.0,1.0,1.0
P00846,0.11764705882352941,0.13068181818181818,0.13440860215053763,0.0
P00915,1.0,1.0,1.0,1.0
P00918,1.0,1.0,1.0,1.0
P00966,0.954248366013072,0.9488636363636364,0.946236559139785,1.0
P01008,1.0,1.0,1.0,1.0
P01009,1.0,1.0,1.0,1.0
P01011,1.0,1.0,1.0,1.0
P01019,1.0,1.0,1.0,1.0
P01023,1.0,1.0,1.0,1.0
P01024,1.0,1.0,1.0,1.0
P01031,1.0,1.0,1.0,1.0
P01033,0.7712418300653595,0.8181818181818182,0.8010752688172043,0.75
P01034,1.0,1.0,1.0,1.0
P01040,1.0,0.9715909090909091,0.9838709677419355,1.0
P01042,1.0,1.0,1.0,1.0
P01111,0.9803921568627451,0.9829545454545454,0.9946236559139785,1.0
P01116,0.8431372549019608,0.7897727272727273,0.7903225806451613,1.0
P01130,0.6666666666666666,0.6590909090909091,0.6720430107526881,1.0
P01133,0.33986928104575165,0.2784090909090909,0.3225806451612903,0.5
P01137,0.8758169934640523,0.8977272727272727,0.9086021505376344,1.0
P01210,0.1111111111111111,0.14204545454545456,0.11827956989247312,0.25
P01266,0.9934640522875817,0.9772727272727273,0.978494623655914,1.0
P01275,1.0,0.9886363636363636,1.0,1.0
P01303,0.2549019607843137,0.1875,0.2849462365591398,0.25
P01344,1.0,0.9943181818181818,1.0,1.0
P01350,0.006535947712418301,0.005681818181818182,0.0,0.25
P01591,1.0,1.0,1.0,1.0
P01593;P01594,0.6143790849673203,0.7613636363636364,0.7526881720430108,0.75
P01597;P04432,0.9281045751633987,0.9715909090909091,0.9354838709677419,1.0
P01599,0.6993464052287581,0.6875,0.6505376344086021,0.75
P01601,0.3137254901960784,0.4602272727272727,0.3978494623655914,0.5
P01602,0.7908496732026143,0.8125,0.8225806451612904,0.5
P01619,1.0,1.0,0.9946236559139785,1.0
P01624,1.0,1.0,1.0,1.0
P01699,1.0,0.9943181818181818,1.0,1.0
P01700,1.0,1.0,1.0,1.0
P01701,0.9869281045751634,1.0,0.9946236559139785,1.0
P01703,0.9738562091503268,0.9943181818181818,0.989247311827957,1.0
P01704,0.7843137254901961,0.8522727272727273,0.8333333333333334,1.0
P01705,0.49019607843137253,0.48863636363636365,0.4838709677419355,0.5
P01706,0.9281045751633987,0.9829545454545454,0.9623655913978495,1.0
P01709,0.954248366013072,0.9545454545454546,0.978494623655914,1.0
P01714,0.9673202614379085,0.9829545454545454,0.9838709677419355,1.0
P01715,0.5882352941176471,0.6647727272727273,0.7043010752688172,0.75
P01717,1.0,1.0,1.0,1.0
P01721,0.5032679738562091,0.5227272727272727,0.521505376344086,0.75
P01730,0.5228758169934641,0.45454545454545453,0.5161290322580645,0.5
P01732,0.8300653594771242,0.7784090909090909,0.8870967741935484,1.0
P01742,0.5686274509803921,0.6647727272727273,0.6612903225806451,0.75
P01743,0.6862745098039216,0.7443181818181818,0.7311827956989247,0.75
P01767,0.1568627450980392,0.21022727272727273,0.21505376344086022,0.5
P01780,1.0,1.0,1.0,1.0
P01814,0.5882352941176471,0.6079545454545454,0.6666666666666666,0.75
P01817,0.9411764705882353,0.9488636363636364,0.9139784946236559,1.0
P01833,0.9934640522875817,0.9829545454545454,1.0,1.0
P01834,1.0,1.0,1.0,1.0
P01857,1.0,1.0,1.0,1.0
P01859,1.0,1.0,1.0,1.0
P01860,1.0,1.0,1.0,1.0
P01861,1.0,1.0,1.0,1.0
P01871,1.0,1.0,1.0,1.0
P01876,1.0,1.0,1.0,1.0
P01880,0.8431372549019608,0.8806818181818182,0.8924731182795699,1.0
P01889,1.0,0.9943181818181818,0.9946236559139785,1.0
P01893,1.0,0.9943181818181818,1.0,1.0
P01903,0.6143790849673203,0.6704545454545454,0.6290322580645161,0.75
P01909,0.1830065359477124,0.11363636363636363,0.0967741935483871,0.0
P01911,0.41830065359477125,0.4375,0.5161290322580645,1.0
P02008,0.5228758169934641,0.4715909090909091,0.43548387096774194,0.75
P02042,1.0,1.0,1.0,1.0
P02100,0.6209150326797386,0.5397727272727273,0.6451612903225806,1.0
P02144,0.803921568627451,0.8068181818181818,0.7473118279569892,1.0
P02452,0.5294117647058824,0.5227272727272727,0.5860215053763441,0.75
P02458,0.2679738562091503,0.23863636363636365,0.2903225806451613,0.5
P02461,0.24836601307189543,0.26704545454545453,0.24193548387096775,0.25
P02511,0.32679738562091504,0.39204545454545453,0.42473118279569894,0.75
P02533,1.0,1.0,1.0,1.0
P02538,1.0,1.0,1.0,1.0
P02545,0.9803921568627451,0.9204545454545454,0.9731182795698925,1.0
P02549,1.0,1.0,1.0,1.0
P02585,0.35947712418300654,0.44886363636363635,0.3602150537634409,0.5
P02647,1.0,1.0,1.0,1.0
P02649,1.0,1.0,1.0,1.0
P02652,1.0,1.0,1.0,1.0
P02654,1.0,1.0,1.0,1.0
P02655,1.0,1.0,1.0,1.0
P02656,1.0,1.0,1.0,1.0
P02671,1.0,1.0,1.0,1.0
P02675,1.0,1.0,1.0,1.0
P02679,1.0,1.0,1.0,1.0
P02686,0.1437908496732026,0.11931818181818182,0.11290322580645161,0.5
P02724,0.6797385620915033,0.4602272727272727,0.5860215053763441,0.75
P02730,1.0,1.0,1.0,1.0
P02741,0.5032679738562091,0.5909090909090909,0.5698924731182796,0.75
P02743,1.0,1.0,1.0,1.0
P02745,1.0,1.0,1.0,1.0
P02746,1.0,1.0,1.0,1.0
P02747,1.0,1.0,1.0,1.0
P02748,1.0,1.0,1.0,1.0
P02749,1.0,1.0,1.0,1.0
P02750,1.0,1.0,1.0,1.0
P02751,1.0,1.0,1.0,1.0
P02753,1.0,1.0,1.0,1.0
P02760,1.0,1.0,1.0,1.0
P02763,1.0,1.0,1.0,1.0
P02765,1.0,1.0,1.0,1.0
P02766,1.0,1.0,1.0,1.0
P02768,1.0,1.0,1.0,1.0
P02771,0.22875816993464052,0.16477272727272727,0.16666666666666666,0.0
P02774,1.0,1.0,1.0,1.0
P02775,1.0,1.0,1.0,1.0
P02776,1.0,0.9943181818181818,1.0,1.0
P02786,1.0,1.0,1.0,1.0
P02787,1.0,1.0,1.0,1.0
P02788,0.7712418300653595,0.7613636363636364,0.7580645161290323,0.75
P02790,1.0,1.0,1.0,1.0
P02792,0.17647058823529413,0.18181818181818182,0.1881720430107527,0.0
P02794,0.4444444444444444,0.42613636363636365,0.45161290322580644,1.0
P02810,0.0915032679738562,0.125,0.13978494623655913,0.5
P02818,0.6143790849673203,0.5909090909090909,0.6881720430107527,0.75
P03950,1.0,0.9715909090909091,0.989247311827957,1.0
P03951,1.0,1.0,1.0,1.0
P03952,1.0,1.0,1.0,1.0
P03956,0.5555555555555556,0.5511363636363636,0.6236559139784946,0.75
P04003,1.0,1.0,1.0,1.0
P04004,1.0,1.0,1.0,1.0
P04040,1.0,1.0,1.0,1.0
P04049,0.0915032679738562,0.10795454545454546,0.10215053763440861,0.0
P04062,0.9084967320261438,0.8465909090909091,0.9301075268817204,1.0
P04066,0.5620915032679739,0.5625,0.553763440860215,0.5
P04070,1.0,1.0,1.0,1.0
P04075,1.0,1.0,1.0,1.0
P04080,0.6993464052287581,0.7102272727272727,0.6935483870967742,0.75
P04083,1.0,0.9829545454545454,0.9946236559139785,1.0
P04114,1.0,1.0,1.0,1.0
P04156,0.869281045751634,0.7556818181818182,0.8548387096774194,1.0
P04179,0.20261437908496732,0.22727272727272727,0.17204301075268819,0.25
P04180,1.0,1.0,1.0,1.0
P04196,1.0,1.0,1.0,1.0
P04211,0.9869281045751634,1.0,0.9946236559139785,1.0
P04217,1.0,1.0,1.0,1.0
P04233,0.9934640522875817,0.9829545454545454,1.0,1.0
P04259,1.0,1.0,1.0,1.0
P04264,1.0,1.0,1.0,1.0
P04275,1.0,1.0,1.0,1.0
P04278,1.0,1.0,1.0,1.0
P04279,0.24836601307189543,0.2215909090909091,0.27956989247311825,0.25
P04350,0.934640522875817,0.9147727272727273,0.9139784946236559,1.0
P04406,1.0,1.0,1.0,1.0
P04424,0.3660130718954248,0.3693181818181818,0.43548387096774194,0.75
P04430,0.5163398692810458,0.5681818181818182,0.543010752688172,0.75
P04439,1.0,1.0,1.0,1.0
P04632,1.0,1.0,0.9946236559139785,1.0
P04746,0.0784313725490196,0.10795454545454546,0.06451612903225806,0.0
P04792,0.9934640522875817,0.9772727272727273,0.9838709677419355,1.0
P04839,0.7777777777777778,0.7613636363636364,0.7849462365591398,1.0
P04843,0.5816993464052288,0.5738636363636364,0.6774193548387096,0.75
P04844,0.6013071895424836,0.6022727272727273,0.6075268817204301,0.75
P04899,1.0,0.9943181818181818,1.0,1.0
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1,1.0,1.0,1.0,1.0
P04921,0.869281045751634,0.8125,0.8279569892473119,1.0
P05019,0.9803921568627451,0.9659090909090909,0.9838709677419355,1.0
P05023,0.9934640522875817,0.9659090909090909,0.9838709677419355,1.0
P05060,1.0,1.0,0.9946236559139785,1.0
P05062,0.803921568627451,0.8409090909090909,0.8817204301075269,1.0
P05067,1.0,1.0,1.0,1.0
P05089,0.9869281045751634,0.9772727272727273,0.978494623655914,1.0
P05090,1.0,1.0,1.0,1.0
P05091,0.30718954248366015,0.25,0.1989247311827957,0.25
P05106,1.0,1.0,1.0,1.0
P05107,1.0,1.0,1.0,1.0
P05109,1.0,1.0,1.0,1.0
P05121,0.8104575163398693,0.8181818181818182,0.8817204301075269,1.0
P05141,0.869281045751634,0.7954545454545454,0.7903225806451613,0.75
P05154,1.0,1.0,1.0,1.0
P05155,1.0,1.0,1.0,1.0
P05156,1.0,1.0,1.0,1.0
P05160,0.9934640522875817,1.0,1.0,1.0
P05161,0.0784313725490196,0.10795454545454546,0.04838709677419355,0.0
P05164,0.7908496732026143,0.8238636363636364,0.8494623655913979,0.75
P05165,0.013071895424836602,0.011363636363636364,0.016129032258064516,0.0
P05166,0.032679738562091505,0.028409090909090908,0.03225806451612903,0.0
P05186,0.7581699346405228,0.7840909090909091,0.8279569892473119,0.75
P05198,0.8169934640522876,0.7215909090909091,0.7741935483870968,0.75
P05204;Q15651,0.35294117647058826,0.2840909090909091,0.23118279569892472,0.5
P05362,1.0,1.0,1.0,1.0
P05386,0.9607843137254902,0.9034090909090909,0.989247311827957,1.0
P05387,0.9869281045751634,0.9829545454545454,0.989247311827957,1.0
P05388,1.0,0.9943181818181818,1.0,1.0
P05408,0.39215686274509803,0.35795454545454547,0.44086021505376344,0.5
P05452,1.0,1.0,1.0,1.0
P05455,0.6797385620915033,0.6931818181818182,0.6989247311827957,1.0
P05543,1.0,1.0,1.0,1.0
P05546,1.0,1.0,1.0,1.0
P05556,1.0,1.0,1.0,1.0
P05771,0.46405228758169936,0.4090909090909091,0.44086021505376344,0.75
P05783,0.45098039215686275,0.4943181818181818,0.5752688172043011,1.0
P05787,0.5555555555555556,0.4943181818181818,0.4838709677419355,0.75
P05976,0.5882352941176471,0.6079545454545454,0.6451612903225806,0.75
P05997,0.8627450980392157,0.8181818181818182,0.8817204301075269,1.0
P06132,0.37254901960784315,0.4034090909090909,0.3978494623655914,0.5
P06239,0.5751633986928104,0.5284090909090909,0.6720430107526881,1.0
P06241,0.08496732026143791,0.09659090909090909,0.12365591397849462,0.25
P06276,0.9673202614379085,0.9659090909090909,0.9731182795698925,1.0
P06280,0.22875816993464052,0.2159090909090909,0.20430107526881722,0.75
P06307,0.013071895424836602,0.045454545454545456,0.03763440860215054,0.0
P06310,0.9869281045751634,0.9886363636363636,0.9946236559139785,1.0
P06312,1.0,1.0,1.0,1.0
P06315,0.09803921568627451,0.11363636363636363,0.14516129032258066,0.0
P06331,1.0,0.9943181818181818,0.9946236559139785,1.0
P06396,1.0,1.0,1.0,1.0
P06454,0.9934640522875817,0.9886363636363636,0.989247311827957,1.0
P06576,0.8562091503267973,0.8011363636363636,0.8010752688172043,1.0
P06681,1.0,1.0,1.0,1.0
P06702,1.0,1.0,1.0,1.0
P06703,1.0,0.9886363636363636,0.9946236559139785,1.0
P06727,1.0,1.0,1.0,1.0
P06729,0.13725490196078433,0.09659090909090909,0.16129032258064516,0.5
P06730,0.39869281045751637,0.44886363636363635,0.3548387096774194,0.75
P06732,0.673202614379085,0.75,0.6935483870967742,0.75
P06733,1.0,1.0,1.0,1.0
P06734,0.954248366013072,0.9204545454545454,0.9731182795698925,1.0
P06737,0.6405228758169934,0.6420454545454546,0.6236559139784946,0.75
P06744,0.8562091503267973,0.875,0.8978494623655914,1.0
