"Sheet1_position","Sheet1_raw_header","Resolution_method","metadata_index","metadata_excel_row","UniqueSampleID","进样时间","sample","condition","group","TREAT1","TREAT1_clean","TREAT2","Tube_Mixing","WoleBlood_oldTime","Plasma_HoldTime_h","Note","detected_protein_groups","missing_pct","MS_batch_proxy","Exposure","log2_median","PC1","PC2","UMAP1","UMAP2"
"94","20250914__F135","P1_UNIQUE_NAME","43","45","20250914_FJ_FQ_F135","20250914","F135","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1851,51.5064186533927,"20250914","Long exposure",9.4103106893752,-9.46919603621433,18.6674830114779,2.93329463341518,3.57545969338672
"95","20250914__F137","P1_UNIQUE_NAME","44","46","20250914_FJ_FQ_F137","20250914","F137","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,2302,39.6908566937385,"20250914","Control",9.56837835956969,-13.9089685206573,-3.134896633169,0.662397542980147,1.16788682790057
"96","20250914__P2_","P1_UNIQUE_NAME","70","72","20250914_FJ_PT_P2","20250914","P2","湿热","FJ_PT","contrl","control","low_sound","Normal",">6","Unknown",,2717,28.8184438040346,"20250914","Control",9.69952498962602,-12.8606369296572,-7.98089885905841,0.219893036421967,2.49369451852099
"97","20250914__P3","P1_UNIQUE_NAME","71","73","20250914_FJ_PT_P3","20250914","P3","湿热","FJ_PT","contrl","control","low_sound","Normal",">6","Unknown",,2830,25.8580036678019,"20250914","Control",9.96542692228453,-18.4345583479794,-7.56528562255459,0.465272137906981,2.66870663018481
"98","20250914__P4","P1_UNIQUE_NAME","72","74","20250914_FJ_PT_P4","20250914","P4","湿热","FJ_PT","low","low","low_sound","Normal",">6","Unknown",,3106,18.6271941315169,"20250914","Short exposure",9.97578539153796,-11.842402455531,-10.5289671131756,0.319016860809756,2.64068982453601
"99","20250914__P6","P1_UNIQUE_NAME","73","75","20250914_FJ_PT_P6","20250914","P6","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2898,24.0764998690071,"20250914","Long exposure",9.6398910171742,-7.80840197651124,-5.84587094547742,0.484760144737197,2.82222506852405
"100","20250914__P7","P1_UNIQUE_NAME","74","76","20250914_FJ_PT_P7","20250914","P7","湿热","FJ_PT","contrl","control","low_sound","Normal",">6","Unknown",,3059,19.8585276395075,"20250914","Control",10.3829977622001,-30.2385018134622,-1.95469357606266,1.19783393481059,2.28197262139575
"101","20250914__P8","P1_UNIQUE_NAME","75","77","20250914_FJ_PT_P8","20250914","P8","湿热","FJ_PT","low","low","high_sound","Normal",">6","Unknown",,2785,27.0369400052397,"20250914","Short exposure",9.77745710616319,-12.7703934095756,-9.5743053264024,0.404642695572806,2.65436670632617
"102","20250914__P9","P1_UNIQUE_NAME","76","78","20250914_FJ_PT_P9","20250914","P9","湿热","FJ_PT","low","low","high_sound","Normal",">6","Unknown",,2866,24.9148545978517,"20250914","Short exposure",9.80590541227219,-12.4673660533905,-10.1403041392857,0.344358647253943,2.65955684037463
"103","20250914__P10","P1_UNIQUE_NAME","77","79","20250914_FJ_PT_P10","20250914","P10","湿热","FJ_PT","low","low","low_sound","Normal",">6","Unknown",,2723,28.6612522923762,"20250914","Short exposure",9.65229280004664,-13.391530736165,3.36357344847342,1.56461677887721,3.21129510255115
"104","20250914__P11","P1_UNIQUE_NAME","78","80","20250914_FJ_PT_P11","20250914","P11","湿热","FJ_PT","high","high","low_sound","Normal",">6","Unknown","hemolysis observed",2938,23.0285564579513,"20250914","Long exposure",10.4025931481821,-23.2569203986649,-5.25458708804224,0.765273848560286,2.86356088967578
"105","20250914__P13","P1_UNIQUE_NAME","79","81","20250914_FJ_PT_P13","20250914","P13","湿热","FJ_PT","low","low","low_sound","Normal",">6","Unknown",,2525,33.8485721771024,"20250914","Short exposure",9.54488427329365,-15.2817024933285,9.91658981814887,1.85410962441249,3.18016240449206
"106","20250914__P15","P1_UNIQUE_NAME","80","82","20250914_FJ_PT_P15","20250914","P15","湿热","FJ_PT","low","low","low_sound","Normal",">6","Unknown",,2659,30.3379617500655,"20250914","Short exposure",9.94280378311535,-16.8085156835927,-10.5398710082017,0.273369627085162,2.52181026788013
"107","20250914__P17","P1_UNIQUE_NAME","81","83","20250914_FJ_PT_P17","20250914","P17","湿热","FJ_PT","high","high","low_sound","Normal",">6","Unknown",,2750,27.9538904899135,"20250914","Long exposure",10.1350977017578,-19.2398032773034,-8.99644482809644,0.644855091360045,2.8678753122832
"108","20250914__P18","P1_UNIQUE_NAME","82","84","20250914_FJ_PT_P18","20250914","P18","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2493,34.6869269059471,"20250914","Long exposure",9.65087730564922,-15.9623214012291,12.2820641590014,1.86039457657619,3.19545814843432
"109","20250914__P19","P1_UNIQUE_NAME","83","85","20250914_FJ_PT_P19","20250914","P19","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2530,33.7175792507205,"20250914","Long exposure",9.72245554250565,-14.8163532826959,4.93867685850096,1.61568127014918,3.1310589060332
"110","20250914__P20","P1_UNIQUE_NAME","84","86","20250914_FJ_PT_P20","20250914","P20","湿热","FJ_PT","low","low","high_sound","Normal",">6","Unknown",,2445,35.944458999214,"20250914","Short exposure",9.64716085291541,-12.2314434225453,1.30650739630599,1.45143471100612,3.19970700593249
"111","20250914__P21","P1_UNIQUE_NAME","85","87","20250914_FJ_PT_P21","20250914","P21","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2641,30.8095362850406,"20250914","Long exposure",9.99899295577274,-18.4002964878646,-0.915252484848477,1.07411293127818,3.02529737801806
"112","20250914__P22","P1_UNIQUE_NAME","86","88","20250914_FJ_PT_P22","20250914","P22","湿热","FJ_PT","low","low","high_sound","Normal",">6","Unknown",,2159,43.437254388263,"20250914","Short exposure",9.25426887192515,-9.47373872959884,15.5375905289485,1.93516705372615,3.17417499871509
"113","20250914__P23","P1_UNIQUE_NAME","87","89","20250914_FJ_PT_P23","20250914","P23","湿热","FJ_PT","low","low","high_sound","Normal",">6","Unknown",,2559,32.957820277705,"20250914","Short exposure",9.54277184659576,-13.3478709112851,5.96150198100429,1.79504404404445,3.17419621796863
"114","20250914__P24","P1_UNIQUE_NAME","88","90","20250914_FJ_PT_P24","20250914","P24","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2794,26.8011527377522,"20250914","Long exposure",9.83656385428585,-14.8011523815098,-4.84237920019057,0.384460652258826,2.53480622620837
"115","20250914__P25","P1_UNIQUE_NAME","89","91","20250914_FJ_PT_P25","20250914","P25","湿热","FJ_PT","low","low","low_sound","Normal",">6","Unknown",,2286,40.1100340581609,"20250914","Short exposure",8.96297602713341,4.90696172457335,-7.11883160704966,-0.0285777058334822,0.0526878580595683
"116","20250914__P26","P1_UNIQUE_NAME","90","92","20250914_FJ_PT_P26","20250914","P26","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown","suspected hemolysis",2645,30.704741943935,"20250914","Long exposure",9.76404707830545,-13.1334663636762,-1.61336813223084,1.19678101876063,3.05975291581409
"117","20250914__P27","P1_UNIQUE_NAME","91","93","20250914_FJ_PT_P27","20250914","P27","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2507,34.3201467120775,"20250914","Long exposure",9.93627489059835,-20.5443750032662,-6.90815629331497,0.656578818347884,2.21038172097461
"118","20250914__P29","P1_UNIQUE_NAME","92","94","20250914_FJ_PT_P29","20250914","P29","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown","suspected hemolysis",2403,37.0447995808226,"20250914","Long exposure",10.0503064956209,-17.5630298998708,-1.91080648538776,1.18803475239558,3.04016492219226
"119","20250914__P30","P1_UNIQUE_NAME","93","95","20250914_FJ_PT_P30","20250914","P30","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2572,32.6172386691119,"20250914","Long exposure",9.73918453758584,-14.5203986349927,-8.26011316473501,0.26266255603416,2.27750727982776
"120","20250914__P33","P1_UNIQUE_NAME","94","96","20250914_FJ_PT_P33","20250914","P33","湿热","FJ_PT","high","high","high_sound","Normal",">6","Unknown",,2782,27.1155357610689,"20250914","Long exposure",10.0016567971584,-14.9826955251387,-9.65053508534189,0.556657711055708,2.80831143708484
"121","20251001_FJ_F83_","P1_UNIQUE_NAME","45","47","20251001_FJ_FQ_F83","20251001","F83","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,1934,49.3319360754519,"20251001","Short exposure",9.00861819697842,-3.57521624467457,11.247419194867,3.11617288925929,2.63306233735339
"122","20251001_FJ_F95_","P1_UNIQUE_NAME","46","48","20251001_FJ_FQ_F95","20251001","F95","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1525,60.0471574534975,"20251001","Long exposure",8.88519271395714,4.48826072069719,24.3604638980232,3.55136666634364,4.18351671548144
"123","20251001_FJ_F97_","P1_UNIQUE_NAME","47","49","20251001_FJ_FQ_F97","20251001","F97","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1951,48.8865601257532,"20251001","Long exposure",9.20152929123062,-5.38368433434994,11.118293086526,3.18896041252894,2.69491216988818
"124","20251001_FJ_F105_","P1_UNIQUE_NAME","48","50","20251001_FJ_FQ_F105","20251001","F105","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1463,61.671469740634,"20251001","Long exposure",9.20932238606532,1.08067557859052,23.4875182760028,3.55032382347865,4.15344021172778
"125","20251001_FJ_F120_","P1_UNIQUE_NAME","49","51","20251001_FJ_FQ_F120","20251001","F120","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1939,49.2009431490699,"20251001","Long exposure",8.64604390063592,4.68560888781691,-2.56130213035088,0.975298384216261,-0.387999775991278
"126","20251001_FJ_F136_","P1_UNIQUE_NAME","50","52","20251001_FJ_FQ_F136","20251001","F136","湿热","FJ_FQ","contrl","control","low_sound","Normal","2","Unknown",,1978,48.1791983232905,"20251001","Control",8.5699100909479,9.5682442559825,-2.89889839383614,0.845561483886672,-0.344122122213678
"127","20251001_FJ_F141_","P1_UNIQUE_NAME","51","53","20251001_FJ_FQ_F141","20251001","F141","湿热","FJ_FQ","contrl","control","unkown","Normal","2","Unknown",,2198,42.4155095624836,"20251001","Control",9.87213904507926,-13.1461311369645,-3.87619685972268,5.28883991577907,1.00270292611377
"128","20251001_FJ_F147_","P1_UNIQUE_NAME","52","54","20251001_FJ_FQ_F147","20251001","F147","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1756,53.9952842546502,"20251001","Long exposure",9.24064577917147,-7.00102684905372,15.4131524934981,3.1971727404861,2.77690121979968
"129","20251001_FJ_F150_","P1_UNIQUE_NAME","53","55","20251001_FJ_FQ_F150","20251001","F150","湿热","FJ_FQ","contrl","control","low_sound","Normal","2","Unknown",,2126,44.3018077023841,"20251001","Control",9.74663613442832,-16.0980698504634,8.58868296468382,4.08405194618983,2.31588432641284
"130","20251001_FJ_F154_","P1_UNIQUE_NAME","54","56","20251001_FJ_FQ_F154","20251001","F154","湿热","FJ_FQ","high","high","unkown","Normal","2","Unknown",,2197,42.44170814776,"20251001","Long exposure",9.51147543445058,-11.0438881525125,-0.944748196523826,1.34354613163753,1.3021056398894
"131","20251001_FJ_F158_","P1_UNIQUE_NAME","55","57","20251001_FJ_FQ_F158","20251001","F158","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1490,60.9641079381713,"20251001","Long exposure",9.07053110014677,1.44955941906226,26.9278146167569,3.50079284050746,4.24556133599536
"132","20251001_FJ_F163_","P1_UNIQUE_NAME","56","58","20251001_FJ_FQ_F163","20251001","F163","湿热","FJ_FQ","contrl","control","low_sound","Normal","2","Unknown",,1766,53.7332984018863,"20251001","Control",8.81759607179911,3.68257525789492,26.1265487342375,3.56041441300197,4.21304533334033
"133","20251001_FJ_F165_","P1_UNIQUE_NAME","57","59","20251001_FJ_FQ_F165","20251001","F165","湿热","FJ_FQ","contrl","control","low_sound","Normal","2","Unknown",,1882,50.6942625098245,"20251001","Control",9.59401837200166,-12.7822029282068,14.1476536272636,3.29206190445705,2.74155757279651
"134","20251001_FJ_F168_","P1_UNIQUE_NAME","58","60","20251001_FJ_FQ_F168","20251001","F168","湿热","FJ_FQ","high","high","low_sound","Normal","2","Unknown",,1973,48.3101912496725,"20251001","Long exposure",9.02199877765794,0.424986805461995,3.72710118543256,0.408530751254988,0.0645876273657512
"135","20251001_FJ_F170_","P1_UNIQUE_NAME","59","61","20251001_FJ_FQ_F170","20251001","F170","湿热","FJ_FQ","contrl","control","low_sound","Normal","2","Unknown",,2167,43.2276657060519,"20251001","Control",9.62962943173043,-15.41666415319,-0.943280116360659,0.906806925323439,1.87115857453601
"136","20251001_FJ_F173_","P1_UNIQUE_NAME","60","62","20251001_FJ_FQ_F173","20251001","F173","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2215,41.9701336127849,"20251001","Short exposure",9.70686926866697,-15.211191546581,3.61314919284653,1.40924165585322,1.50704071374194
"137","20251001_FJ_F174_","P1_UNIQUE_NAME","61","63","20251001_FJ_FQ_F174","20251001","F174","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,1904,50.1178936337438,"20251001","Short exposure",9.93728832202224,-17.2239970240064,2.0004343794184,1.39155814984126,1.65178844781177
"138","20251001_FJ_F175_","P1_UNIQUE_NAME","62","64","20251001_FJ_FQ_F175","20251001","F175","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,1860,51.2706313859052,"20251001","Short exposure",9.14953627905656,-5.78937413540805,12.213771211086,3.19217477181239,2.70874450059192
"139","20251001_FJ_F176_","P1_UNIQUE_NAME","63","65","20251001_FJ_FQ_F176","20251001","F176","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2077,45.5855383809274,"20251001","Short exposure",10.0171891063932,-23.6394714633008,5.92948825011258,1.37054596283717,1.83359715791003
"140","20251001_FJ_F177_","P1_UNIQUE_NAME","64","66","20251001_FJ_FQ_F177","20251001","F177","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2205,42.2321194655489,"20251001","Short exposure",9.61257753744422,-11.9382184767534,0.814345613154174,0.784020522621108,1.45106754155414
"141","20251001_FJ_F180_","P1_UNIQUE_NAME","65","67","20251001_FJ_FQ_F180","20251001","F180","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2008,47.3932407649987,"20251001","Short exposure",9.81270847685809,-16.1881863125703,10.2077350920098,1.4788676295547,1.5394685015227
"142","20251001_FJ_F183_","P1_UNIQUE_NAME","66","68","20251001_FJ_FQ_F183","20251001","F183","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2587,32.2242598899659,"20251001","Short exposure",10.1932081467363,-26.3867167151749,1.5324750911912,1.34278617241664,2.02325460763232
"143","20251001_FJ_F185_","P1_UNIQUE_NAME","67","69","20251001_FJ_FQ_F185","20251001","F185","湿热","FJ_FQ","low","low","low_sound","Normal","2","Unknown",,2259,40.8173958606235,"20251001","Short exposure",10.2120748009887,-25.6788096361415,-3.90122423760403,1.21978376248164,2.01672861428515
"144","20251001_XZ_YA_1_","P1_UNIQUE_NAME","423","425","20251001_XZ_YA_1","20251001","1","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2411,36.8352108986115,"20251001","Short exposure",10.2161780720209,-28.5624807654618,6.09884928115425,4.95327005722804,1.89031765313403
"145","20251001_XZ_YA_2_","P1_UNIQUE_NAME","424","426","20251001_XZ_YA_2","20251001","2","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2186,42.7298925858004,"20251001","Short exposure",9.59024095522074,-17.2085687417841,18.7703068146842,4.13511691429896,3.08156607003467
"146","20251001_XZ_YA_3_","P1_UNIQUE_NAME","425","427","20251001_XZ_YA_3","20251001","3","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2126,44.3018077023841,"20251001","Short exposure",9.08500051597495,-6.22561609890644,4.75414641970494,6.15539417603297,1.29752812237994
"147","20251001_XZ_YA_4_","P1_UNIQUE_NAME","426","428","20251001_XZ_YA_4","20251001","4","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,1697,55.5410007859576,"20251001","Short exposure",9.13675617503708,-5.79840661144856,27.8744983232378,4.05627117493434,3.71811363549487
"148","20251001_XZ_YA_5_","P1_UNIQUE_NAME","427","429","20251001_XZ_YA_5","20251001","5","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2072,45.7165313073094,"20251001","Short exposure",9.41434252200347,-14.90641135435,20.3046904129465,4.1572545562057,3.10364863724963
"149","20251001_XZ_YA_6_","P1_UNIQUE_NAME","428","430","20251001_XZ_YA_6","20251001","6","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2691,29.4996070212209,"20251001","Short exposure",9.74130886942463,-12.8520478535525,-0.344671846210741,5.15213165619655,1.35149023385303
"150","20251001_XZ_YA_7_","P1_UNIQUE_NAME","429","431","20251001_XZ_YA_7","20251001","7","高海拔","XZ_YA","low","low","high_sound","Normal","Unknown","4h",,1838,51.8470002619859,"20251001","Short exposure",9.37510376356469,-12.1666922168978,26.5494197657957,3.92698369362636,3.45867416711108
"151","20251001_XZ_YA_8_","P1_UNIQUE_NAME","430","432","20251001_XZ_YA_8","20251001","8","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2092,45.1925596017815,"20251001","Short exposure",9.42735824584121,-15.2993004836448,21.9545869045454,4.14880881645961,3.25678512902514
"152","20251001_XZ_YA_9_","P1_UNIQUE_NAME","431","433","20251001_XZ_YA_9","20251001","9","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2216,41.9439350275085,"20251001","Short exposure",9.51908574335793,-16.0800746311479,13.8518830693845,4.26819906571193,2.95618531556384
"153","20251001_XZ_YA_10_","P1_UNIQUE_NAME","432","434","20251001_XZ_YA_10","20251001","10","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2668,30.1021744825779,"20251001","Short exposure",10.4527303473663,-28.7962148617397,3.47008203079816,5.0417977366714,1.7442078337218
"154","20251001_XZ_YA_11_","P1_UNIQUE_NAME","433","435","20251001_XZ_YA_11","20251001","11","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2280,40.2672255698192,"20251001","Short exposure",9.07846896361011,-4.47101531200101,17.2155978755542,4.32720098831935,3.65398666711108
"155","20251001_XZ_YA_12_","P1_UNIQUE_NAME","434","436","20251001_XZ_YA_12","20251001","12","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h","Suspected Hemolysis",3037,20.4348965155882,"20251001","Short exposure",10.5152986024178,-25.7921441332216,-7.81359937914082,5.03458605149074,1.56879207940356
"156","20251001_XZ_YA_13_","P1_UNIQUE_NAME","435","437","20251001_XZ_YA_13","20251001","13","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h","Second_Centrifugation",2659,30.3379617500655,"20251001","Short exposure",10.2477616248455,-19.5081030472159,-4.64302324013174,5.17661915161891,1.14920792432086
"157","20251001_XZ_YA_14_","P1_UNIQUE_NAME","436","438","20251001_XZ_YA_14","20251001","14","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2583,32.3290542310715,"20251001","Short exposure",9.85176133477291,-19.5881032422498,9.20046165841988,4.80986748078151,2.32067487092273
"158","20251001_XZ_YA_15_","P1_UNIQUE_NAME","437","439","20251001_XZ_YA_15","20251001","15","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2567,32.7482315954938,"20251001","Short exposure",10.3781759005189,-25.5062908701492,-1.94336813200965,4.98388157227321,1.44819400162951
"159","20251001_XZ_YA_16_","P1_UNIQUE_NAME","438","440","20251001_XZ_YA_16","20251001","16","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2951,22.6879748493581,"20251001","Short exposure",10.0324116529194,-17.0327260981991,-6.53189785016006,5.0371418986587,1.36370477528827
"160","20251001_XZ_YA_17_","P1_UNIQUE_NAME","439","441","20251001_XZ_YA_17","20251001","17","高海拔","XZ_YA","low","low","low_sound","Normal","Unknown","4h",,2039,46.5810846214304,"20251001","Short exposure",9.30484426253247,-8.13669627226831,15.5971571682152,4.11343393662257,3.23588678689258
"161","20251001_XZ_YA_18_","P1_UNIQUE_NAME","440","442","20251001_XZ_YA_18","20251001","18","高海拔","XZ_YA","low","low","high_sound","Normal","Unknown","4h",,2660,30.3117631647891,"20251001","Short exposure",9.80435025585701,-16.2988864932569,-2.42116271128538,5.14873991349025,1.38046774716632
"162","20251001_XZ_YA_19_","P1_UNIQUE_NAME","441","443","20251001_XZ_YA_19","20251001","19","高海拔","XZ_YA","low","low","high_sound","Normal","Unknown","4h",,2607,31.700288184438,"20251001","Short exposure",10.0135774015899,-21.3600812211141,4.40256262950147,4.91757021286769,1.98911616654651
