"Protein","UniqueSampleID","Exposure","Log2_abundance"
"Q08378","20260527_XZ_GG_19","Short exposure",
"Q08378","20260527_XZ_GG_20","Short exposure",11.9989388208282
"Q08378","20260527_XZ_GG_21","Short exposure",11.8075695404415
"Q08378","20260527_XZ_GG_22","Short exposure",11.8717588162776
"Q08378","20260527_XZ_GG_23","Short exposure",9.54932228980942
"Q08378","20260527_XZ_GG_24","Short exposure",12.7127942896035
"Q08378","20260527_XZ_GG_25","Short exposure",11.0166493377441
"Q08378","20260527_XZ_GG_26","Short exposure",11.2914749598596
"Q08378","20260527_XZ_GG_27","Short exposure",11.4538026350203
"Q08378","20260527_XZ_GG_28","Short exposure",
"Q08378","20260527_XZ_GG_29","Short exposure",
"Q08378","20260527_XZ_GG_30","Short exposure",12.1309605918918
"Q08378","20260527_XZ_GG_31","Long exposure",11.456052551897
"Q08378","20260527_XZ_GG_32","Long exposure",11.2811031328326
"Q08378","20260527_XZ_GG_33","Long exposure",11.5571890510032
"Q08378","20260527_XZ_GG_34","Long exposure",
"Q08378","20260527_XZ_GG_35","Long exposure",
"Q08378","20260527_XZ_GG_36","Long exposure",10.4479710733394
"Q08378","20260527_XZ_GG_37","Long exposure",10.5728439521062
"Q08378","20260527_XZ_GG_38","Long exposure",10.9681433766777
"Q08378","20260527_XZ_GG_39","Long exposure",11.7856461265286
"Q08378","20260527_XZ_GG_40","Long exposure",
"Q08378","20260527_XZ_GG_41","Long exposure",11.0948481434495
"Q08378","20260527_XZ_GG_42","Long exposure",11.1713829831052
"Q08378","20260527_XZ_GG_43","Long exposure",11.7935398089805
"Q08378","20260527_XZ_GG_44","Long exposure",
"Q08378","20260527_XZ_GG_46","Long exposure",10.2088850602174
"Q08378","20260527_XZ_GG_47","Long exposure",10.3920417000539
"Q08378","20260527_XZ_GG_50","Long exposure",11.2033551728443
"Q08378","20260527_XZ_GG_51","Long exposure",10.9257476501951
"Q08378","20260527_XZ_GG_52","Long exposure",11.0510646926162
"Q08378","20260527_XZ_GG_53","Long exposure",
"Q08378","20260527_XZ_GG_55","Long exposure",11.5350034719245
"Q08378","20260527_XZ_GG_56","Long exposure",10.126081651701
"Q08378","20260527_XZ_GG_59","Long exposure",11.6052257297096
"Q08378","20260527_XZ_GG_60","Control",11.3241920857767
"Q08378","20260527_XZ_GG_62","Control",11.2914382833532
"Q08378","20260527_XZ_GG_64","Control",
"Q08378","20260527_XZ_GG_65","Control",12.0971091372853
"Q08378","20260527_XZ_GG_66","Control",11.2669169021215
"Q08378","20260527_XZ_GG_68","Control",11.4290782374571
"Q08378","20260527_XZ_GG_69","Control",11.3603483984551
"Q08378","20260527_XZ_GG_71","Control",
"Q08378","20260527_XZ_GG_72","Control",11.5676728558636
"Q08378","20260527_XZ_GG_73","Control",11.1095871075344
"Q08378","20260527_XZ_GG_74","Control",
"Q08378","20260527_XZ_GG_75","Control",11.1100660331003
"Q08378","20260527_XZ_GG_76","Control",11.4379694320998
"Q08378","20260527_XZ_GG_77","Control",10.8098856615611
"Q08378","20260527_XZ_GG_78","Control",
"Q08378","20260527_XZ_GG_79","Control",10.6854365274229
"Q08378","20260527_XZ_GG_80","Control",10.8833980363434
"Q08378","20260527_XZ_GG_81","Short exposure",11.1281150277674
"Q08378","20260527_XZ_GG_82","Short exposure",11.3906419616583
"Q08378","20260527_XZ_GG_83","Short exposure",11.6757001647093
"Q08378","20260527_XZ_GG_84","Short exposure",11.8338916795206
"Q08378","20260527_XZ_GG_85","Short exposure",11.0020078754281
"Q08378","20260527_XZ_GG_86","Short exposure",10.8255020169361
"Q08378","20260527_XZ_GG_87","Short exposure",11.3502400999888
"Q08378","20260527_XZ_GG_88","Short exposure",12.0073691780258
"Q08378","20260527_XZ_GG_89","Short exposure",11.5962304839054
"Q08378","20260527_XZ_GG_92","Short exposure",10.7528200895088
"Q08378","20260527_XZ_GG_93","Short exposure",11.1860870291201
"Q08378","20260527_XZ_GG_94","Short exposure",11.5367997520842
"Q08378","20260527_XZ_GG_95","Short exposure",10.6495318305895
"Q08378","20260527_XZ_GG_96","Short exposure",12.4439003982863
"Q08378","20260527_XZ_GG_97","Short exposure",
"Q08378","20260527_XZ_GG_98","Short exposure",11.8491346580975
"Q08378","20260527_XZ_GG_99","Short exposure",
"Q08378","20260527_XZ_GG_100","Short exposure",
"Q08378","20260527_XZ_GG_101","Short exposure",11.0712410620928
"Q08378","20260527_XZ_GG_102","Short exposure",11.4491952546274
"Q08378","20260527_XZ_GG_103","Short exposure",11.1873937590688
"Q08378","20260527_XZ_GG_104","Short exposure",11.7070383693532
"Q08378","20260527_XZ_GG_105","Short exposure",11.3932719546127
"Q08378","20260527_XZ_GG_106","Short exposure",11.8583270064464
"Q08378","20260527_XZ_GG_121","Control",
"Q08378","20260527_XZ_GG_122","Control",11.0415722635161
"Q08378","20260527_XZ_GG_123","Long exposure",10.3929404878256
"Q08378","20260527_XZ_GG_124","Long exposure",10.9602296550404
"Q08378","20260527_XZ_GG_125","Control",
"Q08378","20260527_XZ_GG_126","Control",10.5816389516327
"Q08378","20260527_XZ_GG_128","Control",11.0352244855601
"Q08378","20260527_XZ_GG_129","Control",11.1877258436724
"Q08378","20260527_XZ_GG_130","Control",11.4646339897062
"Q08378","20260527_XZ_GG_131","Control",11.3569604643883
"Q08378","20260527_XZ_GG_132","Control",11.5350735002944
"Q08378","20260527_XZ_GG_135","Control",10.9133666183126
"Q08378","20260527_XZ_GG_136","Control",10.2781587477888
"Q08378","20260527_XZ_GG_137","Control",11.6954217023768
"Q08378","20260527_XZ_GG_138","Short exposure",10.806381860105
"Q08378","20260527_XZ_GG_139","Short exposure",10.8068294439414
"Q08378","20260527_XZ_GG_140","Long exposure",10.6614787880373
"Q08378","20260527_XZ_GG_141","Long exposure",11.2232967665789
"Q08378","20260527_XZ_GG_142","Long exposure",10.052001634119
"Q08378","20260527_XZ_GG_143","Short exposure",11.1195804392345
"Q08378","20260527_XZ_GG_144","Long exposure",11.0358069212205
"Q08378","20260527_XZ_GG_145","Long exposure",10.5380793771417
"Q08378","20260527_XZ_GG_146","Short exposure",10.5610796515129
"Q08378","20260527_XZ_GG_147","Long exposure",10.6508210209022
"Q08378","20260527_XZ_GG_148","Long exposure",9.44461140353892
"Q08378","20260527_XZ_GG_149","Long exposure",10.5991889292325
"Q08378","20260527_XZ_GG_150","Long exposure",
"Q08378","20260527_XZ_GG_151","Short exposure",11.325537138805
"Q08378","20260527_XZ_GG_152","Control",10.5773954035857
"Q08378","20260527_XZ_GG_153","Long exposure",10.6925271778462
"Q08378","20260527_XZ_GG_154","Short exposure",10.1764273221281
"Q08378","20260527_XZ_GG_155","Long exposure",10.7798049033124
"Q08378","20260527_XZ_GG_156","Long exposure",10.4561389303381
"Q08378","20260527_XZ_GG_157","Long exposure",10.5232393702718
"Q08378","20260527_XZ_GG_158","Short exposure",10.8675037623793
"Q08378","20260527_XZ_GG_159","Long exposure",10.8146812250672
"Q08378","20260527_XZ_GG_160","Long exposure",10.5834248446102
"Q08378","20260527_XZ_GG_161","Short exposure",10.1986182935436
"Q08378","20260527_XZ_GG_162","Long exposure",10.3825984342989
"Q08378","20260527_XZ_GG_163","Short exposure",10.9768431634152
"Q08378","20260527_XZ_GG_164","Short exposure",10.2348630290633
"Q08378","20260527_XZ_GG_165","Long exposure",10.4996299899447
"Q08378","20260527_XZ_GG_166","Short exposure",
"Q08378","20260527_XZ_GG_167","Long exposure",9.64807939977459
"Q08378","20260527_XZ_GG_168","Long exposure",10.1589423025344
"Q08378","20260527_XZ_GG_169","Long exposure",10.7873729361674
"Q08378","20260527_XZ_GG_170","Short exposure",9.10284634458738
"Q08378","20260527_XZ_GG_171","Long exposure",10.4946797076257
"Q08378","20260717_GZ_TH_1","Control",11.5447946779982
"Q08378","20260717_GZ_TH_2","Control",10.8042550218862
"Q08378","20260717_GZ_TH_3","Control",11.280353792964
"Q08378","20260717_GZ_TH_4","Control",
"Q08378","20260717_GZ_TH_6","Long exposure",11.1746686544457
"Q08378","20260717_GZ_TH_7","Long exposure",11.0913514449981
"Q08378","20260717_GZ_TH_8","Long exposure",10.7971708072084
"Q08378","20260717_GZ_TH_9","Long exposure",9.95880853932469
"Q08378","20260717_GZ_TH_10","Long exposure",10.5904216658448
"Q08378","20260717_GZ_TH_11","Long exposure",11.1077132283524
"Q08378","20260717_GZ_TH_12","Short exposure",
"Q08378","20260717_GZ_TH_13","Short exposure",9.94362139160633
"Q08378","20260717_GZ_TH_14","Long exposure",10.1596294728182
"Q08378","20260717_GZ_TH_15","Short exposure",9.81821781927313
"Q08378","20260717_GZ_TH_16","Short exposure",9.76471085589029
"Q08378","20260717_GZ_TH_17","Short exposure",9.39088647287996
"Q08378","20260717_GZ_TH_18","Short exposure",
"Q08378","20260717_GZ_TH_19","Short exposure",10.5464496423462
"Q08378","20260717_GZ_TH_20","Short exposure",
"Q08378","20260717_GZ_TH_21","Long exposure",10.2091452885689
"Q08378","20260717_GZ_TH_22","Short exposure",
"Q08378","20260717_GZ_TH_23","Control",
"Q08378","20260717_GZ_TH_24","Control",9.44709155231419
"Q08378","20260717_GZ_TH_25","Long exposure",10.737487707799
"Q08378","20260717_GZ_TH_26","Long exposure",9.3438779242383
"Q08378","20260717_GZ_TH_27","Long exposure",9.81905406792453
"Q08378","20260717_GZ_TH_28","Long exposure",10.358941424972
"Q08378","20260717_GZ_TH_29","Long exposure",9.40784487019703
"Q08378","20260717_GZ_TH_30","Long exposure",
"Q08378","20260717_GZ_TH_31","Long exposure",10.4858612390745
"Q08378","20260717_GZ_TH_32","Long exposure",10.5215018385836
"Q08378","20260717_GZ_TH_33","Long exposure",
"Q08378","20260717_GZ_TH_35","Long exposure",10.390299655044
"Q08378","20260717_GZ_TH_36","Control",8.82703222444289
"Q08378","20260717_GZ_TH_37","Control",9.8296856740497
"Q08378","20260717_GZ_TH_38","Long exposure",9.04316699651298
"Q08378","20260717_GZ_TH_39","Long exposure",10.0487815250488
"Q08378","20260717_GZ_TH_40","Long exposure",10.6699488256465
"Q08378","20260717_GZ_TH_41","Long exposure",10.4300890551899
"Q08378","20260717_GZ_TH_42","Control",10.9410222555602
"Q08378","20260717_GZ_TH_43","Control",10.4195049189146
"Q08378","20260717_GZ_TH_44","Control",10.8734340678135
"Q08378","20260717_GZ_TH_45","Control",9.39739536219015
"Q08378","20260717_GZ_TH_46","Short exposure",10.1739643732328
"Q08378","20260717_GZ_TH_47","Short exposure",5.13419566631655
"Q08378","20260717_GZ_TH_48","Long exposure",9.9663776541114
"Q08378","20260717_GZ_TH_49","Control",10.3267694605127
"Q08378","20260717_GZ_TH_50","Control",9.75297684791213
"Q08378","20260717_GZ_TH_51","Control",10.3714855346575
"Q08378","20260717_GZ_TH_53","Control",10.3453774965677
"Q08378","20260717_GZ_TH_54","Control",8.79485022603337
"Q08378","20260717_GZ_TH_55","Control",10.9877790642473
"Q08378","20260717_GZ_TH_57","Control",
"Q08378","20260717_GZ_TH_58","Control",
"Q08378","20260717_GZ_TH_59","Control",9.8341460871125
"Q08378","20260717_GZ_TH_61","Control",10.8036755053613
"Q08378","20260717_GZ_TH_62","Short exposure",
"Q08378","20260717_GZ_TH_63","Control",10.0417345061358
"Q08378","20260717_GZ_TH_64","Control",11.2645949346956
"Q08378","20260717_GZ_TH_65","Control",
"Q08378","20260717_GZ_TH_66","Control",11.341392724164
"Q08378","20260717_GZ_TH_67","Control",10.6695382183069
"Q08378","20260717_GZ_TH_68","Control",11.1682020062373
"Q08378","20260717_GZ_TH_69","Control",10.8140960028305
"Q08378","20260717_GZ_TH_70","Control",10.6244765484431
"Q08378","20260717_GZ_TH_71","Control",11.1509892779476
"Q08378","20260717_GZ_TH_72","Control",10.880373192444
"Q08378","20260717_GZ_TH_73","Control",11.3076770760386
"Q08378","20260717_GZ_TH_74","Control",10.4834181216359
"Q08378","20260717_GZ_TH_75","Control",10.308322641239
"Q08378","20260717_GZ_TH_76","Control",10.5054903047154
"Q08378","20260717_GZ_TH_77","Control",
"Q08378","20260717_GZ_TH_78","Control",10.5828879309652
"Q08378","20260717_GZ_TH_79","Control",3.79779666928805
"Q08378","20260717_GZ_TH_80","Control",9.8007877536186
"Q08378","20260717_GZ_TH_87","Short exposure",10.8394317905358
"Q08378","20260717_GZ_TH_88","Control",
"Q08378","20260717_GZ_TH_89","Short exposure",11.3253378491261
"Q08378","20260717_GZ_TH_90","Long exposure",
"Q08378","20260717_GZ_TH_93","Short exposure",10.2056969149265
"Q08378","20260717_GZ_TH_94","Short exposure",12.0313289972545
"Q08378","20260717_GZ_TH_95","Short exposure",11.1340298610422
"Q08378","20260717_GZ_TH_96","Short exposure",11.0930299892167
"Q08378","20260717_GZ_TH_98","Short exposure",
"Q08378","20260717_GZ_TH_99","Short exposure",11.063217149603
"Q08378","20260717_GZ_TH_100","Short exposure",11.2293156760211
"Q08378","20260717_GZ_TH_101","Short exposure",
"Q08378","20260717_GZ_TH_102","Short exposure",10.0495948287188
"Q08378","20260717_GZ_TH_103","Short exposure",11.0878347614305
"Q08378","20260717_GZ_TH_104","Short exposure",9.92982031662577
"Q08378","20260717_GZ_TH_106","Short exposure",10.792018538456
"Q08378","20260717_GZ_TH_107","Long exposure",9.88898435858529
"Q08378","20260717_GZ_TH_108","Long exposure",10.5199658820255
"Q08378","20260717_GZ_TH_109","Long exposure",10.9478227557208
"Q08378","20260717_GZ_TH_110","Control",10.5917591571643
"Q08378","20260717_GZ_TH_111","Long exposure",10.4230114972422
"Q08378","20260717_GZ_TH_112","Long exposure",10.1746700257898
"Q08378","20260717_GZ_TH_114","Long exposure",10.921226054252
"Q08378","20260717_GZ_TH_115","Long exposure",10.7179679585331
"Q08378","20260717_GZ_TH_117","Control",10.277935924677
"Q08378","20260717_GZ_TH_118","Control",10.7819166546886
"Q08378","20260717_GZ_TH_119","Long exposure",10.2813867413
"Q08378","20260717_GZ_TH_120","Long exposure",10.44452256284
"Q08378","20260717_GZ_TH_121","Control",10.6445678297841
"Q08378","20260717_GZ_TH_122","Long exposure",11.1701564333083
"Q08378","20260717_GZ_TH_123","Long exposure",10.1444360654645
"Q08378","20260717_GZ_TH_124","Long exposure",
"Q08378","20260717_GZ_TH_125","Long exposure",11.0336406022577
"Q08378","20260717_GZ_TH_126","Long exposure",10.8137436205445
"Q08378","20260717_GZ_TH_128","Long exposure",10.3180578389394
"Q08378","20260717_GZ_TH_129","Long exposure",10.8072979209673
"Q08378","20260717_GZ_TH_131","Long exposure",11.3348923347774
"Q08378","20260717_GZ_TH_132","Long exposure",
"Q08378","20260717_GZ_TH_133","Long exposure",9.85901726312409
"Q08378","20260717_GZ_TH_134","Long exposure",9.02869085682464
"Q08378","20260717_GZ_TH_137","Long exposure",9.20532076117713
"Q08378","20260717_GZ_TH_138","Long exposure",10.2152497736551
"Q08378","20260717_GZ_TH_143","Short exposure",11.41192159485
"Q08378","20260717_GZ_TH_144","Control",11.6560447686354
"Q08378","20260717_GZ_TH_147","Short exposure",10.8584142788938
"Q08378","20260717_GZ_TH_148","Short exposure",11.2186959594099
"Q08378","20260717_GZ_TH_149","Short exposure",11.1996726443435
"Q08378","20260717_GZ_TH_150","Short exposure",11.3837535919518
"Q8TB73","20250913_FJ_QZ_Q3","Short exposure",9.49192476163121
"Q8TB73","20250913_FJ_QZ_Q4","Control",8.70475621021315
"Q8TB73","20250913_FJ_QZ_Q12","Control",8.00861053418331
"Q8TB73","20250913_FJ_QZ_Q13","Control",8.31489048830563
"Q8TB73","20250913_FJ_QZ_Q14","Control",9.29642419026841
"Q8TB73","20250913_FJ_QZ_Q15","Control",8.61960744955986
"Q8TB73","20250913_FJ_QZ_Q16","Control",7.5437956673017
"Q8TB73","20250913_FJ_QZ_Q18","Control",9.09581244790746
"Q8TB73","20250913_FJ_QZ_Q20","Control",8.49487022975861
"Q8TB73","20250913_FJ_QZ_Q21","Control",8.9160461816818
"Q8TB73","20250913_FJ_QZ_Q22","Control",7.94547393198136
"Q8TB73","20250913_FJ_QZ_Q23","Control",8.0982737322403
"Q8TB73","20250913_FJ_QZ_Q25","Control",8.61388779963759
"Q8TB73","20250913_FJ_QZ_Q26","Control",8.86867280621587
"Q8TB73","20250913_FJ_QZ_Q27","Control",8.85341578880133
"Q8TB73","20250913_FJ_QZ_Q28","Control",9.16659187569397
"Q8TB73","20250913_FJ_QZ_Q29","Control",7.77032614915836
"Q8TB73","20250913_FJ_QZ_Q31","Long exposure",6.82985732734401
"Q8TB73","20250913_FJ_QZ_Q32","Long exposure",8.49071208687772
"Q8TB73","20250913_FJ_QZ_Q33","Long exposure",8.66527952610654
"Q8TB73","20250913_FJ_QZ_Q34","Long exposure",9.22816106242561
"Q8TB73","20250913_FJ_QZ_Q36","Short exposure",8.79719782630941
"Q8TB73","20250913_FJ_QZ_Q37","Long exposure",7.3408082351998
"Q8TB73","20250913_FJ_QZ_Q38","Short exposure",8.04597724191524
"Q8TB73","20250913_FJ_QZ_Q39","Long exposure",9.43027898331284
"Q8TB73","20250913_FJ_QZ_Q41","Long exposure",8.62168256648587
"Q8TB73","20250913_FJ_QZ_Q42","Long exposure",8.74628663097719
"Q8TB73","20250913_FJ_QZ_Q44","Short exposure",8.54403761142342
"Q8TB73","20250913_FJ_QZ_Q45","Short exposure",8.31498145980597
"Q8TB73","20250913_FJ_QZ_Q48","Short exposure",7.81485183758982
"Q8TB73","20250913_FJ_QZ_Q49","Short exposure",9.29088043258606
"Q8TB73","20250913_FJ_QZ_Q50","Control",8.38877987764208
"Q8TB73","20250913_FJ_QZ_Q52","Short exposure",8.49930285942447
"Q8TB73","20250913_FJ_QZ_Q54","Control",7.53697791773371
"Q8TB73","20250913_FJ_QZ_Q55","Control",9.0088549852029
"Q8TB73","20250913_FJ_QZ_Q57","Control",8.73375630504862
"Q8TB73","20250913_FJ_QZ_Q58","Short exposure",8.12635473034597
"Q8TB73","20250913_FJ_QZ_Q59","Short exposure",9.22458539980437
"Q8TB73","20250913_FJ_QZ_Q60","Short exposure",8.63160472032004
"Q8TB73","20250913_FJ_QZ_Q61","Control",7.94963892478467
"Q8TB73","20250913_FJ_QZ_Q62","Control",8.53678955697701
"Q8TB73","20250913_FJ_QZ_Q63","Control",8.6829383430033
"Q8TB73","20250913_FJ_QZ_Q65","Control",6.88556205045416
"Q8TB73","20250913_FJ_QZ_Q66","Short exposure",9.03941492554824
"Q8TB73","20250913_FJ_QZ_Q67","Short exposure",9.30836639085487
"Q8TB73","20250913_FJ_QZ_Q68","Control",7.85300613792268
"Q8TB73","20250913_FJ_QZ_Q69","Control",
"Q8TB73","20250913_FJ_QZ_Q70","Control",8.70506650908656
"Q8TB73","20250913_FJ_QZ_Q71","Control",9.69160477511453
"Q8TB73","20250913_FJ_QZ_Q72","Short exposure",9.48486013132593
"Q8TB73","20250914_FJ_FQ_F47","Short exposure",8.59129405860127
"Q8TB73","20250914_FJ_FQ_F51","Short exposure",8.74765284780424
"Q8TB73","20250914_FJ_FQ_F53","Control",8.62772768177075
"Q8TB73","20250914_FJ_FQ_F54","Short exposure",8.81916275635172
"Q8TB73","20250914_FJ_FQ_F55","Long exposure",8.19762750849108
"Q8TB73","20250914_FJ_FQ_F56","Control",9.2694775725082
"Q8TB73","20250914_FJ_FQ_F57","Short exposure",9.48775516483499
"Q8TB73","20250914_FJ_FQ_F58","Long exposure",8.60196467795954
"Q8TB73","20250914_FJ_FQ_F62","Long exposure",8.32374308951693
"Q8TB73","20250914_FJ_FQ_F66","Control",9.09757100540007
"Q8TB73","20250914_FJ_FQ_F69","Long exposure",7.53751631131849
"Q8TB73","20250914_FJ_FQ_F70","Control",8.82772453280118
"Q8TB73","20250914_FJ_FQ_F71","Long exposure",7.35755723959269
"Q8TB73","20250914_FJ_FQ_F72","Short exposure",8.156011457378
"Q8TB73","20250914_FJ_FQ_F74","Short exposure",8.44064514813665
"Q8TB73","20250914_FJ_FQ_F75","Long exposure",8.54418351325301
"Q8TB73","20250914_FJ_FQ_F77","Short exposure",7.08857087417487
"Q8TB73","20250914_FJ_FQ_F79","Long exposure",7.60838681400148
"Q8TB73","20250914_FJ_FQ_F81","Long exposure",
"Q8TB73","20250914_FJ_FQ_F83","Short exposure",8.38615733539164
"Q8TB73","20250914_FJ_FQ_F84","Short exposure",8.36341787668399
"Q8TB73","20250914_FJ_FQ_F85","Long exposure",7.96558993392807
"Q8TB73","20250914_FJ_FQ_F88","Long exposure",7.56222611762572
"Q8TB73","20250914_FJ_FQ_F89","Long exposure",6.85233195524808
"Q8TB73","20250914_FJ_FQ_F93","Short exposure",8.47126749879941
"Q8TB73","20250914_FJ_FQ_F94","Control",7.86606129313744
"Q8TB73","20250914_FJ_FQ_F102","Long exposure",9.26275840460757
"Q8TB73","20250914_FJ_FQ_F105","Long exposure",9.47073917014996
"Q8TB73","20250914_FJ_FQ_F106","Long exposure",8.69243288883115
"Q8TB73","20250914_FJ_FQ_F107","Short exposure",9.18341852093119
"Q8TB73","20250914_FJ_FQ_F110","Long exposure",8.26465992965797
"Q8TB73","20250914_FJ_FQ_F111","Short exposure",7.19925716812133
"Q8TB73","20250914_FJ_FQ_F118","Short exposure",8.50056656710504
"Q8TB73","20250914_FJ_FQ_F121","Long exposure",7.88934975427421
"Q8TB73","20250914_FJ_FQ_F122","Long exposure",7.36577083049186
"Q8TB73","20250914_FJ_FQ_F123","Long exposure",9.3058759688152
"Q8TB73","20250914_FJ_FQ_F124","Long exposure",7.93098695583309
"Q8TB73","20250914_FJ_FQ_F125","Long exposure",7.47335745020964
"Q8TB73","20250914_FJ_FQ_F126","Long exposure",6.43104826828383
"Q8TB73","20250914_FJ_FQ_F128","Short exposure",7.90013814290727
"Q8TB73","20250914_FJ_FQ_F129","Long exposure",
"Q8TB73","20250914_FJ_FQ_F131","Control",8.47692786411222
"Q8TB73","20250914_FJ_FQ_F135","Long exposure",7.31943852860404
"Q8TB73","20250914_FJ_FQ_F137","Control",8.37322653221412
"Q8TB73","20250914_FJ_PT_P2","Control",8.26620091249896
"Q8TB73","20250914_FJ_PT_P3","Control",9.13911179048675
"Q8TB73","20250914_FJ_PT_P4","Short exposure",9.19559598897944
"Q8TB73","20250914_FJ_PT_P6","Long exposure",8.28168231973099
"Q8TB73","20250914_FJ_PT_P7","Control",9.03953055812581
"Q8TB73","20250914_FJ_PT_P8","Short exposure",9.02922503933464
"Q8TB73","20250914_FJ_PT_P9","Short exposure",8.74174254379738
"Q8TB73","20250914_FJ_PT_P10","Short exposure",8.27629013820895
"Q8TB73","20250914_FJ_PT_P11","Long exposure",9.40360591567712
"Q8TB73","20250914_FJ_PT_P13","Short exposure",7.80702900269171
"Q8TB73","20250914_FJ_PT_P15","Short exposure",9.79835808142066
"Q8TB73","20250914_FJ_PT_P17","Long exposure",8.21302083563852
"Q8TB73","20250914_FJ_PT_P18","Long exposure",7.5038797101641
"Q8TB73","20250914_FJ_PT_P19","Long exposure",8.44118587787118
"Q8TB73","20250914_FJ_PT_P20","Short exposure",8.12095748711231
"Q8TB73","20250914_FJ_PT_P21","Long exposure",8.88457104440421
"Q8TB73","20250914_FJ_PT_P22","Short exposure",6.79859292742446
"Q8TB73","20250914_FJ_PT_P23","Short exposure",8.83612193419275
"Q8TB73","20250914_FJ_PT_P24","Long exposure",7.91537128609554
"Q8TB73","20250914_FJ_PT_P25","Short exposure",7.41431671194482
"Q8TB73","20250914_FJ_PT_P26","Long exposure",8.85082817135789
"Q8TB73","20250914_FJ_PT_P27","Long exposure",9.99575697405069
"Q8TB73","20250914_FJ_PT_P29","Long exposure",8.46400074015139
"Q8TB73","20250914_FJ_PT_P30","Long exposure",8.78095630465443
"Q8TB73","20250914_FJ_PT_P33","Long exposure",9.00231234445246
"Q8TB73","20251001_FJ_FQ_F83","Short exposure",8.34826119747255
"Q8TB73","20251001_FJ_FQ_F95","Long exposure",7.24151043950771
"Q8TB73","20251001_FJ_FQ_F97","Long exposure",7.61012797790058
"Q8TB73","20251001_FJ_FQ_F105","Long exposure",7.99822766247429
"Q8TB73","20251001_FJ_FQ_F120","Long exposure",8.3574379042988
"Q8TB73","20251001_FJ_FQ_F136","Control",7.27905763347975
"Q8TB73","20251001_FJ_FQ_F141","Control",8.63111365018465
"Q8TB73","20251001_FJ_FQ_F147","Long exposure",8.78569082090427
"Q8TB73","20251001_FJ_FQ_F150","Control",7.0653443081826
"Q8TB73","20251001_FJ_FQ_F154","Long exposure",9.25689712534108
"Q8TB73","20251001_FJ_FQ_F158","Long exposure",6.76867288735507
"Q8TB73","20251001_FJ_FQ_F163","Control",7.4319840251764
"Q8TB73","20251001_FJ_FQ_F165","Control",8.79002070156359
"Q8TB73","20251001_FJ_FQ_F168","Long exposure",8.19777911615882
"Q8TB73","20251001_FJ_FQ_F170","Control",9.43149135558305
"Q8TB73","20251001_FJ_FQ_F173","Short exposure",8.89965941355441
"Q8TB73","20251001_FJ_FQ_F174","Short exposure",8.93593287654564
"Q8TB73","20251001_FJ_FQ_F175","Short exposure",8.05684341043159
"Q8TB73","20251001_FJ_FQ_F176","Short exposure",9.26045413718701
"Q8TB73","20251001_FJ_FQ_F177","Short exposure",9.06236306837982
"Q8TB73","20251001_FJ_FQ_F180","Short exposure",8.33724227597286
"Q8TB73","20251001_FJ_FQ_F183","Short exposure",9.83649143027595
"Q8TB73","20251001_FJ_FQ_F185","Short exposure",9.47424685890709
"Q8TB73","20251001_XZ_YA_1","Short exposure",9.82111405011805
"Q8TB73","20251001_XZ_YA_2","Short exposure",8.70812751377618
"Q8TB73","20251001_XZ_YA_3","Short exposure",7.73018588654488
"Q8TB73","20251001_XZ_YA_4","Short exposure",8.98761809766955
"Q8TB73","20251001_XZ_YA_5","Short exposure",8.41642825435766
"Q8TB73","20251001_XZ_YA_6","Short exposure",9.13605254281649
"Q8TB73","20251001_XZ_YA_7","Short exposure",7.90876467667751
"Q8TB73","20251001_XZ_YA_8","Short exposure",8.82530062958822
"Q8TB73","20251001_XZ_YA_9","Short exposure",9.22126082319633
"Q8TB73","20251001_XZ_YA_10","Short exposure",9.94619568114829
"Q8TB73","20251001_XZ_YA_11","Short exposure",6.38602270732942
"Q8TB73","20251001_XZ_YA_12","Short exposure",9.1542507371667
"Q8TB73","20251001_XZ_YA_13","Short exposure",9.56812939088753
"Q8TB73","20251001_XZ_YA_14","Short exposure",9.02716290343542
"Q8TB73","20251001_XZ_YA_15","Short exposure",10.2511198871613
"Q8TB73","20251001_XZ_YA_16","Short exposure",8.84910935816758
"Q8TB73","20251001_XZ_YA_17","Short exposure",9.21402438771182
"Q8TB73","20251001_XZ_YA_18","Short exposure",9.07421726331106
"Q8TB73","20251001_XZ_YA_19","Short exposure",9.69187213566489
"Q8TB73","20251001_XZ_YA_20","Control",8.49809369421915
"Q8TB73","20251001_XZ_YA_21","Control",8.44220989626964
"Q8TB73","20251001_XZ_YA_22","Long exposure",6.24597884748837
"Q8TB73","20251001_XZ_YB_2","Control",9.02289621629004
"Q8TB73","20251001_XZ_YB_4","Control",9.94235735777075
"Q8TB73","20251001_XZ_YB_6","Control",8.62624253668809
"Q8TB73","20251001_XZ_YB_9","Control",8.85959810126705
"Q8TB73","20251001_XZ_YB_10","Control",9.3594608393144
"Q8TB73","20251001_XZ_YB_11","Control",8.61848968584919
"Q8TB73","20251001_XZ_YB_12","Control",7.41602111963081
"Q8TB73","20251001_XZ_YB_14","Control",9.07311678431905
"Q8TB73","20251001_XZ_YB_15","Control",8.68020207816839
"Q8TB73","20251001_XZ_YB_19","Control",8.89525316345315
"Q8TB73","20251001_XZ_YC_1","Control",7.74109949464844
"Q8TB73","20251001_XZ_YC_2","Control",9.17695150768287
"Q8TB73","20251001_XZ_YC_3","Long exposure",9.09234051232835
