"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"P24593","Low_vs_Control",0.152101375099702,12.2932239801639,1.26792035352126,0.205395354518865,0.51947703177691,-5.22120043910017,FALSE,0.119961300942357,518.586669375703,0.387771227869264,-0.0835684776698601,"moderated_fit_95pct_CI","Not significant",923
"O15031","Low_vs_Control",0.152175902965459,7.25153157887261,1.43284151040256,0.15258446965319,0.458713059712104,-4.97696047327248,FALSE,0.106205677222951,458.586669375703,0.360886036022373,-0.0565342300914551,"moderated_fit_95pct_CI","Not significant",924
"P18065","Low_vs_Control",0.152397857319254,11.9484702190205,0.918406918015699,0.358837814375522,0.675293209730314,-5.56748719026921,FALSE,0.165937183540085,512.586669375703,0.478398510261478,-0.17360279562297,"moderated_fit_95pct_CI","Not significant",925
"Q9NS73","Low_vs_Control",0.152411110728734,13.1537598581502,1.64728424421586,0.100117302018517,0.372459303578682,-4.69664689836993,FALSE,0.0925226543408628,508.586669375703,0.334184758625588,-0.0293625371681198,"moderated_fit_95pct_CI","Not significant",926
"Q8NG11","Low_vs_Control",0.152667799410862,7.23294595188545,1.68337207432361,0.0930821724269788,0.362055980419051,-4.56467613389924,FALSE,0.0906916550057451,400.586669375703,0.33095885100194,-0.0256232521802164,"moderated_fit_95pct_CI","Not significant",927
"Q8NBJ4","Low_vs_Control",0.152695016291,11.3961039174354,1.86887778283195,0.0622033086254179,0.310539986494198,-4.34131630858888,FALSE,0.0817041208867163,518.586669375703,0.31320676456965,-0.00781673198765021,"moderated_fit_95pct_CI","Not significant",928
"P09104","Low_vs_Control",0.152761095145127,11.6577824283136,1.64553653256322,0.100465132645482,0.372459303578682,-4.70727268282692,FALSE,0.0928336090522247,518.586669375703,0.335137268173775,-0.0296150778835207,"moderated_fit_95pct_CI","Not significant",929
"P49913","Low_vs_Control",0.152768980418822,10.6461035985805,1.84804581606847,0.0651648966658494,0.314634551578546,-4.37739145295327,FALSE,0.0826651477417493,518.586669375703,0.315168713036205,-0.00963075219856144,"moderated_fit_95pct_CI","Not significant",930
"P47756","Low_vs_Control",0.153112274684757,9.01833240279725,1.01532549778625,0.31042876171051,0.623466168477411,-5.48937726722867,FALSE,0.150801171662282,513.586669375703,0.449375311315265,-0.143150761945751,"moderated_fit_95pct_CI","Not significant",931
"P38606","Low_vs_Control",0.15331004843808,6.60261101412467,0.943244620673465,0.34605902828174,0.661615620812491,-5.51170333307954,FALSE,0.162534771021137,452.586669375703,0.472726529715172,-0.166106432839012,"moderated_fit_95pct_CI","Not significant",932
"P06396","Low_vs_Control",0.154016174598098,15.190367794031,1.43361067362112,0.15228602969685,0.458713059712104,-5.01196302118335,FALSE,0.107432357635195,518.586669375703,0.365072304430664,-0.0570399552344676,"moderated_fit_95pct_CI","Not significant",933
"P01344","Low_vs_Control",0.15445232520109,10.9390044867965,1.73115920803495,0.0840192891959313,0.347215160538805,-4.57212163421867,FALSE,0.0892190183804121,517.586669375703,0.329728249930869,-0.0208235995286888,"moderated_fit_95pct_CI","Not significant",934
"Q14520","Low_vs_Control",0.154534734356879,17.7652235911754,1.78420277845501,0.0749752749842223,0.330721084976806,-4.48546519188559,FALSE,0.0866127640999948,518.586669375703,0.324689752709164,-0.0156202839954055,"moderated_fit_95pct_CI","Not significant",935
"P13489","Low_vs_Control",0.154788045859254,8.12442097283098,1.21762482792629,0.223988661867403,0.538119222745368,-5.24497259047654,FALSE,0.127122938288693,461.586669375703,0.404599447476328,-0.09502335575782,"moderated_fit_95pct_CI","Not significant",936
"P01116","Low_vs_Control",0.154789821348507,8.09842352474422,1.26727325631056,0.205762171582486,0.51947703177691,-5.12549656522615,FALSE,0.122143997419428,418.586669375703,0.394881860126583,-0.085302217429569,"moderated_fit_95pct_CI","Not significant",937
"P00751","Low_vs_Control",0.154811213767744,14.527263135654,1.18542610447274,0.236391918884224,0.553585861898549,-5.31586847006274,FALSE,0.13059541474886,518.586669375703,0.411372304089971,-0.101749876554483,"moderated_fit_95pct_CI","Not significant",938
"P09668","Low_vs_Control",0.154889993168906,8.82305503641306,1.41673484450076,0.15719001276995,0.462165973367819,-5.00365600794298,FALSE,0.109328851316202,494.586669375703,0.369696260822487,-0.0599162744846752,"moderated_fit_95pct_CI","Not significant",939
"Q9GZM7","Low_vs_Control",0.15530389177631,8.14315932998817,1.72648141026698,0.0848891007831349,0.348500404282969,-4.5630979006104,FALSE,0.0899539901517352,491.586669375703,0.332045620210768,-0.0214378366581484,"moderated_fit_95pct_CI","Not significant",940
"P13646","Low_vs_Control",0.155905313233003,12.9634269236569,1.41221114266735,0.158487585441224,0.46381877045452,-5.04041893858519,FALSE,0.110398019476417,518.586669375703,0.37278763104448,-0.0609770045784735,"moderated_fit_95pct_CI","Not significant",941
"Q6V0I7","Low_vs_Control",0.155907505665203,9.78190102316283,1.45465551970765,0.146369639363383,0.449342426752233,-4.98356489901234,FALSE,0.107178299984409,518.586669375703,0.366464526796166,-0.0546495154657602,"moderated_fit_95pct_CI","Not significant",942
"P36980","Low_vs_Control",0.156436618393753,12.9073889442323,1.29437387063651,0.196112384868982,0.511227029963854,-5.18950379776015,FALSE,0.120858912515613,518.586669375703,0.393869873074197,-0.0809966362866914,"moderated_fit_95pct_CI","Not significant",943
"Q9UL25","Low_vs_Control",0.156561608615799,6.81827425329881,1.31488960704426,0.189324448272703,0.502042734668802,-5.06624416638636,FALSE,0.119068253165172,387.586669375703,0.390662110579354,-0.0775388933477559,"moderated_fit_95pct_CI","Not significant",944
"Q99715","Low_vs_Control",0.157285414380111,10.7379249597153,1.90527937136949,0.0572965651156561,0.3036308237416,-4.27732228135436,FALSE,0.0825524155373897,518.586669375703,0.319463679059125,-0.00489285029890293,"moderated_fit_95pct_CI","Not significant",945
"Q7Z7M9","Low_vs_Control",0.157309299409036,7.51042260469756,1.78315173426116,0.0751848491648806,0.330721084976806,-4.4584641697779,FALSE,0.0882198056320855,486.586669375703,0.330648095582189,-0.0160294967641171,"moderated_fit_95pct_CI","Not significant",946
"O75339","Low_vs_Control",0.157706905221797,9.72981043169935,1.53304912617946,0.125873556864278,0.412924019610719,-4.87417074242212,FALSE,0.102871396962223,518.586669375703,0.359802804364603,-0.0443889939210095,"moderated_fit_95pct_CI","Not significant",947
"O75351","Low_vs_Control",0.158794244750008,7.1122370299092,1.2681059746022,0.205439035232979,0.51947703177691,-5.1580565462268,FALSE,0.125221588676626,434.586669375703,0.404909468982883,-0.0873209794828667,"moderated_fit_95pct_CI","Not significant",948
"P00736","Low_vs_Control",0.158898578406054,15.7427185587393,1.60844587766014,0.108346145634616,0.381740473808449,-4.76359599393413,FALSE,0.0987901306553191,518.586669375703,0.352976629942126,-0.0351794731300175,"moderated_fit_95pct_CI","Not significant",949
"Q12913","Low_vs_Control",0.158921141694364,9.70641249931558,1.92375274343355,0.0549326162381114,0.299518523518828,-4.24438086684795,FALSE,0.0826099623440791,518.586669375703,0.321212459894416,-0.00337017650568811,"moderated_fit_95pct_CI","Not significant",950
"O75367","Low_vs_Control",0.159233932855782,8.04775433390786,0.768052752264184,0.44289098441186,0.752340176077277,-5.62763883720014,FALSE,0.207321609598258,416.586669375703,0.566760802153893,-0.248292936442329,"moderated_fit_95pct_CI","Not significant",951
"Q6UVK1","Low_vs_Control",0.15943373240564,10.2513471448004,1.86676697227327,0.062498216518492,0.310539986494198,-4.34498979319084,FALSE,0.0854063387523342,518.586669375703,0.327218669058016,-0.00835120424673649,"moderated_fit_95pct_CI","Not significant",952
"P00492","Low_vs_Control",0.159675785474213,6.93625329856206,1.00357779855809,0.316213166475175,0.631545516330642,-5.38992797603766,FALSE,0.15910653434505,384.586669375703,0.472503333169778,-0.153151762221352,"moderated_fit_95pct_CI","Not significant",953
"Q14517","Low_vs_Control",0.159907439189123,10.1621116505705,1.51349060963934,0.130764271811686,0.418706521646413,-4.90199612411619,FALSE,0.105654728328462,518.586669375703,0.367471329160118,-0.0476564507818723,"moderated_fit_95pct_CI","Not significant",954
"P02144","Low_vs_Control",0.160001770451338,7.74751368795713,0.947556702078142,0.343916619484846,0.661615620812491,-5.40634412214922,FALSE,0.168857198836152,407.586669375703,0.491941471262336,-0.17193793035966,"moderated_fit_95pct_CI","Not significant",955
"Q92752","Low_vs_Control",0.160120923853356,7.13519394326189,1.62769449578381,0.104227804858628,0.375676505719349,-4.71722219133683,FALSE,0.0983728360992278,493.586669375703,0.353402079960525,-0.0331602322538125,"moderated_fit_95pct_CI","Not significant",956
"Q6P988","Low_vs_Control",0.160324843383847,8.66458723108072,1.32643781007838,0.185309360213965,0.495704650043225,-5.13729649048321,FALSE,0.120868722352218,492.586669375703,0.397806691975408,-0.0771570052077137,"moderated_fit_95pct_CI","Not significant",957
"Q15848","Low_vs_Control",0.16085502274915,7.7711434570152,1.10117207359545,0.271425734765627,0.588841911730573,-5.32708161128595,FALSE,0.146076191547376,438.586669375703,0.447951356451904,-0.126241310953604,"moderated_fit_95pct_CI","Not significant",958
"P58166","Low_vs_Control",0.161411421446594,8.7222961252312,1.85907085343795,0.0635843986026503,0.311194633434131,-4.35820167658996,FALSE,0.0868237061261537,517.586669375703,0.331981616635709,-0.00915877374252133,"moderated_fit_95pct_CI","Not significant",959
"O95196","Low_vs_Control",0.161587333789628,9.55429030817418,1.86055467913206,0.0633909103735639,0.311194633434131,-4.34604179146659,FALSE,0.0868490109976279,502.586669375703,0.332219177718266,-0.00904451013901036,"moderated_fit_95pct_CI","Not significant",960
"P51884","Low_vs_Control",0.161606440761368,16.8642744203719,2.02793140483639,0.0430779643271058,0.266266382952886,-4.05275473192321,FALSE,0.0796902895117429,518.586669375703,0.318161918643528,0.00505096287920809,"moderated_fit_95pct_CI","Not significant",961
"P11413","Low_vs_Control",0.161948944134322,7.27939671100416,0.997944817786832,0.318811464031837,0.634085491569562,-5.4776372733158,FALSE,0.162282464168189,477.586669375703,0.480824831593448,-0.156926943324804,"moderated_fit_95pct_CI","Not significant",962
"P04921","Low_vs_Control",0.162110405807356,8.76917039648236,1.28366104186827,0.199946164076773,0.51578218565701,-5.12687274196616,FALSE,0.126287548285657,433.586669375703,0.410322305835799,-0.086101494221087,"moderated_fit_95pct_CI","Not significant",963
"Q9UKZ9","Low_vs_Control",0.162137202381279,8.67758135914371,1.62189708566912,0.105440270960543,0.378832593475214,-4.73578039973704,FALSE,0.0999676266847654,512.586669375703,0.35853388019066,-0.0342594754281015,"moderated_fit_95pct_CI","Not significant",964
"Q15166","Low_vs_Control",0.162163956152362,16.1902261268496,2.29935893817078,0.0218810695680422,0.198591479497294,-3.50691766204627,FALSE,0.0705257250011471,518.586669375703,0.300715198068899,0.0236127142358249,"moderated_fit_95pct_CI","Not significant",965
"Q99895","Low_vs_Control",0.162347090267303,9.29654255500529,1.11381315254863,0.266044292656,0.585099344441866,-5.268174372656,FALSE,0.145757921690743,390.586669375703,0.448915347013786,-0.12422116647918,"moderated_fit_95pct_CI","Not significant",966
"Q16270","Low_vs_Control",0.162446963186476,10.7307720236852,1.55976807958846,0.119424722656643,0.400519760054384,-4.8355865859872,FALSE,0.104148152095366,518.586669375703,0.367051110338322,-0.0421571839653697,"moderated_fit_95pct_CI","Not significant",967
"P53675","Low_vs_Control",0.163048959208838,7.77839520202596,1.1051900771676,0.269601848386381,0.585771288766773,-5.39281854770433,FALSE,0.147530241699874,506.586669375703,0.452895407589183,-0.126797489171507,"moderated_fit_95pct_CI","Not significant",968
"P35052","Low_vs_Control",0.163383128693764,7.97811099423777,2.18602137612896,0.0292604237527709,0.223401084779981,-3.74300464385029,FALSE,0.074739950156885,518.586669375703,0.310213422389406,0.0165528349981221,"moderated_fit_95pct_CI","Not significant",969
"P61769","Low_vs_Control",0.163388170980008,10.7897548478479,1.65466425466638,0.0985976781754713,0.370128456815774,-4.69321724371159,FALSE,0.0987440023069521,518.586669375703,0.357375601115822,-0.0305992591558057,"moderated_fit_95pct_CI","Not significant",970
"O60844","Low_vs_Control",0.163760976018609,7.235629263586,1.17483992538995,0.240787542918834,0.559626153234372,-5.17051919045136,FALSE,0.139390033041526,383.586669375703,0.437825150965211,-0.110303198927993,"moderated_fit_95pct_CI","Not significant",971
"P11021","Low_vs_Control",0.163878687218343,10.2124101408684,1.7605056404086,0.07891152786888,0.337242408502632,-4.52462560988147,FALSE,0.0930861472163804,518.586669375703,0.346750983842665,-0.0189936094059788,"moderated_fit_95pct_CI","Not significant",972
"P05387","Low_vs_Control",0.163998226952788,8.69342973546772,1.58368459671506,0.113883463549754,0.390741559469681,-4.79781526356043,FALSE,0.103554853847136,511.586669375703,0.367443322404045,-0.0394468684984694,"moderated_fit_95pct_CI","Not significant",973
"Q9H4G4","Low_vs_Control",0.164108286420516,8.31440491034392,2.36619328023445,0.0183401319130515,0.189206828513064,-3.36121830714217,FALSE,0.0693554021099478,516.586669375703,0.300361605659489,0.0278549671815427,"moderated_fit_95pct_CI","Not significant",974
"Q9BUD6","Low_vs_Control",0.164667989191715,8.30220130383214,1.42278088386294,0.155433941367395,0.460691075285178,-5.01309051230593,FALSE,0.115736717480088,491.586669375703,0.392067657135925,-0.0627316787524951,"moderated_fit_95pct_CI","Not significant",975
"P43121","Low_vs_Control",0.164949798480157,8.31401020765541,1.4628990043859,0.144145973390348,0.446447787995161,-4.93198467290577,FALSE,0.112755424664056,482.586669375703,0.386502015484894,-0.0566024185245804,"moderated_fit_95pct_CI","Not significant",976
"P67775","Low_vs_Control",0.165163920594235,8.35020900472148,1.26774675150594,0.205544575814726,0.51947703177691,-5.17575474364579,FALSE,0.130281478061797,449.586669375703,0.421200186447589,-0.0908723452591193,"moderated_fit_95pct_CI","Not significant",977
"P19256","Low_vs_Control",0.165286751445507,7.92849692399026,1.92598877312692,0.0546892463364643,0.299329691780495,-4.21091471420993,FALSE,0.0858191666284519,485.586669375703,0.333909514911269,-0.00333601202025482,"moderated_fit_95pct_CI","Not significant",978
"O60462","Low_vs_Control",0.165326747559565,12.4714194419794,1.99983390016422,0.0460392950758398,0.270551405858544,-4.10541628524068,FALSE,0.0826702395363879,518.586669375703,0.32773648325697,0.00291701186216006,"moderated_fit_95pct_CI","Not significant",979
"Q9H159","Low_vs_Control",0.165666721869211,9.42644628681729,1.83270962871225,0.0674189302193584,0.31697949486741,-4.40369460420852,FALSE,0.0903944188832669,518.586669375703,0.343250986311676,-0.0119175425732545,"moderated_fit_95pct_CI","Not significant",980
"P27824","Low_vs_Control",0.165833647115422,10.9622146784188,1.76205508022635,0.078649104289025,0.337242408502632,-4.52208089647382,FALSE,0.0941137703221623,518.586669375703,0.350724759675715,-0.0190574654448707,"moderated_fit_95pct_CI","Not significant",981
"Q96PX8","Low_vs_Control",0.166029649174664,6.86352433217813,1.39547021291676,0.163555367478281,0.468592701946936,-5.00874812725698,FALSE,0.118977565868379,454.586669375703,0.399843908758501,-0.0677846104091726,"moderated_fit_95pct_CI","Not significant",982
"Q9Y5Y7","Low_vs_Control",0.16608806568428,11.5213894157876,1.66242380939044,0.0970320901412885,0.369082273906121,-4.68120813721234,FALSE,0.0999071745400346,518.586669375703,0.362360604657384,-0.0301844732888238,"moderated_fit_95pct_CI","Not significant",983
"Q13217","Low_vs_Control",0.166101953504205,9.75793109598678,1.37858393516649,0.168618608124079,0.473882809789906,-5.0841054829616,FALSE,0.120487370603332,517.586669375703,0.402806365681363,-0.0706024586729532,"moderated_fit_95pct_CI","Not significant",984
"P14625","Low_vs_Control",0.166709447067131,14.0300943662412,1.82960668148623,0.0678827237837152,0.317244110445681,-4.40899018581457,FALSE,0.0911176422528743,518.586669375703,0.345714519250893,-0.0122956251166309,"moderated_fit_95pct_CI","Not significant",985
"P25311","Low_vs_Control",0.166858205340281,9.7618582244991,1.31406927403925,0.189403848992902,0.502042734668802,-5.16548262619086,FALSE,0.126978241282047,518.586669375703,0.416313181176676,-0.0825967704961138,"moderated_fit_95pct_CI","Not significant",986
"Q7Z7G0","Low_vs_Control",0.167009628295183,13.2619748609732,2.13438913706537,0.0332792435828606,0.230395105350762,-3.84667812607098,FALSE,0.0782470381782439,518.586669375703,0.320729768225826,0.0132894883645397,"moderated_fit_95pct_CI","Not significant",987
"P09871","Low_vs_Control",0.167010370865036,16.6449281024388,1.93132858669668,0.0539870346944493,0.297759260584001,-4.23078122790242,FALSE,0.0864743431104536,518.586669375703,0.336893454401933,-0.00287271267186096,"moderated_fit_95pct_CI","Not significant",988
"P20062","Low_vs_Control",0.167542932580267,7.51364105882447,1.70130076973934,0.0895188702238382,0.358575586315598,-4.57977116997947,FALSE,0.0984793139228032,491.586669375703,0.361035229346606,-0.0259493641860717,"moderated_fit_95pct_CI","Not significant",989
"P0DOX3","Low_vs_Control",0.167688255491299,9.37166241430611,0.944030071124782,0.345644952769711,0.661615620812491,-5.49822755168406,FALSE,0.177630205456807,464.586669375703,0.516746403002985,-0.181369892020387,"moderated_fit_95pct_CI","Not significant",990
