"Protein","UniqueSampleID","Exposure","Log2_abundance"
"Q6EMK4","20251001_XZ_YB_9","Control",10.6560136625738
"Q6EMK4","20251001_XZ_YB_10","Control",9.8831265252566
"Q6EMK4","20251001_XZ_YB_11","Control",10.522970932534
"Q6EMK4","20251001_XZ_YB_12","Control",10.978532767075
"Q6EMK4","20251001_XZ_YB_14","Control",9.88505722715239
"Q6EMK4","20251001_XZ_YB_15","Control",10.0771420163147
"Q6EMK4","20251001_XZ_YB_19","Control",10.7285228002525
"Q6EMK4","20251001_XZ_YC_1","Control",9.75395202097567
"Q6EMK4","20251001_XZ_YC_2","Control",10.6606347764025
"Q6EMK4","20251001_XZ_YC_3","Long exposure",11.0080296686835
"Q6EMK4","20251001_XZ_YC_4","Control",10.5919116083806
"Q6EMK4","20251001_XZ_YC_5","Long exposure",9.81767686631306
"Q6EMK4","20251001_XZ_YC_6","Short exposure",10.8549636622171
"Q6EMK4","20251001_XZ_YC_7","Short exposure",10.7288093504414
"Q6EMK4","20251001_XZ_YC_8","Control",10.4471826317138
"Q6EMK4","20251001_XZ_YC_9","Short exposure",10.5376137055565
"Q6EMK4","20251001_XZ_YC_10","Long exposure",11.1012518189434
"Q6EMK4","20251001_XZ_YC_11","Long exposure",9.62405256794917
"Q6EMK4","20251001_XZ_YC_12","Long exposure",10.6450598412555
"Q6EMK4","20251001_XZ_YC_13","Long exposure",10.1056424009631
"Q6EMK4","20251001_XZ_YC_14","Long exposure",10.2165188209203
"Q6EMK4","20251001_XZ_YC_15","Long exposure",10.4452748187581
"Q6EMK4","20251001_XZ_YC_16","Long exposure",10.9992292258726
"Q6EMK4","20251001_XZ_YC_17","Long exposure",10.0425621440574
"Q6EMK4","20251001_XZ_YC_18","Short exposure",11.416727957877
"Q6EMK4","20251001_XZ_YC_19","Long exposure",9.485121132477
"Q6EMK4","20251001_XZ_YC_20","Short exposure",10.5723484256636
"Q6EMK4","20251001_XZ_YC_21","Long exposure",9.20822527739464
"Q6EMK4","20251001_XZ_YC_22","Long exposure",10.3037761503551
"Q6EMK4","20251001_XZ_YC_23","Short exposure",10.5511101137462
"Q6EMK4","20251001_XZ_YC_24","Long exposure",9.67589222808703
"Q6EMK4","20251001_XZ_YC_25","Long exposure",10.0016236341441
"Q6EMK4","20251001_XZ_YC_26","Long exposure",10.4738170836503
"Q6EMK4","20251001_XZ_YC_27","Long exposure",10.6527366775511
"Q6EMK4","20251001_XZ_YC_28","Long exposure",9.91213601257071
"Q6EMK4","20251001_XZ_YC_29","Long exposure",10.2450030912244
"Q6EMK4","20251001_XZ_YC_30","Short exposure",11.1474068008569
"Q6EMK4","20251001_XZ_YC_31","Control",10.4819353872867
"Q6EMK4","20251001_XZ_YC_32","Long exposure",10.6567949309996
"Q6EMK4","20251001_XZ_YC_33","Long exposure",10.3871275229174
"Q6EMK4","20251001_XZ_YC_34","Control",11.5834216308404
"Q6EMK4","20251001_XZ_YD_1","Short exposure",10.3855185630103
"Q6EMK4","20251001_XZ_YD_3","Control",10.3891417183075
"Q6EMK4","20251001_XZ_YD_4","Control",10.4373926966632
"Q6EMK4","20251001_XZ_YD_5","Short exposure",10.7243147265661
"Q6EMK4","20251001_XZ_YD_6","Control",10.8414223968581
"Q6EMK4","20251001_XZ_YD_7","Long exposure",10.3306965867722
"Q6EMK4","20251001_XZ_YD_8","Long exposure",10.7722891993251
"Q6EMK4","20251001_XZ_YD_9","Long exposure",10.9139899706247
"Q6EMK4","20251001_XZ_YD_10","Long exposure",10.612406218214
"Q6EMK4","20251001_XZ_YD_11","Long exposure",10.5725636565389
"Q6EMK4","20251001_XZ_YD_12","Control",10.5831275405966
"Q6EMK4","20251001_XZ_YD_13","Control",10.7079365359069
"Q6EMK4","20251001_XZ_YD_14","Control",10.1985754320739
"Q6EMK4","20251001_XZ_YD_15","Short exposure",10.7917433789725
"Q6EMK4","20251001_XZ_YD_16","Long exposure",10.8234849336417
"Q6EMK4","20251001_XZ_YD_17","Short exposure",11.4795200216545
