"PG.ProteinGroups","Contrast","Detection_pattern","Restricted_candidate_60_or_70","Control_detection_rate","Short_detection_rate","Long_detection_rate","In_detection_analysis_universe","Primary_logOR","Primary_OR","Primary_SE","Primary_P","Primary_FDR","Primary_Model_status","Primary_N_samples","Acquisition_adjusted_logOR","Acquisition_adjusted_OR","Acquisition_adjusted_SE","Acquisition_adjusted_P","Acquisition_adjusted_FDR","Acquisition_adjusted_Model_status","Acquisition_adjusted_N_samples","Acquisition_matched_primary_logOR","Acquisition_matched_primary_OR","Acquisition_matched_primary_SE","Acquisition_matched_primary_P","Acquisition_matched_primary_FDR","Acquisition_matched_primary_Model_status","Acquisition_matched_primary_N_samples","Age_sex_logOR","Age_sex_OR","Age_sex_SE","Age_sex_P","Age_sex_FDR","Age_sex_Model_status","Age_sex_N_samples","Direction_concordant","Acquisition_sensitive","Model_status"
"Q93033","Low_vs_Control","Other_unbalanced",FALSE,0.568627450980392,0.623655913978495,0.545454545454545,TRUE,0.201055034967189,1.22269206078914,0.224919952474217,0.371377564009558,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.201055034967189,1.22269206078914,0.224919952474217,0.371377564009558,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93033","High_vs_Control","Other_unbalanced",FALSE,0.568627450980392,0.623655913978495,0.545454545454545,TRUE,-0.101647123285733,0.903348266000082,0.222972918141171,0.648481982885224,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.101647123285733,0.903348266000082,0.222972918141171,0.648481982885224,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93033","High_vs_Low","Other_unbalanced",FALSE,0.568627450980392,0.623655913978495,0.545454545454545,TRUE,-0.302702158252922,0.738819114779443,0.21536980005631,0.159872781392632,0.868955588275247,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.302702158252922,0.738819114779443,0.21536980005631,0.159872781392632,0.868955588275247,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93050","Low_vs_Control","Other_unbalanced",FALSE,0.61437908496732,0.725806451612903,0.642045454545455,TRUE,0.422391729364273,1.52560603232617,0.237122405165104,0.0748596060949059,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.422391729364273,1.52560603232617,0.237122405165104,0.0748596060949059,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93050","High_vs_Control","Other_unbalanced",FALSE,0.61437908496732,0.725806451612903,0.642045454545455,TRUE,0.0954808967744948,1.10018780469746,0.230594967882389,0.67882780203156,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0954808967744948,1.10018780469746,0.230594967882389,0.67882780203156,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93050","High_vs_Low","Other_unbalanced",FALSE,0.61437908496732,0.725806451612903,0.642045454545455,TRUE,-0.326910832589778,0.721148043063217,0.230086303958814,0.155369587480177,0.857783835978054,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.326910832589778,0.721148043063217,0.230086303958814,0.155369587480177,0.857783835978054,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93070","Low_vs_Control","Other_unbalanced",FALSE,0.627450980392157,0.698924731182796,0.681818181818182,TRUE,0.268230918603442,1.3076490656495,0.234060544961531,0.251799511301405,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.268230918603442,1.3076490656495,0.234060544961531,0.251799511301405,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93070","High_vs_Control","Other_unbalanced",FALSE,0.627450980392157,0.698924731182796,0.681818181818182,TRUE,0.227542287897585,1.25551053153233,0.233419270032384,0.329648459743189,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.227542287897585,1.25551053153233,0.233419270032384,0.329648459743189,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93070","High_vs_Low","Other_unbalanced",FALSE,0.627450980392157,0.698924731182796,0.681818181818182,TRUE,-0.0406886307058572,0.960128037799437,0.229316770898738,0.859167370034252,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.0406886307058572,0.960128037799437,0.229316770898738,0.859167370034252,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93084","Low_vs_Control","Broad_detection",FALSE,0.856209150326797,0.752688172043011,0.806818181818182,TRUE,-0.770455011867604,0.462802439793162,0.29121284019611,0.00815277062532228,0.770107514951329,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.770455011867604,0.462802439793162,0.29121284019611,0.00815277062532228,0.770107514951329,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93084","High_vs_Control","Broad_detection",FALSE,0.856209150326797,0.752688172043011,0.806818181818182,TRUE,-0.382042918749713,0.682465761999597,0.300780991750344,0.204024168456137,0.905396033120661,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.382042918749713,0.682465761999597,0.300780991750344,0.204024168456137,0.905396033120661,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93084","High_vs_Low","Broad_detection",FALSE,0.856209150326797,0.752688172043011,0.806818181818182,TRUE,0.388412093117891,1.47463734699542,0.259168592144063,0.133955358267215,0.827924756113086,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.388412093117891,1.47463734699542,0.259168592144063,0.133955358267215,0.827924756113086,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93098","Low_vs_Control","Broad_detection",FALSE,0.856209150326797,0.887096774193548,0.846590909090909,TRUE,0.502880027909594,1.65347647825326,0.337010644684,0.135652365144613,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.502880027909594,1.65347647825326,0.337010644684,0.135652365144613,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93098","High_vs_Control","Broad_detection",FALSE,0.856209150326797,0.887096774193548,0.846590909090909,TRUE,-0.0180017088922807,0.982159353952328,0.319109883505631,0.955013392499937,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.0180017088922807,0.982159353952328,0.319109883505631,0.955013392499937,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q93098","High_vs_Low","Broad_detection",FALSE,0.856209150326797,0.887096774193548,0.846590909090909,TRUE,-0.520881736801874,0.593996568363578,0.320422847839884,0.104033210481241,0.757526918183941,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.520881736801874,0.593996568363578,0.320422847839884,0.104033210481241,0.757526918183941,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969P0","Low_vs_Control","Broad_detection",FALSE,0.830065359477124,0.876344086021505,0.840909090909091,TRUE,0.411071382966545,1.50843302913947,0.313275927839737,0.189462664561084,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.411071382966545,1.50843302913947,0.313275927839737,0.189462664561084,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969P0","High_vs_Control","Broad_detection",FALSE,0.830065359477124,0.876344086021505,0.840909090909091,TRUE,0.0894772085002721,1.09360240818932,0.298503154143077,0.764365587254971,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0894772085002721,1.09360240818932,0.298503154143077,0.764365587254971,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969P0","High_vs_Low","Broad_detection",FALSE,0.830065359477124,0.876344086021505,0.840909090909091,TRUE,-0.321594174466272,0.724992351044712,0.305447553754415,0.29240416609127,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.321594174466272,0.724992351044712,0.305447553754415,0.29240416609127,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969T9","Low_vs_Control","Other_unbalanced",FALSE,0.699346405228758,0.71505376344086,0.625,TRUE,0.0183984061575667,1.01856869960494,0.242681887714833,0.939567990738799,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0183984061575667,1.01856869960494,0.242681887714833,0.939567990738799,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969T9","High_vs_Control","Other_unbalanced",FALSE,0.699346405228758,0.71505376344086,0.625,TRUE,-0.350796855607686,0.704126778734356,0.236155191465432,0.137424517305492,0.791498271022101,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.350796855607686,0.704126778734356,0.236155191465432,0.137424517305492,0.791498271022101,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q969T9","High_vs_Low","Other_unbalanced",FALSE,0.699346405228758,0.71505376344086,0.625,TRUE,-0.369195261765253,0.691290414684308,0.226753145727741,0.103486420498169,0.757526918183941,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.369195261765253,0.691290414684308,0.226753145727741,0.103486420498169,0.757526918183941,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AG4","Low_vs_Control","Other_unbalanced",FALSE,0.647058823529412,0.704301075268817,0.653409090909091,TRUE,0.20018513837573,1.22162890761675,0.236256429069326,0.396815977806264,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.20018513837573,1.22162890761675,0.236256429069326,0.396815977806264,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AG4","High_vs_Control","Other_unbalanced",FALSE,0.647058823529412,0.704301075268817,0.653409090909091,TRUE,0.0111615404357346,1.01122406282706,0.232728632307026,0.961748548543735,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0111615404357346,1.01122406282706,0.232728632307026,0.961748548543735,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AG4","High_vs_Low","Other_unbalanced",FALSE,0.647058823529412,0.704301075268817,0.653409090909091,TRUE,-0.189023597939995,0.8277669728689,0.227576121596189,0.40620243739404,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.189023597939995,0.8277669728689,0.227576121596189,0.40620243739404,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AP7","Low_vs_Control","Broad_detection",FALSE,0.718954248366013,0.720430107526882,0.727272727272727,TRUE,-0.0813044689960408,0.92191295479719,0.24703691521124,0.742065968482071,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.0813044689960408,0.92191295479719,0.24703691521124,0.742065968482071,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AP7","High_vs_Control","Broad_detection",FALSE,0.718954248366013,0.720430107526882,0.727272727272727,TRUE,0.0185203985423385,1.01869296480921,0.248584496812747,0.940609809176468,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0185203985423385,1.01869296480921,0.248584496812747,0.940609809176468,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AP7","High_vs_Low","Broad_detection",FALSE,0.718954248366013,0.720430107526882,0.727272727272727,TRUE,0.0998248675383793,1.10497738371982,0.238213398517211,0.675174857705475,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0998248675383793,1.10497738371982,0.238213398517211,0.675174857705475,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96AQ6","Low_vs_Control","Broad_detection",FALSE,0.993464052287582,1,1,TRUE,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:separation_nonfinite_MLE; Acquisition:separation_nonfinite_MLE"
"Q96AQ6","High_vs_Control","Broad_detection",FALSE,0.993464052287582,1,1,TRUE,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:separation_nonfinite_MLE; Acquisition:separation_nonfinite_MLE"
"Q96AQ6","High_vs_Low","Broad_detection",FALSE,0.993464052287582,1,1,TRUE,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"separation_nonfinite_MLE",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:separation_nonfinite_MLE; Acquisition:separation_nonfinite_MLE"
"Q96BY6","Low_vs_Control","Other_unbalanced",FALSE,0.705882352941177,0.693548387096774,0.704545454545455,TRUE,-0.0173411197604573,0.982808372090831,0.241048836987663,0.942649437792611,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.0173411197604573,0.982808372090831,0.241048836987663,0.942649437792611,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96BY6","High_vs_Control","Other_unbalanced",FALSE,0.705882352941177,0.693548387096774,0.704545454545455,TRUE,0.00480742632016213,1.00481900053403,0.242963631514433,0.984213600453485,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.00480742632016213,1.00481900053403,0.242963631514433,0.984213600453485,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96BY6","High_vs_Low","Other_unbalanced",FALSE,0.705882352941177,0.693548387096774,0.704545454545455,TRUE,0.0221485460806195,1.022395646057,0.230993470929887,0.923612811808757,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0221485460806195,1.022395646057,0.230993470929887,0.923612811808757,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96BZ4","Low_vs_Control","Other_unbalanced",FALSE,0.673202614379085,0.806451612903226,0.778409090909091,TRUE,0.642546634758268,1.90131667832403,0.256101263778067,0.0121088790675896,0.84046582177609,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.642546634758268,1.90131667832403,0.256101263778067,0.0121088790675896,0.84046582177609,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96BZ4","High_vs_Control","Other_unbalanced",FALSE,0.673202614379085,0.806451612903226,0.778409090909091,TRUE,0.519549007705379,1.68126923922103,0.251191056570283,0.0386078767143246,0.61339586518941,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.519549007705379,1.68126923922103,0.251191056570283,0.0386078767143246,0.61339586518941,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96BZ4","High_vs_Low","Other_unbalanced",FALSE,0.673202614379085,0.806451612903226,0.778409090909091,TRUE,-0.122997627052889,0.884265760874214,0.261643233791305,0.638285914636273,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.122997627052889,0.884265760874214,0.261643233791305,0.638285914636273,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C19","Low_vs_Control","Broad_detection",FALSE,0.784313725490196,0.849462365591398,0.789772727272727,TRUE,0.527768469202079,1.69514531581534,0.288606043542581,0.0674473683995819,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.527768469202079,1.69514531581534,0.288606043542581,0.0674473683995819,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C19","High_vs_Control","Broad_detection",FALSE,0.784313725490196,0.849462365591398,0.789772727272727,TRUE,0.056135656475658,1.05774116344281,0.271482072025492,0.836185722183043,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.056135656475658,1.05774116344281,0.271482072025492,0.836185722183043,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C19","High_vs_Low","Broad_detection",FALSE,0.784313725490196,0.849462365591398,0.789772727272727,TRUE,-0.471632812726421,0.623982589323942,0.279174871523604,0.091146378592113,0.719864527450238,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.471632812726421,0.623982589323942,0.279174871523604,0.091146378592113,0.719864527450238,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C24","Low_vs_Control","Other_unbalanced",FALSE,0.607843137254902,0.693548387096774,0.698863636363636,TRUE,0.264792691281796,1.30316079118029,0.234529298914787,0.258881442852104,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.264792691281796,1.30316079118029,0.234529298914787,0.258881442852104,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C24","High_vs_Control","Other_unbalanced",FALSE,0.607843137254902,0.693548387096774,0.698863636363636,TRUE,0.381185555071844,1.46401923640229,0.236267995123607,0.106666113656129,0.73817215408461,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.381185555071844,1.46401923640229,0.236267995123607,0.106666113656129,0.73817215408461,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96C24","High_vs_Low","Other_unbalanced",FALSE,0.607843137254902,0.693548387096774,0.698863636363636,TRUE,0.116392863790048,1.12343714322183,0.233041615488225,0.617461710635728,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.116392863790048,1.12343714322183,0.233041615488225,0.617461710635728,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CW1","Low_vs_Control","Broad_detection",FALSE,0.901960784313726,0.89247311827957,0.823863636363636,TRUE,-0.244715793678245,0.782927019433486,0.365863466420183,0.503577193552002,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.244715793678245,0.782927019433486,0.365863466420183,0.503577193552002,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CW1","High_vs_Control","Broad_detection",FALSE,0.901960784313726,0.89247311827957,0.823863636363636,TRUE,-0.724339928286508,0.484644363435513,0.339331616863316,0.0327930568612164,0.596564385594592,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.724339928286508,0.484644363435513,0.339331616863316,0.0327930568612164,0.596564385594592,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CW1","High_vs_Low","Broad_detection",FALSE,0.901960784313726,0.89247311827957,0.823863636363636,TRUE,-0.479624134608263,0.619016014782827,0.312660877474351,0.125027804854814,0.806389397491397,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.479624134608263,0.619016014782827,0.312660877474351,0.125027804854814,0.806389397491397,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CX2","Low_vs_Control","Broad_detection",FALSE,0.777777777777778,0.854838709677419,0.744318181818182,TRUE,0.390022228327618,1.4770136250605,0.289954452616546,0.178587938661229,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.390022228327618,1.4770136250605,0.289954452616546,0.178587938661229,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CX2","High_vs_Control","Broad_detection",FALSE,0.777777777777778,0.854838709677419,0.744318181818182,TRUE,-0.226981501631834,0.796935524160519,0.26394176751673,0.389806624453366,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.226981501631834,0.796935524160519,0.26394176751673,0.389806624453366,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96CX2","High_vs_Low","Broad_detection",FALSE,0.777777777777778,0.854838709677419,0.744318181818182,TRUE,-0.617003729959452,0.539558681544237,0.274599325305655,0.0246449042642361,0.544066933251653,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.617003729959452,0.539558681544237,0.274599325305655,0.0246449042642361,0.544066933251653,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96D15","Low_vs_Control","Other_unbalanced",FALSE,0.620915032679739,0.688172043010753,0.636363636363636,TRUE,0.359851349023293,1.43311636457836,0.233277474923747,0.122930443039683,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.359851349023293,1.43311636457836,0.233277474923747,0.122930443039683,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96D15","High_vs_Control","Other_unbalanced",FALSE,0.620915032679739,0.688172043010753,0.636363636363636,TRUE,0.0828129152842792,1.08633855219654,0.229690817168302,0.718442737209542,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.0828129152842792,1.08633855219654,0.229690817168302,0.718442737209542,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96D15","High_vs_Low","Other_unbalanced",FALSE,0.620915032679739,0.688172043010753,0.636363636363636,TRUE,-0.277038433739014,0.758025362801682,0.224934495773135,0.218083406925626,0.946901101581372,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.277038433739014,0.758025362801682,0.224934495773135,0.218083406925626,0.946901101581372,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DA0","Low_vs_Control","Broad_detection",FALSE,0.980392156862745,0.978494623655914,0.960227272727273,TRUE,0.148152016767844,1.15968917516408,0.779255906138701,0.849215214923148,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,0.148152016767844,1.15968917516408,0.779255906138701,0.849215214923148,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DA0","High_vs_Control","Broad_detection",FALSE,0.980392156862745,0.978494623655914,0.960227272727273,TRUE,-0.667265310193008,0.513109857177307,0.7041698616184,0.343337502229766,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.667265310193008,0.513109857177307,0.7041698616184,0.343337502229766,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DA0","High_vs_Low","Broad_detection",FALSE,0.980392156862745,0.978494623655914,0.960227272727273,TRUE,-0.815417326960852,0.442454640576178,0.642545845493502,0.204426272275165,0.932457115040024,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.815417326960852,0.442454640576178,0.642545845493502,0.204426272275165,0.932457115040024,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DR8","Low_vs_Control","Broad_detection",FALSE,0.92156862745098,0.801075268817204,0.8125,TRUE,-0.910690405261472,0.402246415102902,0.358567314620076,0.0110914867446085,0.82525097471494,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.910690405261472,0.402246415102902,0.358567314620076,0.0110914867446085,0.82525097471494,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DR8","High_vs_Control","Broad_detection",FALSE,0.92156862745098,0.801075268817204,0.8125,TRUE,-0.977216263946687,0.376357321416603,0.362891392003524,0.00708416871667607,0.493596160782022,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.977216263946687,0.376357321416603,0.362891392003524,0.00708416871667607,0.493596160782022,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96DR8","High_vs_Low","Broad_detection",FALSE,0.92156862745098,0.801075268817204,0.8125,TRUE,-0.0665258586852151,0.935638721156345,0.274435991567795,0.808462966566696,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.0665258586852151,0.935638721156345,0.274435991567795,0.808462966566696,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96EE4","Low_vs_Control","Broad_detection",FALSE,1,1,1,TRUE,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:constant_detection; Acquisition:constant_detection"
"Q96EE4","High_vs_Control","Broad_detection",FALSE,1,1,1,TRUE,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:constant_detection; Acquisition:constant_detection"
"Q96EE4","High_vs_Low","Broad_detection",FALSE,1,1,1,TRUE,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"constant_detection",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:constant_detection; Acquisition:constant_detection"
"Q96FE7","Low_vs_Control","Other_unbalanced",FALSE,0.620915032679739,0.586021505376344,0.522727272727273,TRUE,-0.125407253874401,0.882137575475516,0.22573604115913,0.57851974345995,1,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.125407253874401,0.882137575475516,0.22573604115913,0.57851974345995,1,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96FE7","High_vs_Control","Other_unbalanced",FALSE,0.620915032679739,0.586021505376344,0.522727272727273,TRUE,-0.397236443240773,0.672175075588827,0.225033404096869,0.0775245756060399,0.709407668689954,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.397236443240773,0.672175075588827,0.225033404096869,0.0775245756060399,0.709407668689954,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
"Q96FE7","High_vs_Low","Other_unbalanced",FALSE,0.620915032679739,0.586021505376344,0.522727272727273,TRUE,-0.271829189366372,0.761984405013573,0.213407826661821,0.202750418638953,0.932457115040024,"ok",515,,,,,,"separation_nonfinite_MLE",515,-0.271829189366372,0.761984405013573,0.213407826661821,0.202750418638953,0.932457115040024,"ok",515,,,,,,"age_sex_absent_or_below_90pct_complete",0,,,"Primary:ok; Acquisition:separation_nonfinite_MLE"
