"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","minus_log10_fdr","Status"
"P21281","High_vs_Control",0.451444290461502,6.85955223862479,2.64254503583684,0.00856554478656704,0.293606469986091,-2.60571471978955,FALSE,0.532234378427978,"Not significant"
"Q14515","High_vs_Control",-0.230020385979705,14.4478341156698,-2.63791416247544,0.00859231025265603,0.293606469986091,-2.60364224426181,FALSE,0.532234378427978,"Not significant"
"P22735","High_vs_Control",-0.491229981877318,8.92787899244459,-2.63252948304536,0.00875926837986011,0.293606469986091,-2.61838539943216,FALSE,0.532234378427978,"Not significant"
"P12259","High_vs_Control",-0.175451456143762,18.0051179461592,-2.62518565362355,0.00891578472720237,0.293606469986091,-2.63222572340847,FALSE,0.532234378427978,"Not significant"
"P02745","High_vs_Control",0.479170967105761,11.1660501725861,2.59958231307775,0.00959968091232281,0.293606469986091,-2.68931491864209,FALSE,0.532234378427978,"Not significant"
"A0A075B6J9","High_vs_Control",0.52813785289538,9.23374051793308,2.60000258358842,0.00960983588945488,0.293606469986091,-2.68790005609104,FALSE,0.532234378427978,"Not significant"
"P07359","High_vs_Control",-0.197369321493191,17.2216117069061,-2.59247805433316,0.00979757927066838,0.293606469986091,-2.70505942228806,FALSE,0.532234378427978,"Not significant"
"Q7Z6Z7","High_vs_Control",-0.336341010064939,7.2016888786457,-2.58466964285789,0.0100252215464224,0.293606469986091,-2.72191792930062,FALSE,0.532234378427978,"Not significant"
"P07585","High_vs_Control",-0.182042825885441,12.3218478838271,-2.56914976647161,0.0104733127001327,0.293606469986091,-2.7564654385401,FALSE,0.532234378427978,"Not significant"
"Q15599","High_vs_Control",-0.28080072837809,6.91723309314914,-2.54671649910406,0.0112049889569019,0.293606469986091,-2.8037505305625,FALSE,0.532234378427978,"Not significant"
"P21810","High_vs_Control",-0.217618263220354,10.8041489404627,-2.52881424753357,0.0117402814686788,0.293606469986091,-2.84428314210228,FALSE,0.532234378427978,"Not significant"
"P09603","High_vs_Control",-0.198819527528972,11.5767337196292,-2.52142879755169,0.0119864992805885,0.293606469986091,-2.86021627268903,FALSE,0.532234378427978,"Not significant"
"P05160","High_vs_Control",0.370940989664213,10.9060281251502,2.50947417364965,0.0123953735280011,0.293606469986091,-2.88584641366377,FALSE,0.532234378427978,"Not significant"
"Q969P0","High_vs_Control",-0.23768937322718,6.55218704633007,-2.50692840511128,0.012536746027287,0.293606469986091,-2.88748414651829,FALSE,0.532234378427978,"Not significant"
"O00468","High_vs_Control",-0.179065240929368,10.1802458113195,-2.49944194755376,0.0127468977161149,0.293606469986091,-2.90738165777878,FALSE,0.532234378427978,"Not significant"
"Q14956","High_vs_Control",-0.258071977060461,8.13264599466575,-2.49450965954112,0.0129370508803314,0.293606469986091,-2.91508661427379,FALSE,0.532234378427978,"Not significant"
"P01619","High_vs_Control",0.389310072386369,11.5039449401794,2.49234587512375,0.013001894293286,0.293606469986091,-2.92250786751447,FALSE,0.532234378427978,"Not significant"
"Q5SYB0","High_vs_Control",0.339348488967854,11.0917581825276,2.48920058938765,0.0131222835151698,0.293606469986091,-2.92757893548388,FALSE,0.532234378427978,"Not significant"
"Q8IVW4","High_vs_Control",-0.26954261128517,10.7039918382996,-2.48711413075372,0.013199177779943,0.293606469986091,-2.9316075137811,FALSE,0.532234378427978,"Not significant"
"Q8IZF2","High_vs_Control",-0.19682769120644,10.4755511402166,-2.48372757576428,0.0133163044196364,0.293606469986091,-2.94084526587445,FALSE,0.532234378427978,"Not significant"
"Q9NS62","High_vs_Control",-0.207062976153148,9.39777268852531,-2.48012710022748,0.0134517484190179,0.293606469986091,-2.94841004715285,FALSE,0.532234378427978,"Not significant"
"P35625","High_vs_Control",-0.33392888444015,8.9238477481363,-2.47880992038699,0.0135085519553398,0.293606469986091,-2.94969723370339,FALSE,0.532234378427978,"Not significant"
"Q9UKN7","High_vs_Control",-0.238819365264742,11.8195973813472,-2.4697497955487,0.0138434919479146,0.293606469986091,-2.97027007734033,FALSE,0.532234378427978,"Not significant"
"O00232","High_vs_Control",-0.370209591694479,7.37854505275025,-2.46873651171648,0.0139333042149102,0.293606469986091,-2.96669956740003,FALSE,0.532234378427978,"Not significant"
"P04264","High_vs_Control",-0.275453715736418,16.7632817540826,-2.46628853014364,0.0139744997226042,0.293606469986091,-2.97774105874242,FALSE,0.532234378427978,"Not significant"
"P02747","High_vs_Control",0.420879189879557,12.4027070874143,2.46471809220393,0.0140351626046585,0.293606469986091,-2.98105121228353,FALSE,0.532234378427978,"Not significant"
"P80748","High_vs_Control",0.544799453759238,10.6982061096295,2.45430797115727,0.0144862761791848,0.293606469986091,-2.99559770082458,FALSE,0.532234378427978,"Not significant"
"Q9BXX0","High_vs_Control",-0.199192543278791,9.85025822369753,-2.4527822271639,0.0145038897671955,0.293606469986091,-3.00614240634166,FALSE,0.532234378427978,"Not significant"
"Q14697","High_vs_Control",-0.215192621413728,9.82950310667084,-2.4525452612076,0.0145133340353813,0.293606469986091,-3.00663934771987,FALSE,0.532234378427978,"Not significant"
"P02787","High_vs_Control",0.472660062609803,13.0689381564924,2.45200630633681,0.0145348343116315,0.293606469986091,-3.00776941602009,FALSE,0.532234378427978,"Not significant"
"Q9H251","High_vs_Control",-0.227262648859641,10.1743566385053,-2.44718976134662,0.0147282324846757,0.293606469986091,-3.017857896891,FALSE,0.532234378427978,"Not significant"
"P29122","High_vs_Control",-0.326822694200828,8.91942889893034,-2.44384217999787,0.0148725613247886,0.293606469986091,-3.02388310359134,FALSE,0.532234378427978,"Not significant"
"P09172","High_vs_Control",0.418291202344525,7.24204373062721,2.44444427381384,0.0148881176387842,0.293606469986091,-3.01656105256528,FALSE,0.532234378427978,"Not significant"
"P49641","High_vs_Control",-0.20044484331974,9.51224490637486,-2.41783557641678,0.0159568076664365,0.293606469986091,-3.07892379844224,FALSE,0.532234378427978,"Not significant"
"P04278","High_vs_Control",0.249804220232946,10.6527842920064,2.41211759772491,0.0162063756487911,0.293606469986091,-3.09073541388093,FALSE,0.532234378427978,"Not significant"
"P01817","High_vs_Control",0.465693777948099,8.75514128828976,2.41207869877091,0.0162324747995053,0.293606469986091,-3.08606134878885,FALSE,0.532234378427978,"Not significant"
"P43652","High_vs_Control",0.417979644612556,12.1597625545238,2.40493404457447,0.0165247820456113,0.293606469986091,-3.10553582379215,FALSE,0.532234378427978,"Not significant"
"P01700","High_vs_Control",0.40612121616647,12.3474401941656,2.40399483043253,0.0165668168122112,0.293606469986091,-3.10746772325925,FALSE,0.532234378427978,"Not significant"
"O15335","High_vs_Control",-0.226370270196421,11.1646172019808,-2.39831405533882,0.016823074499242,0.293606469986091,-3.11913700698521,FALSE,0.532234378427978,"Not significant"
"P62826","High_vs_Control",-0.367160667133671,11.7218192147756,-2.39677407963878,0.0168931407055049,0.293606469986091,-3.12229574271507,FALSE,0.532234378427978,"Not significant"
"Q96PD5","High_vs_Control",0.232042720640878,12.8582879207523,2.39280482033452,0.0170749206569323,0.293606469986091,-3.13042820503407,FALSE,0.532234378427978,"Not significant"
"Q9UHF0","High_vs_Control",-0.315429350856161,7.85842642136385,-2.39336924638035,0.0171372270116392,0.293606469986091,-3.1199426605552,FALSE,0.532234378427978,"Not significant"
"P07355","High_vs_Control",-0.223793365883582,9.09851511318522,-2.39032374568515,0.0171894185157001,0.293606469986091,-3.13550490711344,FALSE,0.532234378427978,"Not significant"
"O94985","High_vs_Control",-0.183441724562831,10.9705470510569,-2.38742911811644,0.0173238544842369,0.293606469986091,-3.14142131714871,FALSE,0.532234378427978,"Not significant"
"Q10472","High_vs_Control",-0.177794459473196,8.97031374351362,-2.38685473810463,0.0173513332632664,0.293606469986091,-3.14256418102231,FALSE,0.532234378427978,"Not significant"
"Q86U17","High_vs_Control",0.228055461300306,8.15422483046984,2.38575427543937,0.0174034518471532,0.293606469986091,-3.14475368730879,FALSE,0.532234378427978,"Not significant"
"Q14112","High_vs_Control",-0.275826420943345,10.4174647778282,-2.3759472558904,0.0178662613731604,0.297909521036186,-3.16482053702932,FALSE,0.525915616733255,"Not significant"
"Q0VD83","High_vs_Control",-0.214289212017407,10.4164400313693,-2.3691770327585,0.0181930346575762,0.29987139883867,-3.1785661970533,FALSE,0.523064954443487,"Not significant"
"P04217","High_vs_Control",0.540288713742566,12.4061879138691,2.35119432756681,0.019086605263046,0.30154521240348,-3.21489083634641,FALSE,0.520647562378755,"Not significant"
"Q8NBJ7","High_vs_Control",-0.270620430392322,7.97717781860112,-2.34683111209736,0.019395815549721,0.30154521240348,-3.21166725927121,FALSE,0.520647562378755,"Not significant"
"Q08378","High_vs_Control",-0.238134121838955,10.9803317747758,-2.34090367785143,0.0196772172541565,0.30154521240348,-3.22442694555247,FALSE,0.520647562378755,"Not significant"
"P01714","High_vs_Control",0.409745813246452,9.76009229430238,2.33311603424659,0.0200317746632602,0.30154521240348,-3.2482063426673,FALSE,0.520647562378755,"Not significant"
"Q8IZP7","High_vs_Control",-0.197933054388864,8.72217445323731,-2.33264847341886,0.0200482385486879,0.30154521240348,-3.25207004565917,FALSE,0.520647562378755,"Not significant"
"P98160","High_vs_Control",-0.185979325635264,12.0119256250694,-2.33151793668204,0.0201082066299631,0.30154521240348,-3.25432715764927,FALSE,0.520647562378755,"Not significant"
"O75636","High_vs_Control",0.372446491821895,11.3094926594842,2.32601597931131,0.0204022984506399,0.30154521240348,-3.26529654043262,FALSE,0.520647562378755,"Not significant"
"A0A075B6P5;P01615","High_vs_Control",0.376880007481388,9.76705372042536,2.3232866059921,0.0205548756962283,0.30154521240348,-3.2692930025916,FALSE,0.520647562378755,"Not significant"
"A0A0C4DH38","High_vs_Control",0.442059691828483,9.60975575879872,2.32344104099058,0.0205675202411721,0.30154521240348,-3.26085432010992,FALSE,0.520647562378755,"Not significant"
"P29508","High_vs_Control",-0.37216579249523,7.94705885421987,-2.3224991257709,0.0206419870045818,0.30154521240348,-3.25678009023976,FALSE,0.520647562378755,"Not significant"
"Q06481","High_vs_Control",-0.308699418523245,9.1611703024845,-2.32009583735115,0.0207236894532183,0.30154521240348,-3.27692311444107,FALSE,0.520647562378755,"Not significant"
"P53367","High_vs_Control",-0.652107877402745,13.5885990659273,-2.30910357843661,0.0214359448635348,0.30154521240348,-3.28360923078347,FALSE,0.520647562378755,"Not significant"
"P02746","High_vs_Control",0.426365646001777,11.5328830290063,2.30192299040456,0.0217348755654851,0.30154521240348,-3.31303317958413,FALSE,0.520647562378755,"Not significant"
"P05546","High_vs_Control",0.194545793069015,16.0905144451672,2.30122013888371,0.0217748648315417,0.30154521240348,-3.31441848537942,FALSE,0.520647562378755,"Not significant"
"P11049","High_vs_Control",-0.231204531167107,11.2024668889406,-2.29910807353574,0.021896958808285,0.30154521240348,-3.3180013473538,FALSE,0.520647562378755,"Not significant"
"P09237","High_vs_Control",-0.269953663314205,8.14326116262506,-2.29626959499635,0.0221502060432492,0.30154521240348,-3.30699153186447,FALSE,0.520647562378755,"Not significant"
"P09486","High_vs_Control",-0.301366185765614,10.4959586609223,-2.28759438214593,0.0225629009997828,0.30154521240348,-3.3411928824454,FALSE,0.520647562378755,"Not significant"
"P51693","High_vs_Control",-0.246994213088916,12.0721161511754,-2.28705606624127,0.022594538158371,0.30154521240348,-3.3422474740479,FALSE,0.520647562378755,"Not significant"
"Q96IY4","High_vs_Control",0.1725015219436,12.6369758746046,2.28667527737936,0.0226169406983062,0.30154521240348,-3.34299331470028,FALSE,0.520647562378755,"Not significant"
"P04406","High_vs_Control",-0.256246765017325,12.5170949340456,-2.28572940936163,0.0226726717204577,0.30154521240348,-3.34484543513722,FALSE,0.520647562378755,"Not significant"
"P07858","High_vs_Control",-0.25534318367408,8.05039577322391,-2.28553802668978,0.0227105180889651,0.30154521240348,-3.33907216799153,FALSE,0.520647562378755,"Not significant"
"P04040","High_vs_Control",-0.289115847016435,9.6874781854886,-2.28071526836097,0.0229701107024074,0.302193933461029,-3.35465120260767,FALSE,0.519714258365109,"Not significant"
"P02750","High_vs_Control",0.542632990902447,9.85234448009057,2.26469928682536,0.0239430629422696,0.306453139833744,-3.38583140976658,FALSE,0.513635924628453,"Not significant"
"P02538","High_vs_Control",-0.26443543116998,14.7975265149345,-2.2640809189555,0.0239813361783657,0.306453139833744,-3.38703095249138,FALSE,0.513635924628453,"Not significant"
"P01861","High_vs_Control",0.410875388209844,13.8759859550291,2.25747947748762,0.0243932529841684,0.306453139833744,-3.39981681590305,FALSE,0.513635924628453,"Not significant"
"P08493","High_vs_Control",-0.196737455930567,14.5087894097268,-2.2550412649601,0.0245469403406129,0.306453139833744,-3.40452998442255,FALSE,0.513635924628453,"Not significant"
"A0A0B4J1U7","High_vs_Control",0.406109401787392,11.1591869462795,2.25231615508857,0.0247321703707835,0.306453139833744,-3.40622843111859,FALSE,0.513635924628453,"Not significant"
"A2NJV5","High_vs_Control",0.310605271760675,11.2133011808804,2.24935089268528,0.024908897447723,0.306453139833744,-3.41551033829588,FALSE,0.513635924628453,"Not significant"
"P29966","High_vs_Control",-0.203035342945706,7.17387665492518,-2.2440162481145,0.0252667333714218,0.306453139833744,-3.42144896182709,FALSE,0.513635924628453,"Not significant"
"P27797","High_vs_Control",-0.163294516040754,11.9731163602869,-2.24160546177889,0.0254090174713474,0.306453139833744,-3.43041260581649,FALSE,0.513635924628453,"Not significant"
"P20810","High_vs_Control",0.362521601660707,7.70905480461621,2.24257348825426,0.0254301098548535,0.306453139833744,-3.41000990255331,FALSE,0.513635924628453,"Not significant"
"P22466","High_vs_Control",-0.319433599964919,8.46941183115627,-2.23903715189516,0.0256474049931197,0.306453139833744,-3.42507114337034,FALSE,0.513635924628453,"Not significant"
"P08238","High_vs_Control",-0.198429506271353,12.9432715320142,-2.23768634078884,0.0256653776899553,0.306453139833744,-3.43793386632784,FALSE,0.513635924628453,"Not significant"
"Q7Z5L7","High_vs_Control",-0.26518807525692,7.23146187714848,-2.23564463960176,0.0259041123107698,0.306453139833744,-3.41533798582078,FALSE,0.513635924628453,"Not significant"
"P01597;P04432","High_vs_Control",0.307560072286407,8.9481176277079,2.23190524133137,0.0260720244488959,0.306453139833744,-3.44229681516912,FALSE,0.513635924628453,"Not significant"
"P16150","High_vs_Control",-0.207701053297686,11.7068321898301,-2.22016602349937,0.0268390504919555,0.30757577231086,-3.47139998461088,FALSE,0.512047876822811,"Not significant"
"P07358","High_vs_Control",0.180207976359313,12.6829791610266,2.21844759294071,0.026956631454728,0.30757577231086,-3.4746685519163,FALSE,0.512047876822811,"Not significant"
"Q8NFU4","High_vs_Control",-0.274206174347784,10.7797888315624,-2.2169938856316,0.0270868927857088,0.30757577231086,-3.46972585945039,FALSE,0.512047876822811,"Not significant"
"P35908","High_vs_Control",-0.290059474005773,14.6817118010482,-2.21528897345237,0.0271739187210892,0.30757577231086,-3.48066999231788,FALSE,0.512047876822811,"Not significant"
"Q9NZT1","High_vs_Control",-0.298103286897039,10.0037100961864,-2.21002422421163,0.0275445743215733,0.30757577231086,-3.488621957602,FALSE,0.512047876822811,"Not significant"
"P13647","High_vs_Control",-0.306622966443189,12.5492825171657,-2.20388135210376,0.0279713416950228,0.30757577231086,-3.50227500406916,FALSE,0.512047876822811,"Not significant"
"P01009","High_vs_Control",0.209439653232623,15.066071405462,2.19814450546659,0.0283799522409696,0.30757577231086,-3.51309881432679,FALSE,0.512047876822811,"Not significant"
"P16871","High_vs_Control",-0.217023966718893,10.2870750821815,-2.19731970868988,0.0284391209176781,0.30757577231086,-3.51465270213844,FALSE,0.512047876822811,"Not significant"
"A0A0B4J1Y8","High_vs_Control",0.444102614960157,9.13237845357707,2.19791775275224,0.0284465491627387,0.30757577231086,-3.49928420532259,FALSE,0.512047876822811,"Not significant"
"A0A0C4DH25","High_vs_Control",0.382505654863952,10.4729718583652,2.19474691769027,0.0286535409742937,0.30757577231086,-3.51157665291279,FALSE,0.512047876822811,"Not significant"
"P07988","High_vs_Control",0.247904883114776,7.98636832936133,2.19245140104105,0.0288178307166793,0.30757577231086,-3.51566111128831,FALSE,0.512047876822811,"Not significant"
"Q14520","High_vs_Control",-0.190324848132498,17.7652235911754,-2.19030709820801,0.0289465058479793,0.30757577231086,-3.52784114647093,FALSE,0.512047876822811,"Not significant"
"P60520","High_vs_Control",-0.25856921803295,7.11976079200681,-2.19047860707138,0.0290116831034088,0.30757577231086,-3.50481432232569,FALSE,0.512047876822811,"Not significant"
"Q06033","High_vs_Control",-0.174210628012563,17.8933602998174,-2.18724680027618,0.0291703661326897,0.30757577231086,-3.53358363593826,FALSE,0.512047876822811,"Not significant"
"Q16363","High_vs_Control",-0.254893041196983,7.94111359494882,-2.18262146238004,0.0295132812392478,0.307841353661865,-3.54190280883238,FALSE,0.51167303992754,"Not significant"
"P23588","High_vs_Control",-0.580489009498448,8.92201182114604,-2.18313868419919,0.029624900143192,0.307841353661865,-3.50808870569641,FALSE,0.51167303992754,"Not significant"
"P13942","High_vs_Control",-0.214099416630445,9.11401878097648,-2.17151098670702,0.0303451789261474,0.308139387434977,-3.56298690329389,FALSE,0.511252785122324,"Not significant"
"P13987","High_vs_Control",-0.203581099192382,10.2741209241963,-2.17118875644414,0.0303776671504942,0.308139387434977,-3.55936658825275,FALSE,0.511252785122324,"Not significant"
"P62330","High_vs_Control",-0.224480380572796,8.08857331803925,-2.17125703736102,0.0304161084622079,0.308139387434977,-3.54306188064868,FALSE,0.511252785122324,"Not significant"
"A0A0C4DH43","High_vs_Control",0.544778563725774,9.49687330696305,2.16992639963372,0.0305131053108555,0.308139387434977,-3.55020322704601,FALSE,0.511252785122324,"Not significant"
"Q9BV94","High_vs_Control",-0.211193617166346,9.52629169095206,-2.14836777570813,0.0321551707863819,0.322451153200501,-3.60205734933932,FALSE,0.491536065531668,"Not significant"
"P00488","High_vs_Control",0.258650525559997,10.2655126239926,2.14353658056852,0.0325345091375288,0.323698848853413,-3.61474513005457,FALSE,0.489858845044444,"Not significant"
"Q9Y6C2","High_vs_Control",-0.265204064825273,10.4729699752306,-2.14110511598694,0.032731055149055,0.323698848853413,-3.61921276034461,FALSE,0.489858845044444,"Not significant"
"Q14242","High_vs_Control",-0.169920312979473,12.0745274897736,-2.13506733231564,0.0332235308898269,0.325798405424649,-3.63028523310866,FALSE,0.487051045616738,"Not significant"
"P05154","High_vs_Control",-0.157727131428674,11.1060086987,-2.13294984969967,0.0333977444891376,0.325798405424649,-3.63416114873937,FALSE,0.487051045616738,"Not significant"
"Q8NG11","High_vs_Control",-0.193689783028715,7.23294595188545,-2.12457740092211,0.034233704346389,0.329838191448347,-3.61934760064504,FALSE,0.481699059501133,"Not significant"
"P55072","High_vs_Control",-0.334396720672586,10.0739114170884,-2.1214090215088,0.0343610933669252,0.329838191448347,-3.65521961916396,FALSE,0.481699059501133,"Not significant"
"A0A0A0MS15","High_vs_Control",0.372821307000565,10.9331869761128,2.11728067255997,0.0347142052955339,0.329838191448347,-3.66229967080192,FALSE,0.481699059501133,"Not significant"
"P14543","High_vs_Control",-0.216575214211083,12.1827363047751,-2.11466347131591,0.0349351179315961,0.329838191448347,-3.66747630710267,FALSE,0.481699059501133,"Not significant"
"A1L4H1","High_vs_Control",-0.201759299041367,11.5110008924975,-2.1143507412899,0.0349619282427815,0.329838191448347,-3.66804361025496,FALSE,0.481699059501133,"Not significant"
"Q92187","High_vs_Control",-0.157850684388134,10.9889736113409,-2.10685278011213,0.0356100226183405,0.33375668257974,-3.68162053798108,FALSE,0.476570029961597,"Not significant"
"P02649","High_vs_Control",-0.136853877276977,16.5870912448175,-2.10253439226064,0.0359879312165508,0.335108398470999,-3.68941858866909,FALSE,0.474814687760356,"Not significant"
"Q14624","High_vs_Control",0.24515675214615,15.3913001162041,2.09631355523232,0.0365383514854615,0.338038684065495,-3.7006244542102,FALSE,0.471033597607374,"Not significant"
"O00592","High_vs_Control",-0.235586257341687,12.9048476261429,-2.08041219245175,0.0379780988894542,0.347817216699567,-3.72912022460443,FALSE,0.458648924539863,"Not significant"
"P06312","High_vs_Control",0.33434151434138,12.0200099772002,2.07930193957648,0.0380804065703152,0.347817216699567,-3.73110188398491,FALSE,0.458648924539863,"Not significant"
"P13611","High_vs_Control",-0.176604919793615,13.0080616075689,-2.06817103869407,0.0391191524847541,0.350975990734864,-3.75091174645622,FALSE,0.454722591363232,"Not significant"
"A0A0B4J1X5","High_vs_Control",0.399281921738424,12.4634443026714,2.06568872818997,0.0393579286642802,0.350975990734864,-3.75409762052673,FALSE,0.454722591363232,"Not significant"
"Q9H1B5","High_vs_Control",-0.242208354248005,8.72378670887137,-2.06395810676591,0.0395185547146532,0.350975990734864,-3.75838235377848,FALSE,0.454722591363232,"Not significant"
"Q6UWP8","High_vs_Control",-0.227308835680343,8.86699732756677,-2.06160898242252,0.0397427645416796,0.350975990734864,-3.76254146016429,FALSE,0.454722591363232,"Not significant"
"P10451","High_vs_Control",-0.175942566604345,12.3126779788882,-2.06131236952544,0.0397711512935525,0.350975990734864,-3.76306628043636,FALSE,0.454722591363232,"Not significant"
"P46060","High_vs_Control",-0.299456915985826,8.00839425980073,-2.06033085975485,0.0398947604531261,0.350975990734864,-3.75377744510906,FALSE,0.454722591363232,"Not significant"
"P04180","High_vs_Control",0.169506388985084,11.8711718459701,2.05531698772194,0.0403486374018861,0.351131570778437,-3.77365848497472,FALSE,0.454530120695694,"Not significant"
"P24821","High_vs_Control",-0.221123951820733,13.2618975828428,-2.05259352854371,0.0406133122659242,0.351131570778437,-3.77846009095905,FALSE,0.454530120695694,"Not significant"
"Q08380","High_vs_Control",-0.170089304195624,16.369462900768,-2.05224766521336,0.0406470298111719,0.351131570778437,-3.77906941947627,FALSE,0.454530120695694,"Not significant"
"Q92823","High_vs_Control",-0.20296813569059,8.66771758471406,-2.04300255417781,0.0415571773111976,0.356844265055433,-3.79531973278494,FALSE,0.447521278519756,"Not significant"
"P0DP02","High_vs_Control",0.273015388769526,12.1586038216111,2.03509720321713,0.0423491003470958,0.361479820819854,-3.80915798534793,FALSE,0.441915941664593,"Not significant"
"O43852","High_vs_Control",-0.252907851664739,11.7898510912097,-2.02964561782335,0.0429026437451715,0.362447712388203,-3.81867024773673,FALSE,0.44075463698035,"Not significant"
"O95445","High_vs_Control",0.13436535007364,13.7308689348061,2.02900590414166,0.0429679993765652,0.362447712388203,-3.81978481688777,FALSE,0.44075463698035,"Not significant"
"Q6UXD5","High_vs_Control",-0.188662361955318,9.64127741702673,-2.01667453203139,0.0442444088725458,0.363193134698967,-3.84120224758112,FALSE,0.439862369375993,"Not significant"
"Q09327","High_vs_Control",-0.225784309751535,7.51174105797776,-2.01593907852229,0.0443634782799627,0.363193134698967,-3.82312553013638,FALSE,0.439862369375993,"Not significant"
"P23280","High_vs_Control",0.23027941984893,7.38062884006955,2.01642992048335,0.0444088728838402,0.363193134698967,-3.79589872332741,FALSE,0.439862369375993,"Not significant"
"Q8IUX7","High_vs_Control",-0.161243721622457,10.8583446705053,-2.01418075621889,0.0445064019100539,0.363193134698967,-3.84551790838669,FALSE,0.439862369375993,"Not significant"
"Q99733","High_vs_Control",-0.296957812770742,9.86440203814338,-2.01363790305609,0.0445676222769274,0.363193134698967,-3.84566916382763,FALSE,0.439862369375993,"Not significant"
"Q07507","High_vs_Control",-0.18568778470358,13.3688479173569,-2.0132937938087,0.0445999010345435,0.363193134698967,-3.84705159681087,FALSE,0.439862369375993,"Not significant"
"P35858","High_vs_Control",0.173695202468704,12.4726178298046,2.01040236332124,0.04490585584725,0.363193134698967,-3.85204669734492,FALSE,0.439862369375993,"Not significant"
"Q9Y6R7","High_vs_Control",0.362919018785889,7.13559313482618,2.00373491705532,0.0457582094985667,0.363193134698967,-3.81485420396974,FALSE,0.439862369375993,"Not significant"
"P02786","High_vs_Control",0.199490854795833,11.0945437943766,1.99999707971053,0.0460216125356628,0.363193134698967,-3.86996401720121,FALSE,0.439862369375993,"Not significant"
"P08185","High_vs_Control",0.291570551132178,10.3594173246589,1.99950115794879,0.0460753696288254,0.363193134698967,-3.87081568613817,FALSE,0.439862369375993,"Not significant"
"Q9BUD6","High_vs_Control",-0.232638713018185,8.30220130383214,-1.99838007164446,0.0462257655186315,0.363193134698967,-3.86560364537523,FALSE,0.439862369375993,"Not significant"
"Q06828","High_vs_Control",-0.147471257807943,11.3865768349313,-1.99797184317553,0.046241478864859,0.363193134698967,-3.87344074095883,FALSE,0.439862369375993,"Not significant"
"P17927","High_vs_Control",-0.208345168781199,7.51328681995119,-1.99635476100999,0.0464430416305523,0.363193134698967,-3.86525569188565,FALSE,0.439862369375993,"Not significant"
"Q9NR99","High_vs_Control",-0.151577811019699,10.2462125740413,-1.99466682254273,0.0466021874369664,0.363193134698967,-3.8791070369181,FALSE,0.439862369375993,"Not significant"
"O00461","High_vs_Control",-0.181774836307358,8.94365281764459,-1.98649406257653,0.0475043693893325,0.368223057861096,-3.89307924797572,FALSE,0.433889019774697,"Not significant"
"O00429","High_vs_Control",0.370244366413733,7.1079242375936,1.97725559499443,0.0486576227030425,0.375134575033134,-3.88082126097057,FALSE,0.42581290637953,"Not significant"
"Q86YZ3","High_vs_Control",-0.244878478746411,8.67645995600954,-1.96824426693821,0.0495742696362264,0.378189767001511,-3.92377845611545,FALSE,0.422290226402933,"Not significant"
"Q99715","High_vs_Control",-0.163004595510314,10.7379249597153,-1.9681648899757,0.049581364153615,0.378189767001511,-3.92420989547677,FALSE,0.422290226402933,"Not significant"
"P62879","High_vs_Control",-0.178033086087735,10.1651402543917,-1.95748467635918,0.0508264590650737,0.385635673541353,-3.94221857021535,FALSE,0.413822798146931,"Not significant"
"Q02818","High_vs_Control",-0.177788509937805,8.53375996100122,-1.95311003286986,0.0513439823909012,0.38751195130817,-3.94956715384773,FALSE,0.411714898816638,"Not significant"
"Q9UPN7","High_vs_Control",-0.262335734312878,6.77480540693753,-1.94764192433393,0.0521073755405728,0.389782073018903,-3.92430061208878,FALSE,0.409178138969048,"Not significant"
"Q9HCM3","High_vs_Control",-0.147284426953441,9.58969756289802,-1.94234015136255,0.0526369458758244,0.389782073018903,-3.96758963754795,FALSE,0.409178138969048,"Not significant"
"P50895","High_vs_Control",-0.20426573081232,8.56125338970368,-1.94173879594363,0.0527109845827593,0.389782073018903,-3.96830025432533,FALSE,0.409178138969048,"Not significant"
"Q9BYH1","High_vs_Control",-0.162456914421153,11.0767575573965,-1.93832975565754,0.0531253324321056,0.389782073018903,-3.97427564962837,FALSE,0.409178138969048,"Not significant"
"Q76I76","High_vs_Control",-0.200655062901811,9.18738133900111,-1.93709647649906,0.0533709896533654,0.389782073018903,-3.95215428493984,FALSE,0.409178138969048,"Not significant"
"P06681","High_vs_Control",0.350821295833827,10.8469637887999,1.93578686269339,0.0534369689380187,0.389782073018903,-3.97850804276739,FALSE,0.409178138969048,"Not significant"
"P01137","High_vs_Control",-0.281331867129712,8.46171516346688,-1.93322594185294,0.0538156337847619,0.389782073018903,-3.96790769132653,FALSE,0.409178138969048,"Not significant"
"Q6ZRP7","High_vs_Control",-0.185785882720882,8.45863801831273,-1.93246638166964,0.0538462040982932,0.389782073018903,-3.98402642594821,FALSE,0.409178138969048,"Not significant"
"P00450","High_vs_Control",0.336012241433711,12.0127084230485,1.93048944746689,0.0540910966044363,0.389782073018903,-3.98730751172475,FALSE,0.409178138969048,"Not significant"
"P05089","High_vs_Control",-0.25224022512764,9.06051742196426,-1.92695451767078,0.0545420516450262,0.391066510294838,-3.98802614151174,FALSE,0.407749374068076,"Not significant"
"P02790","High_vs_Control",0.342343422754226,15.0135403054659,1.91937502058096,0.0554853093649092,0.395850416066068,-4.00569244088615,FALSE,0.402468894250599,"Not significant"
