"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P13646",-0.482113478728992,-0.212247448577157,FALSE
"P13647",-0.962464571426402,-0.0452304794450011,FALSE
"P13667",-0.163815692195986,0.0795952849297903,FALSE
"P13671",-0.210973562328684,0.0577186620001235,FALSE
"P13686",-0.420506618545027,-0.32162584280628,FALSE
"P13727",-0.379589080366124,-0.356903529743041,FALSE
"P13796",-0.0102761253446069,0.285663908555517,FALSE
"P13797",-0.500087302968452,0.592210699096687,FALSE
"P13798",0.192735889806718,0.321546711147268,FALSE
"P13929",-0.964080498869784,0.0467874237368786,FALSE
"P13942",-0.364718365383784,-0.334032285867536,TRUE
"P13987",-0.211185278292719,-0.198082470522714,FALSE
"P14151",-0.104571534205521,-0.306316596581999,FALSE
"P14209",-0.460769758269738,-0.0158692660581243,FALSE
"P14314",-0.335269025961475,-0.156887922873576,TRUE
"P14317",-0.0835606705066105,0.331327582424279,FALSE
"P14543",-0.253609100177949,-0.311806505740467,TRUE
"P14618",-0.384786551827016,0.572000004316589,FALSE
"P14625",-0.298284088237095,-0.277426176341869,TRUE
"P14649",-0.317333720941331,0.743711016525612,FALSE
"P14735",-0.385790372323683,0.192204876382971,FALSE
"P14770",-0.41492725603087,0.597653058967745,FALSE
"P14780",-0.289884210029149,0.37068635744841,FALSE
"P14923",-1.06852932505254,-0.02599189321678,FALSE
"P15090",-0.433650530745946,-0.179125921737108,FALSE
"P15144",-0.380563891939393,-0.145742163673593,FALSE
"P15151",-0.300572702967566,-0.0790457929400112,FALSE
"P15153",-0.127178550533898,0.206361342678131,FALSE
"P15169",0.0281866747752595,0.132812946951901,FALSE
"P15291",-0.108443653745855,-0.325233038657153,TRUE
"P15311",-0.30218150015216,-0.0715376480860828,TRUE
"P15531",0.0872015921491194,0.307223526159327,FALSE
"P15814",0.190163382154701,-0.287963347266658,FALSE
"P15907",-0.166511270315198,-0.274876188172216,FALSE
"P15924",-0.997150716267939,0.0478919036235297,FALSE
"P15941",-0.199327272088283,-0.113015691426549,FALSE
"P16035",-0.210552414219554,-0.0940123857638255,FALSE
"P16070",-0.268668201809755,-0.172985211260006,TRUE
"P16109",-0.326224043039806,-0.723485442308716,FALSE
"P16112",-0.353941115450631,-0.570644668272864,TRUE
"P16150",-0.349539760956224,0.0195316727961661,TRUE
"P16152",0.174737173190953,0.197158591946255,FALSE
"P16157",0.488952714783577,-0.166831268347804,FALSE
"P16284",-0.229877641116582,0.358317197407136,FALSE
"P16401",-0.0153252545854414,0.797858793453632,FALSE
"P16452",0.315524683059936,-0.404980214288805,FALSE
"P16671",-0.403884792283641,0.0214682706762099,FALSE
"P16871",-0.258455782865752,-0.355419815583385,TRUE
"P16949",-0.683969876635421,0.200594845995876,FALSE
"P17301",-0.249945317549665,0.0900295925713035,FALSE
"P17655",-0.223752383041303,-0.358017345015423,FALSE
"P17844",-0.14832830547752,-0.494344106986015,FALSE
"P17858",0.0258930558532517,0.430790957794461,FALSE
"P17900",0.0588383318964443,-0.194924060175297,FALSE
"P17927",-0.384993915662041,-0.0960194949221167,FALSE
"P17931",-0.175350019710465,0.576563652844698,FALSE
"P17936",0.283773513021163,-0.125798359651261,FALSE
"P17980",0.131330132167251,-0.0290909323491757,FALSE
"P17987",0.0142291418686744,0.453565953074743,FALSE
"P18065",-0.462805646417374,-0.486337532166289,FALSE
"P18085",-0.295066504334779,0.56991689189557,FALSE
"P18124",-0.0975763425061933,0.193952893871728,FALSE
"P18206",-0.455973405665738,0.525396934903675,FALSE
"P18428",-0.31924038019261,-0.361538005309614,FALSE
"P18564",-0.180098632615602,0.112769926995002,FALSE
"P18577",0.331841857702491,0.0283177691599557,FALSE
"P18669",-0.365116509082831,0.805918131592058,FALSE
"P18827",-0.0681321700268125,-0.310458329628261,FALSE
"P19013",-0.479543003463034,0.1164237019215,FALSE
"P19021",-0.261764502975344,-0.193101946324939,FALSE
"P19022",-0.126043908516024,-0.354875004970646,FALSE
"P19256",-0.400443630293108,-0.152719071521923,TRUE
"P19320",-0.122133320196912,-0.268338520226033,TRUE
"P19338",-0.323918313474856,0.283349261391581,FALSE
"P19367",-0.675114131603324,0.726486580553233,FALSE
"P19652",-0.461920310644322,0.259175732642323,FALSE
"P19823",-0.0491759872925961,-0.249217682489959,FALSE
"P19827",0.00891533021589908,-0.143833477914423,FALSE
"P19971",-0.402029390527952,0.25096424165173,FALSE
"P20062",-0.0614632282263221,-0.176624915035987,FALSE
"P20073",-0.173058730932398,0.398446999806039,FALSE
"P20339",-0.319034331235224,0.251718507800152,FALSE
"P20618",0.0106478754945929,0.381025749522284,FALSE
"P20701",-0.184127245917482,-0.0519245464492668,FALSE
"P20774",-0.162987889654632,-0.159857978742698,FALSE
"P20810",0.0780711884067991,0.563275798729034,FALSE
"P20851",-0.322325315478016,0.0865736468253369,FALSE
"P20908",-0.391570328186724,-0.131429378089098,TRUE
"P20930",-0.816967949183307,-0.000482547184061488,FALSE
"P21281",0.361481669408044,1.03343636507302,FALSE
"P21291",-0.192766713183282,0.25108097426313,FALSE
"P21333",-0.16435976339959,0.561019162528627,FALSE
"P21439",-0.254567771941961,-0.185559806390903,FALSE
"P21589",-0.350795680801982,0.328050435310254,FALSE
"P21730",0.0214215256019097,0.25097878010755,FALSE
"P21810",-0.30889366380879,-0.246690112565398,TRUE
"P21926",-0.440077872174227,0.0923876248530497,FALSE
"P21980",0.509818716893328,0.331215886778143,FALSE
"P22061",-0.122312802108368,0.125341333487237,FALSE
"P22105",-0.187563282293651,-0.169657190468296,FALSE
"P22223",-0.287272292407019,-0.558873738025444,FALSE
"P22234",-0.0186604311569987,0.370173370132367,FALSE
"P22304",-0.133312674801799,-0.341747817527163,FALSE
"P22314",0.314534096609572,0.697680787878252,FALSE
"P22352",-0.322540357319042,0.218867559755966,FALSE
"P22392",0.0136065911531933,0.752949096560807,FALSE
"P22466",-0.233700737131574,-0.697808040417589,TRUE
"P22607",-0.567811944864656,-0.321485928828202,FALSE
"P22626",-0.353649123980282,0.928595504450652,FALSE
"P22692",0.108610450912654,0.0130031709985268,FALSE
"P22694",0.0070832711551656,0.735553196504042,FALSE
"P22735",-0.744095452199975,-0.589060097770286,FALSE
"P22792",0.0705515786769784,-0.299489358885436,FALSE
"P22891",0.159708238585528,-0.522924209810693,FALSE
"P23141",-0.291389170154528,-0.0307984835511395,FALSE
"P23142",0.0674388111442301,-0.429678624096296,FALSE
"P23229",-0.333730432784709,0.205137728109181,FALSE
"P23280",0.0598444021483502,-0.14632018663247,FALSE
"P23284",-0.168951856647189,-0.112278352596089,FALSE
"P23327",-0.302585171968088,-0.00877385108916151,FALSE
"P23381",-0.300527551347731,0.158754939463748,FALSE
"P23467",-0.21840819517317,-0.0288742986719122,FALSE
"P23470",0.0255753181021134,-0.197237550707365,FALSE
"P23471",-0.174082941093991,-0.286230767435962,TRUE
"P23526",-0.160777709155555,0.103773868444722,FALSE
"P23528",-0.287202433803609,0.559335864654898,FALSE
"P23588",-0.28593504769357,0.4724263201078,FALSE
"P23634",-0.27341489387236,0.0239541157227672,FALSE
"P24043",-0.250573602461889,-0.0140896149811462,FALSE
"P24158",0.129455975007945,0.897059927501261,FALSE
"P24592",-0.239994701652638,-0.020257173316816,FALSE
"P24593",-0.251008301574918,-0.200950351978454,FALSE
"P24666",-0.0360555829850462,0.63220632506791,FALSE
"P24821",-0.365221789319179,-0.27549899068647,TRUE
"P24844",-0.327900564409637,0.472152241434456,FALSE
"P25311",-0.497980100810116,0.242611456889655,FALSE
"P25705",-0.201976510914031,0.172024413829615,FALSE
"P25774",-0.099750407621757,-0.402129272969794,FALSE
"P25786",-0.0812104045769839,0.128680464236806,FALSE
"P25787",0.106216219731878,0.261633161600046,FALSE
"P25788",0.148929905956654,0.223067657480588,FALSE
"P25789",0.114033571259853,0.104978000343855,FALSE
"P25815",-0.137096104329847,0.89037801866654,FALSE
"P26022",-0.260003109375299,-0.352002712468666,TRUE
"P26038",-0.452729822750264,0.0725387725846343,FALSE
"P26447",-0.0796671313520516,0.239262276346324,FALSE
"P26572",-0.320366060976454,-0.359920451523889,TRUE
"P26583",0.0929386850741976,0.76777248408883,FALSE
"P26599",-0.0103185637709835,1.13225619705071,FALSE
"P26641",-0.658926430288875,0.661905149936746,FALSE
"P26927",-0.221465470600386,0.0974475380284874,FALSE
"P27105",-0.300228921761386,0.0655711507462389,FALSE
"P27169",-0.253568245812541,-0.254846754008959,TRUE
"P27348",-0.331174513531193,0.76732342779871,FALSE
"P27482",-0.0746354909484133,0.00879411949327924,FALSE
"P27797",-0.315405085635881,-0.20215656990767,TRUE
"P27824",-0.292698130815825,-0.038596640018147,FALSE
"P28066",0.142884199554695,0.624913758690358,FALSE
"P28070",-0.0435487478560379,0.370349844879001,FALSE
"P28072",0.281917289548407,0.123525626523932,FALSE
"P28074",0.188136918862727,0.142474670274565,FALSE
"P28289",0.138130159132285,-0.144322812400874,FALSE
"P28300",-0.289878132861381,-0.0122294912294798,FALSE
"P28482",-0.932236560375683,-0.335647008092588,TRUE
"P28676",-0.33396811888942,0.724282918490569,FALSE
"P28838",-0.0694070407433189,-0.0964642671108535,FALSE
"P28906",-0.491910229107107,-0.199801788029017,TRUE
"P29122",0.00447382379531192,-0.173894265788383,FALSE
"P29144",-0.152704546340836,0.243206539323254,FALSE
"P29279",-0.0325632778104055,-0.0682238845913377,FALSE
"P29350",-0.360394346997508,0.683733210786897,FALSE
"P29401",-0.255938622613819,0.393990849831119,FALSE
"P29508",-0.838218158103054,-0.0607081906124884,FALSE
"P29622",0.142510562115874,-0.459614046342192,FALSE
"P29966",-0.402309595065866,-0.169535070824987,TRUE
"P29992",-0.418269545554168,0.47575112537944,FALSE
"P30040",-0.256405181309284,0.912712810635361,FALSE
"P30041",0.0294042277943998,0.335840630079497,FALSE
"P30043",0.11909649506844,0.355968429205276,FALSE
"P30044",-0.116853164651984,0.590251946888895,FALSE
"P30048",-0.264576483787897,0.806855802455161,FALSE
"P30050",-0.347170332135957,0.583892382780173,FALSE
"P30085",-0.302284655792526,0.451850315370322,FALSE
"P30086",-0.255866472689082,0.364208804895963,FALSE
"P30101",-0.31033910218712,0.000894345287573373,FALSE
"P30153",0.00677538302780167,0.283149507706201,FALSE
"P30273",-0.502246369906821,0.0785219146998681,FALSE
"P30613",-0.376294148179444,0.290304634399831,FALSE
"P30626",-0.109349958105168,0.820300946944138,FALSE
"P30740",-0.299697013199914,0.41594888037048,FALSE
"P30990",-0.191069076483487,-0.140721643910759,FALSE
"P31025",-0.555008245249878,0.0671167020806767,FALSE
"P31146",-0.308464124893218,0.642346672018006,FALSE
"P31151",-0.214286452109087,-0.159263193723527,FALSE
"P31327",-0.119994654106304,0.155601887005189,FALSE
"P31431",-0.378176269634913,0.0131582334806728,FALSE
"P31939",-0.190237703486106,0.197607382356815,FALSE
"P31944",-0.706280171375527,-0.109566633157684,FALSE
"P31946",-0.202856817977398,0.524029798970025,FALSE
"P31948",0.154697230576396,0.615960801189743,FALSE
"P31949",-0.244393366360677,0.427475128824269,FALSE
"P32004",-0.188218911315891,-0.211903176698893,FALSE
"P32119",0.457159067248316,0.289544842280057,FALSE
"P32942",-0.339727398960434,-0.15055884889696,TRUE
"P33151",-0.00186344464499477,-0.170558666764068,FALSE
"P33908",-0.194828489255739,-0.228719657577983,FALSE
"P34932",-0.0502081187668235,0.452948263074684,FALSE
"P35030",-0.428215745099676,-0.224780565287482,TRUE
"P35052",-0.312232193005203,-0.219266040717619,TRUE
"P35241",-0.190161035058594,0.166355796380937,FALSE
"P35251",-0.508697617296579,0.35474427799373,FALSE
"P35268",-0.0898356114672687,0.708659564774319,FALSE
"P35442",-0.015312383023792,-0.233760237391131,FALSE
"P35443",-0.421644621305392,-0.330958096583723,TRUE
"P35527",-0.962797148983443,0.0623908573647327,FALSE
"P35542",-0.0103211553217371,-0.19190877828953,FALSE
"P35555",-0.350149585966634,-0.276674433856236,FALSE
"P35579",-0.185869883627316,0.659141874888515,FALSE
"P35611",0.265250003681663,-0.269804140312831,FALSE
"P35612",0.274408300838292,0.164865412416063,FALSE
"P35613",-0.182825722032991,-0.00775283300057161,FALSE
"P35625",-0.143118042466531,-0.649672533213929,TRUE
"P35749",-0.360010527009804,1.13007001523869,FALSE
"P35813",-0.278474013740393,-0.105515522860636,FALSE
"P35858",-0.0450913992093778,-0.0627360620887281,FALSE
"P35908",-0.79567686612509,-0.196198106027198,FALSE
"P35916",-0.0613812788308596,-0.0834500286774738,FALSE
"P35998",-0.114394656311436,0.21283654978645,FALSE
"P36383",0.0465765013848181,-0.259287694316244,FALSE
"P36578",-0.341823466158621,0.701051683704725,FALSE
"P36871",-0.464271712636228,0.301617365513523,FALSE
"P36915",-0.131545715001497,0.964967541651982,FALSE
"P36955",-0.180021236241501,0.166769019257741,FALSE
"P36980",-0.391970890769466,-0.0511522588648052,FALSE
"P37235",-0.11927310347876,0.195905575658934,FALSE
"P37802",-0.481457585152324,0.58818707861961,FALSE
"P37837",-0.138260760455962,0.680570464842048,FALSE
"P37840",-0.216614202997665,0.540619840478443,FALSE
"P38571",-0.0469904406612223,-0.0873776135290418,FALSE
"P38606",-0.0191655229111989,0.557786410078743,FALSE
"P38646",-0.0698005354432008,1.20893597516489,FALSE
"P39059",-0.469218479721178,-0.34962237664697,TRUE
"P39060",-0.281853614499759,-0.0470657221913093,TRUE
"P39687",0.0170597988998491,0.293469024334414,FALSE
"P40121",0.0673348507441922,0.258583461500399,FALSE
"P40189",-0.133308026871775,0.10920212808411,FALSE
"P40197",-0.426556624656023,0.395527360645414,FALSE
"P40227",-0.0987697016501468,0.640130840091717,FALSE
"P40925",-0.235158532211161,-0.170705646339865,FALSE
"P40926",-0.235553700217291,0.611285982881117,FALSE
"P40967",-0.325789890311356,-0.249767182001966,TRUE
"P41091",-0.0186852186705302,0.590511497091351,FALSE
"P41218",-0.0214132163483027,1.56515765817681,FALSE
"P41222",-0.254100450071411,-0.0355626900578212,TRUE
"P42025",-0.629417633278294,-0.354554369252826,FALSE
"P42357",-0.531292169768183,-0.178657707242879,FALSE
"P42566",-0.0584789012081526,0.548310894895277,FALSE
"P43121",0.0190723642997863,-0.0451760312613567,FALSE
"P43251",0.0095904300883678,-0.117012377940528,FALSE
"P43487",0.185403636818183,0.605349020320052,FALSE
"P43652",-0.187950379485862,0.342475678490347,FALSE
"P43686",-0.160527363450682,-0.0335398650752756,FALSE
"P45877",-0.209126776855875,-0.247872592292285,FALSE
"P45974",0.0360840866936272,0.272276428069097,FALSE
"P46060",0.106055012840682,0.183984353241226,FALSE
"P46459",0.330538938480625,0.197323268939228,FALSE
"P46783",0.00136907648470874,0.622311643405404,FALSE
"P46940",-0.373760551241457,-0.306588444619114,FALSE
"P47755",-0.189316821685557,0.55574919208624,FALSE
"P47756",-0.204231118885465,0.565416525164155,FALSE
"P47929",-0.361854391088752,0.0865181507501651,FALSE
"P48059",-0.215061395205508,0.457847064848214,FALSE
"P48061",-0.348978569701192,-0.206573104712579,FALSE
"P48426",0.0531398340621854,0.756815579172718,FALSE
"P48454",-0.657509252427374,-0.23833824989854,FALSE
"P48506",0.0971143799162064,0.284324676265075,FALSE
"P48507",-0.135843209557951,0.577177400878574,FALSE
"P48643",-0.0861879262509504,0.527898636822796,FALSE
"P48723",-0.0103279628631991,-0.0954344823886224,FALSE
"P48735",-0.670952619314819,0.17171902161702,FALSE
"P48740",-0.15354001736117,-0.328925072372897,TRUE
"P48960",-0.1742227792704,-0.250366177192075,FALSE
"P49189",-0.148309643208844,0.351596778065499,FALSE
"P49257",-0.420700535975497,-0.318570581257563,FALSE
"P49327",-0.0598796012543001,1.33436096891473,FALSE
"P49368",-0.0947184735501008,0.562570300254015,FALSE
"P49641",-0.255664879489556,-0.35124478286459,TRUE
"P49721",0.0242374447224671,0.467428095983055,FALSE
"P49746",-0.423801146279233,-0.272573364302334,TRUE
"P49747",-0.388516595210886,-0.424219520582415,TRUE
"P49773",-0.184478668137499,-0.0150922380279379,FALSE
"P49908",-0.199215697867714,-0.233908346082289,FALSE
"P49913",-0.172864334187667,-0.0493301747570527,FALSE
"P50148",-0.364839482038525,0.429922412177594,FALSE
"P50225",-0.484261278407713,0.861335779686366,FALSE
"P50238",-0.266464809402954,-0.0248707760190801,FALSE
"P50281",-0.300866093627658,-0.233044607984056,FALSE
"P50395",-0.0295573729480445,0.306861962346572,FALSE
"P50502",-0.00430426514314597,0.100848113429311,FALSE
"P50552",-0.131751260275727,0.590865317805562,FALSE
"P50570",-0.200700288738264,0.736764560074575,FALSE
"P50591",0.00658100636543235,-0.289213848459331,FALSE
"P50895",-0.386384946645776,-0.126774926455976,TRUE
"P50990",-0.079063590509298,-0.32274943017084,FALSE
"P50991",-0.0719483672664563,-0.180723665877565,FALSE
"P50995",-0.392787904156109,0.958223370978572,FALSE
"P51148",-0.475495863051386,0.0667352779533319,TRUE
"P51149",-0.505722238705335,0.358644459240333,FALSE
"P51659",-0.258212160830291,0.0609608849330021,FALSE
"P51665",0.112903130748403,0.411921680053163,FALSE
"P51693",-0.127953937263451,-0.23703700631158,FALSE
"P51884",-0.155286307610101,-0.322339980574196,TRUE
"P51888",-0.403156523696459,-0.439925839134952,TRUE
"P52209",0.0432495070420984,0.603962121392564,FALSE
"P52565",-0.0596901468602713,0.513954077396044,FALSE
"P52566",-0.189514526580606,0.503719192118062,FALSE
"P52907",-0.2599508635139,0.532349850710848,FALSE
"P52943",-0.354548463948669,-0.323277599759716,TRUE
"P53004",0.113938264478219,0.522958574952353,FALSE
"P53367",-1.58787222457503,0.265020538681238,FALSE
"P53396",0.380197518491082,0.0690349290734229,FALSE
"P53621",-0.488761311652775,0.624089286858024,FALSE
"P53634",-0.236755247909969,-0.276567011823046,FALSE
"P53675",-0.261208177089602,0.119374844839739,FALSE
"P53990",0.0449343284073995,0.0450092887593421,FALSE
"P54105",-0.0964023804941458,0.273950781652694,FALSE
"P54577",-0.383668625285338,0.214429423340669,FALSE
"P54578",0.276544190283365,0.350742918473302,FALSE
"P54920",-0.410242033183907,0.0532968454394878,FALSE
"P55010",0.060530843884135,0.0706292045324748,FALSE
"P55056",0.10297356712006,-0.0608337374118921,FALSE
"P55058",-0.250675141205514,-0.426621589081023,FALSE
"P55060",-0.0217806786111829,0.387429230616688,FALSE
"P55072",-0.128384322042294,0.188596506399257,FALSE
"P55103",-0.0961343230229872,-0.0919593526668994,FALSE
"P55157",-0.242799779981187,-0.0580145392370532,TRUE
"P55160",-0.109849421829024,0.263088095350136,FALSE
"P55209",-0.225284394455233,0.331138158381094,FALSE
"P55268",-0.277309299188978,-0.232417594015123,FALSE
"P55285",0.0321385376815826,-0.299479425288597,FALSE
"P55287",-0.3169637264591,-0.332157614739373,TRUE
"P55290",-0.275949039390929,-0.244965534257924,TRUE
"P55291",-0.145920455249661,-0.192174140630647,TRUE
"P55786",-0.0668015064804628,0.416361638962712,FALSE
"P56199",-0.496048115427858,-0.0915633936162736,FALSE
"P56715",-0.428918792428462,-0.0977099270793111,TRUE
"P58166",-0.104347251736719,-0.11736270180128,FALSE
"P58335",0.08492556270118,-0.425972275376973,FALSE
"P58546",-0.0593263524032022,0.529317584327369,FALSE
"P59768",-0.362674307732092,0.135806853717189,FALSE
"P59998",-0.268025853094485,0.589847439020199,FALSE
"P60033",-0.425537168495451,-0.206414998535573,TRUE
"P60174",-0.336146773664622,0.365556812953094,FALSE
"P60520",-0.518610723433022,0.302197813909194,FALSE
"P60660",-0.207093424146619,0.710966664105134,FALSE
"P60709",-0.250561675202663,0.512032508229602,FALSE
"P60842",-0.176443458965063,0.69360447620734,FALSE
"P60891",-0.110845386629531,0.370324286743149,FALSE
"P60900",-0.0985865137450332,0.398153555434573,FALSE
"P60903",-0.173960096615984,0.341886069014351,FALSE
"P60953",-0.363562568819901,0.346250262653618,FALSE
"P60985",-0.43934631726253,-0.0911332901788438,FALSE
"P61006",-0.339342296713072,0.635961369414449,FALSE
"P61019",-0.314274331430412,0.791734106353077,FALSE
"P61020",-0.220651079819831,-0.00420712807908963,FALSE
"P61026",-0.403876503445412,0.403456180639136,FALSE
"P61088",-0.113412447150392,0.500957150011935,FALSE
"P61106",-0.558054820414879,0.298867797230117,FALSE
"P61158",-0.540197043527673,0.72689109178373,FALSE
"P61160",-0.490810997828818,0.709496221098169,FALSE
"P61224",-0.318614588533782,0.318113819564458,FALSE
"P61225",-0.37436455789722,0.07037341430369,FALSE
"P61586",-0.341485054566416,0.148218017291966,FALSE
"P61604",-0.524016422389227,0.028782208221199,FALSE
"P61626",-0.135191598458267,0.143630592903421,FALSE
"P61769",-0.36168738647542,-0.0106324706849428,FALSE
"P61978",0.0633885781090271,0.603319427578243,FALSE
"P61981",-0.232727788796035,0.364300239895495,FALSE
"P62081",0.179718659097806,0.217963487584193,FALSE
"P62136",-0.844716042070091,0.324644870795487,FALSE
"P62191",0.354562205711197,-0.4595034415832,FALSE
"P62195",-0.0131812203955937,0.556920408072629,FALSE
"P62258",-0.302541592345107,0.260211152757069,FALSE
"P62328",-0.273387945088171,0.53812177270906,FALSE
"P62330",-0.488301013228781,0.32278495102311,FALSE
"P62333",0.179790365915893,0.170396755553039,FALSE
"P62736",-0.222004356203401,0.442585943419635,FALSE
"P62805",-0.154842335402597,0.408415825042423,FALSE
"P62820",-0.721087633418141,-0.317600375840539,FALSE
"P62826",0.000500878013234285,0.0080935384552383,FALSE
"P62834",-0.309707296491265,0.264424131201464,FALSE
"P62879",-0.379814668224235,0.0847661633767469,FALSE
"P62906",-0.108735976672818,0.648719127708915,FALSE
"P62937",-0.0999645946093644,0.40481102499235,FALSE
"P62942",-0.300683861391306,0.64032232546477,FALSE
"P62979",-0.179354042247189,0.108279872556432,FALSE
"P62993",-0.248447283450113,0.731131738174081,FALSE
"P63000",-0.356159126301774,0.212529828153077,FALSE
"P63010",-0.0370598575988357,0.476877623943483,FALSE
"P63104",-0.346684105225899,0.389875631929884,FALSE
"P63208",0.116458763848124,0.393111552612744,FALSE
"P63218",-0.280028906089465,-0.0830975299271852,FALSE
"P63241",-0.123920345584541,0.210562021397843,FALSE
"P63313",-0.362027436696026,0.679315450488506,FALSE
"P67775",0.169574158869992,-0.0475859975323933,FALSE
"P67936",-0.305715426757047,0.812064511836688,FALSE
"P68036",-0.452923110319653,0.507978748181213,FALSE
"P68104;Q5VTE0",-0.445960067344375,0.353275151992412,FALSE
"P68363",0.00596487696733305,0.505391518841131,FALSE
"P68366",-0.167719454103604,0.647983599914157,FALSE
"P68371",-0.204060748110878,0.468611361228216,FALSE
"P68402",-0.155700570226713,0.550557057387982,FALSE
"P68431",-0.0684096438661683,0.387140781802003,FALSE
"P68871",0.149799465572301,0.157068900294188,FALSE
"P69891",0.179751173259657,0.317382554237387,FALSE
"P69892",0.133183298270348,0.289326935602828,FALSE
"P69905",0.286107359784687,0.244251314560657,FALSE
"P78324;Q5TFQ8",-0.090722504883427,-0.0205340209754006,FALSE
"P78371",0.032812183835329,0.712908116743473,FALSE
"P78417",-0.0975971182588111,0.567966538154971,FALSE
"P78423",-0.0361851845112184,0.0245957309460021,FALSE
"P78509",-0.198008092837346,-0.382673846950656,TRUE
"P78527",0.0364779667905974,-0.431014082869048,FALSE
"P78539",-0.249754406282483,-0.308553044294101,TRUE
"P80108",-0.281056713015458,-0.118107703853711,TRUE
"P80303",-0.368417311248501,0.0505606205894269,FALSE
"P80511",-0.178133826538712,0.632287861587771,FALSE
"P80723",0.0422592628389102,0.0721928458826238,FALSE
"P80748",0.378999222159361,-0.0320780545991166,FALSE
"P81605",-0.508792922299676,-0.0423012766865174,FALSE
"P84077",0.312366514071952,0.208583162166629,FALSE
"P84095",-0.381314719226368,-0.00156296492867369,FALSE
"P98066",0.109354937686089,0.0630021426886698,FALSE
"P98095",-0.281465649743003,-0.370443750853541,TRUE
"P98160",-0.318600545417313,-0.348927989177772,TRUE
"P98161",-0.149763666653776,-0.316794951702593,FALSE
"P98164",-0.748989683302806,-0.472866317108606,TRUE
"Q00013",0.134786846344934,0.201167067350797,FALSE
"Q00610",-0.287252686421541,0.866534868497789,FALSE
"Q00839",-0.145159103807263,0.435651252000417,FALSE
"Q01082",0.283574591948987,-0.129601047297965,FALSE
"Q01469",-0.650559610458766,0.281669370754972,FALSE
"Q01518",0.200851721130489,0.839317319207771,FALSE
"Q01546",-0.896477003710187,-0.057540805021171,FALSE
"Q01813",-0.334433923675276,0.878067242691846,FALSE
"Q01973",-0.0920376003972851,-0.177950760343223,FALSE
"Q02413",-0.723803707931239,-0.0793611784253354,FALSE
"Q02487",-0.356755277725418,-0.340260772061807,FALSE
"Q02817",0.236474985362277,-0.0618779245154544,FALSE
"Q02818",-0.414835694080531,-0.123166010283166,TRUE
"Q02952",-0.391761955562529,-0.210227374148142,TRUE
"Q02985",-0.0601233008503819,0.212982767327707,FALSE
"Q03167",-0.180798687659506,-0.308046699014416,FALSE
"Q04637",-0.170464383367132,-0.0637667190311202,FALSE
"Q04695",-0.512713026884205,0.178287143940972,FALSE
"Q04721",-0.0790205475683141,-0.256527131910705,FALSE
"Q04756",-0.183598740474679,-0.25749349297511,FALSE
"Q04760",0.246290386583453,0.468974647118576,FALSE
"Q04917",-0.312989064471562,0.317226801400461,FALSE
"Q05682",-0.3348518393293,0.709042206557776,FALSE
"Q05707",-0.176373169672648,-0.21716675919832,FALSE
"Q06033",-0.0213351495464096,-0.269882161225432,FALSE
"Q06323",-0.0909206453881666,0.364352197701422,FALSE
"Q06481",-0.16200553646579,-0.277964421000025,FALSE
"Q06828",-0.265184207582401,-0.428593412851797,TRUE
"Q06830",0.223133790584415,0.103768246900714,FALSE
"Q07020",0.139986552664439,0.785490239790447,FALSE
"Q07507",-0.148311254320081,-0.286580246691548,TRUE
"Q07954",-0.228528806534618,-0.325409958077016,TRUE
"Q07960",-0.163739093341292,0.363305075522826,FALSE
"Q08174",-0.214985628030373,-0.384404369448898,TRUE
"Q08188",-0.756891034031981,-0.121142442647198,FALSE
"Q08378",-0.597359409520116,-0.129206019191496,TRUE
"Q08380",-0.365823080931971,-0.142969159882764,FALSE
"Q08431",-0.339036745507821,-0.318207918904925,TRUE
"Q08495",0.118529668533908,0.064405954101324,FALSE
"Q08554",-0.537144002451834,-0.108233324587809,TRUE
"Q08629",0.0102875380786136,-0.502128478156738,FALSE
"Q08722",-0.324155854980177,-0.315539596870407,TRUE
"Q08830",-0.265277596482656,-0.398338473818688,FALSE
"Q09327",-0.217119709302039,-0.542150905962752,TRUE
"Q09328",-0.0321729213625552,-0.0543976123542205,FALSE
"Q09666",-0.311136637150891,0.0670667747570235,FALSE
"Q0VD83",-0.32440765422534,-0.249683965376006,TRUE
"Q10469",-0.256082869860293,-0.224938248004746,FALSE
"Q10471",-0.112163427576728,-0.184369910342501,FALSE
"Q10472",-0.274295567089213,-0.122580329106645,TRUE
"Q10589",-0.601143236773172,0.113318156888164,FALSE
"Q11201",-0.713827025211939,-0.0554625058999392,TRUE
"Q12797",-0.348060743713258,-0.295080135306016,TRUE
"Q12805",0.215632062101021,-0.409135966383875,FALSE
"Q12841",-0.22094968420795,-0.00374822556789756,FALSE
"Q12907",-0.141458388669781,-0.0979543304315982,FALSE
"Q12913",0.0540673684731594,-0.0457762959207084,FALSE
"Q13093",0.404716500138991,-0.37042257395572,FALSE
"Q13103",-0.227577149487114,-0.312466411487131,TRUE
"Q13177",-0.243271944368301,0.331636132977623,FALSE
"Q13200",-0.116431307504261,0.0554452038519715,FALSE
"Q13201",0.158374768138721,-0.201272879123504,FALSE
"Q13214",-0.473333279795852,-0.00491740171831001,FALSE
"Q13217",-0.326394133166847,-0.297769852388733,TRUE
"Q13228",0.145185887910984,0.41952667196112,FALSE
