"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P01817",-0.120013988173092,0.758417608486167,FALSE
"P01833",-0.316339264655054,0.050887358572659,FALSE
"P01834",-0.0625630927097269,0.316216901240608,FALSE
"P01857",-0.286419634667675,0.349390235749292,FALSE
"P01859",-0.250259538949923,0.198796164397837,FALSE
"P01860",0.233844544198552,0.394174214645901,FALSE
"P01861",0.15461597453136,0.868012309788844,FALSE
"P01871",-0.0746690334762015,0.256872616858978,FALSE
"P01876",-0.47691077905777,0.473913211369332,FALSE
"P01880",0.169479736269826,0.9280377421521,FALSE
"P01889",-0.0841434332071529,0.0415291457768774,FALSE
"P01893",-0.227712730743223,0.150626289359991,FALSE
"P02042",-0.558842744219271,-0.234496102064929,FALSE
"P02144",-0.157880600304151,0.503356178261249,FALSE
"P02533",-0.444354721175664,-0.252297197640271,FALSE
"P02538",-0.597133387551033,-0.323256566059575,FALSE
"P02545",0.406146184656487,-0.114407403292319,FALSE
"P02549",-0.172100306197573,-1.26337577238495,FALSE
"P02647",-0.0639692571219896,0.320809331021554,FALSE
"P02649",-0.00911097275963968,-0.150185706443587,FALSE
"P02652",-0.173687832751664,0.25032304810631,FALSE
"P02654",-0.13298214468244,0.0274336848302248,FALSE
"P02655",-0.0719433158060561,-0.13958491667001,FALSE
"P02656",-0.0384071617026152,-0.163978550788322,FALSE
"P02671",-0.121350909849149,0.316095222036678,FALSE
"P02675",-0.317535990805549,0.528051947715571,FALSE
"P02679",-0.205446353907096,0.314757294011569,FALSE
"P02730",-0.440934248345551,-0.517291467789601,FALSE
"P02743",0.0871342693026449,0.654748649692875,FALSE
"P02745",0.180358310492245,0.978934520175063,FALSE
"P02746",0.00352983019446818,0.863454084011479,FALSE
"P02747",-0.0466640408849468,0.841990104190401,FALSE
"P02748",0.148279613156189,0.0825417891539111,FALSE
"P02749",-0.106885214599622,0.604425032816373,FALSE
"P02750",0.129197924780383,0.865480490378612,FALSE
"P02751",-0.219420377462926,0.233259654162831,FALSE
