"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"A8MYB1",0.0412452998755999,0.686430355643367,FALSE
"B0I1T2",-0.0527261951180371,0.163825332817987,FALSE
"B2RUZ4",-0.119233814985543,-0.103932963920119,FALSE
"E9PAV3",0.551194763723405,-0.39004629032116,FALSE
"O00151",0.236433437135542,-0.251757768865996,FALSE
"O00161",0.307833179458558,-0.233334334084634,FALSE
"O00186",0.184138880808761,0.0955447397407809,FALSE
"O00187",0.0884176850648757,0.136387388893739,FALSE
"O00194",-2.5124100523999,1.03396983971391,FALSE
"O00231",-0.0168914946290588,-0.635537864973747,FALSE
"O00232",-0.191010338584614,-0.675972036698637,FALSE
"O00264",0.299572537842034,0.0499113357923449,FALSE
"O00299",0.181686869456513,-0.347383080334346,FALSE
"O00339",0.158856910329384,0.405234405149231,FALSE
"O00391",0.017205231380153,0.546682821997157,FALSE
"O00410",0.134367384389017,-0.888832126047162,FALSE
"O00429",0.706265749934113,-0.0544768554305444,FALSE
"O00461",0.253535882904764,0.00853884230061475,FALSE
"O00468",0.000405994478628102,0.161291904064484,FALSE
"O00487",-0.321133572673282,-0.0976012101640036,FALSE
"O00533",-0.113653510546222,0.241022881707435,FALSE
"O00560",-0.0278044476878794,0.218221420406152,FALSE
"O00592",-0.375909507135653,0.0389325389963968,FALSE
"O00602",0.33924769298542,0.590523969301296,FALSE
"O14498",-0.167761473887589,0.299233061729913,FALSE
"O14594",-0.159109079085065,0.0233800828445005,FALSE
"O14602;P47813",-0.742052368041179,-0.102007289683413,FALSE
"O14645",-0.243539822573338,0.383309309299506,FALSE
"O14656",0.264298839965869,0.370575583111537,FALSE
"O14672",0.288329153088982,0.0890802661476524,FALSE
"O14745",0.290587586816605,-0.21122872239365,FALSE
"O14773",0.167750863164722,-0.421950874790463,FALSE
"O14786",-0.141196404826681,0.165028720910682,FALSE
"O14791",-0.116163302773348,0.383449047566129,FALSE
"O14818",-0.0667942382794653,-0.565584361716517,FALSE
"O14950;P19105",0.765658900998528,-0.489137339700779,FALSE
"O14960",0.0284106798512678,0.097514905423612,FALSE
"O15031",0.00327802400892452,0.539171295957107,FALSE
"O15117",0.160868923795394,-0.2482247104755,FALSE
"O15143",1.01748303144785,-0.185347832167833,FALSE
"O15144",0.48716321444383,-0.46690342666828,FALSE
"O15145",0.241797371598132,-0.305413585876494,FALSE
"O15204",0.0213134142955731,0.394817065456147,FALSE
"O15335",0.113279940680513,0.273740657719703,FALSE
"O15400",0.180029326852036,0.113133654790476,FALSE
"O15466",0.377038787869704,0.105308571717037,FALSE
"O15498",0.127168290337616,-0.146476960324756,FALSE
"O15511",0.269880678254363,-0.304264545741926,FALSE
"O43157",-0.122277015153182,0.250942255266965,FALSE
"O43173",0.00861925899986904,-0.314046447309654,FALSE
"O43242",-0.116127321096025,-0.460278107795629,FALSE
"O43396",0.419637931741269,0.32998770329505,FALSE
"O43399",-0.265240911527403,-0.245596926545677,FALSE
"O43488",0.0681457035137383,-0.392477355281304,FALSE
"O43491",-0.153776679656458,0.131962332374586,FALSE
"O43505",0.145307125102565,0.444014318280945,FALSE
"O43529",-0.214770385495142,0.230556782415648,FALSE
"O43681",-0.45597116006248,-0.609635148920824,FALSE
"O43707",0.443147021896047,-0.443714020999273,FALSE
"O43852",-0.221171439264493,0.0269422843960871,FALSE
"O43866",0.0146723286077872,0.34163822462496,FALSE
"O43897",0.0392211583071589,0.208868615257444,FALSE
"O60234",0.256508605608533,-0.630944673296896,FALSE
"O60240",0.54242395200103,-0.038309708610063,FALSE
"O60245",-0.0636788847487582,0.836282913788787,FALSE
"O60279",0.0811679989800194,0.0899396231860248,FALSE
"O60462",0.0600995575599583,0.243213407711577,FALSE
"O60476",-0.316765968706687,0.380036515107605,FALSE
"O60493",0.563820345212964,0.128579309193066,FALSE
"O60610",0.247612879725385,-0.278513714349683,FALSE
"O60664",0.227877386877333,0.166078566425336,FALSE
"O60704",-0.181886809410427,-0.00524410110802886,FALSE
"O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879",-0.201867145189885,-0.267043931031647,FALSE
"O60844",0.244118257630193,0.0605320560989986,FALSE
"O60936",0.587588466407047,0.0578479608512659,FALSE
"O75081",0.484061640490522,0.236155891261834,FALSE
"O75083",0.39977551192068,-0.648724206856311,FALSE
"O75144",-0.0103841054346585,0.194643000644323,FALSE
"O75147",-0.29504668286684,1.16058456368087,FALSE
"O75165",-0.153316398127725,0.573504928310802,FALSE
"O75170",0.0136631451990539,-0.275654545271029,FALSE
"O75223",0.352811563723317,-0.0910441566146707,FALSE
"O75309",0.0947818420086168,0.5141853257129,FALSE
