"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"P59998","High_vs_Low",0.0372327828563606,9.1363183887628,0.281903557624794,0.778130149462309,0.91833379399119,-6.00507493932737,FALSE
"P52272","High_vs_Low",0.0712359293473916,6.93928375860818,0.281739892767297,0.778329417129484,0.91833379399119,-5.76549006508519,FALSE
"P15170","High_vs_Low",0.0522763568365505,6.56375346382929,0.279400097373956,0.780130615197667,0.919898074593228,-5.75753364417582,FALSE
"P63208","High_vs_Low",-0.0385722649522267,7.76716078842158,-0.277248826936389,0.781728258671856,0.920329660664609,-5.91369303234622,FALSE
"Q04695","High_vs_Low",-0.0491549593240865,9.33565938997994,-0.276964039743387,0.78192092557887,0.920329660664609,-5.98750767780595,FALSE
"O14791","High_vs_Low",-0.0206619200324454,15.286307556677,-0.276956994908599,0.781923494642179,0.920329660664609,-6.00871414205643,FALSE
"Q14165","High_vs_Low",-0.044781229944066,6.9643169432695,-0.27512874915173,0.783367829848535,0.92098439665921,-5.89524703461936,FALSE
"A0A0J9YX35","High_vs_Low",0.0501180869183369,10.4077073834849,0.27500421884817,0.783431688320961,0.92098439665921,-5.96006243747521,FALSE
"P22626","High_vs_Low",-0.0500615579424606,7.53288911538323,-0.272923597890815,0.785041898711702,0.921842998406832,-5.91463973415959,FALSE
"Q96G03","High_vs_Low",-0.0480861385538462,6.48175313765157,-0.272536616509329,0.785384920499563,0.921842998406832,-5.79061485335427,FALSE
"Q8WXI7","High_vs_Low",-0.038066820949477,6.78949711173761,-0.271683444198149,0.785998436735305,0.921842998406832,-5.89783207799089,FALSE
"O95782","High_vs_Low",-0.0386913429582059,6.55989398713567,-0.271599288771716,0.78606767306009,0.921842998406832,-5.90999279247066,FALSE
"P28838","High_vs_Low",-0.0429690418189042,6.70490601472667,-0.270050851431959,0.787246170719113,0.922665863320098,-5.94939283746818,FALSE
"O95497","High_vs_Low",0.0933813989427303,9.44258023819497,0.268373258125568,0.788594317198311,0.923686442965334,-5.76680604190795,FALSE
"P01817","High_vs_Low",-0.0498198583289167,8.75514128828976,-0.266307451241642,0.790115719516141,0.924908600885501,-5.96733589516438,FALSE
"Q6IBS0","High_vs_Low",0.0492677790522933,7.38936833867464,0.26434371210695,0.791646769945746,0.925721864925577,-5.89439929430809,FALSE
"P61981","High_vs_Low",0.0371001392542567,7.59094897029432,0.263887298936704,0.791981803627763,0.925721864925577,-5.96449798598024,FALSE
"Q9GZN8","High_vs_Low",-0.0390993693412618,7.39242506367494,-0.26360006527309,0.792245689052587,0.925721864925577,-5.7864707245376,FALSE
"P06681","High_vs_Low",0.0450924300475108,10.8469637887999,0.260175637622162,0.794831571649534,0.928182915595563,-6.01298060326785,FALSE
"P02790","High_vs_Low",0.0439130187915655,15.0135403054659,0.257455059993649,0.796929636340696,0.929906945635021,-6.01364717198845,FALSE
"O95445","High_vs_Low",-0.0162735884753804,13.7308689348061,-0.257015111988428,0.797269055714987,0.929906945635021,-6.01375430567731,FALSE
"P63098","High_vs_Low",0.0310790697168368,7.05168887292532,0.254731083394734,0.799076038663653,0.930982528312569,-5.84884541908219,FALSE
"P08185","High_vs_Low",-0.035483560633601,10.3594173246589,-0.254422920828296,0.799269706847782,0.930982528312569,-6.0143818223044,FALSE
"Q13043","High_vs_Low",0.0602540038993187,6.36108149544558,0.253405602930926,0.800132183364361,0.930982528312569,-5.73862717920764,FALSE
"Q01973","High_vs_Low",-0.0454261543683732,9.27094987607461,-0.252204522126384,0.801006196077459,0.930982528312569,-5.89970239160802,FALSE
"P01031","High_vs_Low",-0.0289807502744015,11.1023038508442,-0.251863973437104,0.801245997461315,0.930982528312569,-6.01499505371545,FALSE
"Q14019","High_vs_Low",0.0432210844440952,7.91779830501664,0.251847869896497,0.801267230378063,0.930982528312569,-5.97755424245012,FALSE
"P62424","High_vs_Low",-0.0390836915414043,6.70161988483374,-0.251190133401238,0.801813044941203,0.930982528312569,-5.81273717678631,FALSE
"P00918","High_vs_Low",-0.0390312899148402,10.490286440996,-0.250836028896882,0.802040245321474,0.930982528312569,-6.01523964767162,FALSE
"P62081","High_vs_Low",-0.0316953529671151,6.82648193393613,-0.249114586168526,0.803392057248768,0.93176875438609,-5.89897364489403,FALSE
