"PG.ProteinGroups","Run","Contrast","logFC","SE_moderated","CI_low","CI_high","AveExpr","t","P.Value","adj.P.Val","B","N_observed_control","N_observed_low","N_observed_high"
"P50990","20260527","High_vs_Control",0.0391152152211784,0.338364995827166,-0.629813296065436,0.708043726507793,8.47011677870561,0.115600655220135,0.908133632080849,0.979193645612787,-6.20749772012587,30,64,46
"P55072","20260527","High_vs_Control",0.0236874878490791,0.205511585209592,-0.38254699582,0.429921971518158,10.2136751009251,0.115261082848061,0.908399937834154,0.979193645612787,-6.20753628543534,30,66,46
"P48061","20260527","High_vs_Control",0.0198472028611629,0.172537651874847,-0.321623869659057,0.361318275381383,9.52609354803538,0.115031140423537,0.908604886651531,0.979193645612787,-6.1296176868541,27,61,36
"Q5TDH0","20260527","High_vs_Control",-0.0317947458990808,0.278891876772549,-0.583802310890122,0.52021281909196,8.17179769798113,-0.114003843593519,0.909419210014172,0.979193645612787,-6.14061351331714,27,58,38
"Q96PL1","20260527","High_vs_Control",-0.0299258465759209,0.262921866441938,-0.549675820600473,0.489824127448631,10.3407885940028,-0.113820303274507,0.909541124219563,0.979193645612787,-6.19778205583865,29,66,46
"P61026","20260527","High_vs_Control",-0.0337226513554434,0.296292546643645,-0.619405303153664,0.551960000442777,11.4290113183197,-0.113815388667208,0.909543888393468,0.979193645612787,-6.20769645678697,30,66,46
"Q9NP72","20260527","High_vs_Control",0.0335257051343225,0.300993668404144,-0.56386608150071,0.630917491769355,7.20247103844127,0.111383423153299,0.911542539757948,0.980609153798122,-6.02285500029834,20,44,32
"Q68DL7","20260527","High_vs_Control",-0.0319935969096488,0.295323697512038,-0.617033059421807,0.55304586560251,10.4236573489332,-0.108333998182942,0.913921367804799,0.981955758639093,-6.09972112130157,23,51,39
"Q9H4M9","20260527","High_vs_Control",-0.019120298724765,0.177385896405509,-0.369755771148542,0.331515173699012,8.33957212838872,-0.10778928377178,0.914313837681806,0.981955758639093,-6.20834243507609,30,66,46
"P20774","20260527","High_vs_Control",-0.0129513168166842,0.121514826804766,-0.253252873567202,0.227350239933833,7.84176496417766,-0.106582193772062,0.915277401179113,0.981955758639093,-6.19992979967342,30,61,44
"P05198","20260527","High_vs_Control",0.0263542597955482,0.250614513517604,-0.470407297767853,0.523115817358949,7.00498609774817,0.105158553771056,0.9164450593777,0.981955758639093,-6.09241413987994,24,48,35
"P28072","20260527","High_vs_Control",0.0255238584810833,0.24424782245074,-0.457872978539215,0.508920695501382,7.6486942898672,0.104499840469329,0.916940187937505,0.981955758639093,-6.13628602910835,27,60,37
"P33151","20260527","High_vs_Control",-0.0108748495004356,0.105573965644271,-0.219560985599477,0.197811286598606,12.2746602754758,-0.10300692442565,0.918101699023505,0.981955758639093,-6.20883004533018,30,66,46
"P16035","20260527","High_vs_Control",0.01658607826473,0.162287390445082,-0.305384006523758,0.338556163053218,7.61872265807941,0.102201891466995,0.918800904778581,0.981955758639093,-5.8635465641327,12,55,32
"P27105","20260527","High_vs_Control",0.0250363019816682,0.249630633247887,-0.468409560585147,0.518482164548483,10.693879826796,0.100293388098755,0.92025197752858,0.981955758639093,-6.20909683688377,30,66,46
"O15204","20260527","High_vs_Control",0.0146165182657043,0.14783072986889,-0.277597794465419,0.306830830996827,9.87875010208236,0.0988733416838811,0.921377215060193,0.981955758639093,-6.20923368258072,30,66,46
"Q6EMK4","20260527","High_vs_Control",-0.00973047797058868,0.0998207068097872,-0.207044252059553,0.187583296118375,10.5433661211301,-0.0974795539078935,0.922481981164412,0.981955758639093,-6.20936605772439,30,66,46
"Q9UBX5","20260527","High_vs_Control",-0.0127824874175335,0.13155693516548,-0.272828686394486,0.247263711559419,9.57746611200566,-0.0971631590645904,0.922732788174557,0.981955758639093,-6.20939584567037,30,66,46
"P62136","20260527","High_vs_Control",0.0314288047923892,0.324795320423718,-0.611594555805275,0.674452165390054,6.7953099340807,0.0967649557000641,0.923073278881634,0.981955758639093,-6.13175252007995,26,56,38
"P18577","20260527","High_vs_Control",0.0255224013554436,0.266069708420809,-0.50045029886869,0.551495101579577,10.8007093313972,0.0959237393347988,0.923716476496222,0.981955758639093,-6.20951134463936,30,65,46
"O95445","20260527","High_vs_Control",-0.0134822507235963,0.140921721029294,-0.292039915259239,0.265075413812047,13.8249305638865,-0.0956719136349015,0.923915021247102,0.981955758639093,-6.20953493637603,30,66,46
"P00734","20260527","High_vs_Control",-0.0109725282370619,0.11518038001862,-0.238647488761853,0.216702432287729,14.9768726910886,-0.0952638655584226,0.924238525355594,0.981955758639093,-6.20957262514271,30,66,46
"O95747","20260527","High_vs_Control",-0.0194503513081408,0.205381908342571,-0.425685782854253,0.386785080237971,8.34653543513658,-0.0947033332444167,0.9246929238796,0.981955758639093,-6.17761985690853,29,62,41
"Q14554","20260527","High_vs_Control",0.0359852543612353,0.381928013694563,-0.719903582122594,0.791874090845065,7.84786718071429,0.0942199919119147,0.92508538732352,0.981955758639093,-6.10978143460806,23,60,41
"O15511","20260527","High_vs_Control",-0.0301743182096406,0.320463807188932,-0.663832590988914,0.603483954569633,8.49605759676489,-0.094158271644857,0.925120104547709,0.981955758639093,-6.17047704117562,27,66,44
"P00746","20260527","High_vs_Control",0.016542247604864,0.180327279942576,-0.339910010983759,0.372994506193487,11.6238286043414,0.0917345817567466,0.927037333721656,0.983262970826076,-6.20989182822076,30,66,46
"P0DP23;P0DP24;P0DP25","20260527","High_vs_Control",0.0172560862095601,0.191544403968615,-0.361368645197471,0.395880817616591,10.3942985780129,0.0900892213608472,0.928342390924267,0.98391942984878,-6.2100365389029,30,66,46
"Q16658","20260527","High_vs_Control",0.0286037822588137,0.326899515744147,-0.61937455161461,0.676582116132237,7.11588769256878,0.0875002283001264,0.930436086704982,0.985410153866281,-6.06977506653194,24,52,31
"Q9BY67","20260527","High_vs_Control",0.00991817412506357,0.116185182969702,-0.219742962102445,0.239579310352572,10.5319091917997,0.085365223615906,0.932090368011856,0.985949182573677,-6.21043747434348,30,66,46
"Q9BZQ8","20260527","High_vs_Control",-0.0112999253228541,0.133955416461012,-0.276119172769707,0.253519322123998,7.14118565778496,-0.0843558672085721,0.93289307230445,0.985949182573677,-6.20632648486304,30,65,45
"P28300","20260527","High_vs_Control",0.0170895046371298,0.203400983305388,-0.38625825419532,0.420437263469579,7.29217873588504,0.084018790663718,0.933202870569324,0.985949182573677,-6.03943630532566,21,50,32
"P02649","20260527","High_vs_Control",-0.00911097275963968,0.110625086644997,-0.227781567793964,0.209559622274685,16.506028237015,-0.082359011287172,0.93447632696333,0.985949182573677,-6.21068136556414,30,66,46
"Q99435","20260527","High_vs_Control",0.016213181647764,0.198922925362433,-0.37706818160053,0.409494544896058,9.58445505768515,0.0815048422308485,0.935156881954563,0.985949182573677,-6.19770859833735,30,66,43
"Q13630","20260527","High_vs_Control",0.019498660740437,0.239784953674145,-0.454853249811535,0.493850571292409,8.10885194913752,0.0813172821799931,0.935313739788473,0.985949182573677,-6.16869246005658,29,62,39
"P14625","20260527","High_vs_Control",-0.0114276656378607,0.141560000212149,-0.291247085316978,0.268391754041257,14.0613246758256,-0.0807266573942821,0.935772154121776,0.985949182573677,-6.21081013162953,30,66,46
"O75347","20260527","High_vs_Control",0.0285935367020338,0.357672239210885,-0.681204414753767,0.738391488157835,7.48456115174603,0.0799434050714094,0.936445457925626,0.985949182573677,-5.99975510267491,18,46,33
"Q92496","20260527","High_vs_Control",0.0157260596445763,0.212035756582186,-0.403983445479392,0.435435564768544,8.96941137410372,0.0741670173845456,0.940997907282566,0.989229926879522,-6.11203792730036,25,61,36
"P63104","20260527","High_vs_Control",0.0210799458625157,0.285428316866799,-0.543127339857391,0.585287231582423,10.9856510745987,0.0738537300500325,0.941230052440466,0.989229926879522,-6.21132401257708,30,66,46
"P09172","20260527","High_vs_Control",-0.0144020744903646,0.202925824418197,-0.416948064277933,0.388143915297204,6.43381252004918,-0.0709721127493574,0.943560170224746,0.989229926879522,-6.05942826802943,22,45,33
"P31948","20260527","High_vs_Control",-0.018415940662651,0.263636630352479,-0.539610688456196,0.502778807130894,8.80782402089332,-0.0698534973612317,0.944409308659094,0.989229926879522,-6.20740796301875,30,65,45
"A0M8Q6","20260527","High_vs_Control",-0.0151423533481889,0.219052759060131,-0.448144810761865,0.417860104065487,15.1465075593969,-0.0691265127778293,0.944985553510977,0.989229926879522,-6.21165095575875,30,66,46
"Q6X4W1","20260527","High_vs_Control",0.019759614835106,0.290785274936257,-0.555613011653884,0.595132241324096,10.1404248478198,0.0679525978041272,0.945929484882319,0.989229926879522,-6.15995514662569,28,60,39
"P05546","20260527","High_vs_Control",0.0112944885194537,0.16854970141295,-0.321878374590271,0.344467351629178,16.1836756437461,0.0670098399746317,0.946667533416193,0.989229926879522,-6.21179034204713,30,66,46
"Q13404","20260527","High_vs_Control",-0.0199406191005611,0.307186414340767,-0.629106607859694,0.589225369658572,7.99653735724732,-0.0649137402230317,0.948367359875588,0.989229926879522,-6.05394492076904,22,49,32
"P15151","20260527","High_vs_Control",-0.0100977937933884,0.156274245728934,-0.319265729480156,0.299070141893379,7.5714844560748,-0.06461585366346,0.948579050193023,0.989229926879522,-6.15316794403716,29,64,36
"Q96PD5","20260527","High_vs_Control",-0.00768744029055135,0.120040516300991,-0.244969343734396,0.229594463153293,13.370963211767,-0.0640403800936327,0.949027452613716,0.989229926879522,-6.21197859863379,30,66,46
"P51659","20260527","High_vs_Control",0.0203873025325993,0.328781576802667,-0.631680918019964,0.672455523085163,6.81266195683113,0.0620086524642337,0.95067622667877,0.989229926879522,-6.02866493081422,21,51,30
"Q9NTK5","20260527","High_vs_Control",0.0132871006967132,0.2155060357701,-0.412804826817979,0.439379028211405,7.56695693904266,0.0616553529428187,0.950925817978493,0.989229926879522,-6.20792917550668,30,63,45
